,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
GRN,0,1,CD_1A_lyso,AD,4.33777009812177,12.482049164034066,54.14425962703281,1
CTSH,0,1,CD_1A_lyso,AD,3.8205039447338462,12.245739507379623,46.78489609412696,1
APOE,0,1,CD_1A_lyso,AD,3.5168459741015554,12.895518174551139,45.351551176123614,1
PSEN2,0,1,CD_1A_lyso,AD,2.96102418048402,11.849010442828808,35.08520643602377,1
TMEM175,0,0,CD_1A_lyso,AD,4.006660822752647,7.646796484551804,30.638119894216377,0
PICALM,0,1,CD_1A_lyso,AD,1.824558495114068,16.703713046787136,30.476901539463164,1
ABCA7,0,1,CD_1A_lyso,AD,2.5887693414163433,10.515712640575122,27.222754487065178,1
GM2A,1,0,CD_1A_lyso,AD,8.441860663351704,3.2007436091609103,27.02023156764985,1
PSEN1,0,1,CD_1A_lyso,AD,1.8382088397575524,14.627502759009104,26.888404875188524,1
ATP8B4,0,1,CD_1A_lyso,AD,2.5077197413032715,10.559384164947815,26.479976126444797,1
MAN2B1,1,0,CD_1A_lyso,AD,10.019647674998053,2.3688704781634367,23.735247578901806,1
SLC24A4,0,1,CD_1A_lyso,AD,2.60920305130613,8.637807619883764,22.537793998396058,1
CLU,0,1,CD_1A_lyso,AD,2.2202193710663165,10.070770237502556,22.359319162861304,1
HLA-DRB1,0,1,CD_1A_lyso,AD,1.7900497798864343,12.242772426277467,21.915172086857687,1
CTSA,1,0,CD_1A_lyso,AD,10.06638175833526,2.1302280478894424,21.443688762368414,1
FDFT1,0,1,CD_1A_lyso,AD,1.8735229341998072,11.39163176696768,21.342483373373025,1
CTSD,1,0,CD_1A_lyso,AD,11.411273097787394,1.822553122019571,20.797651410590355,1
ATP13A2,1,0,CD_1A_lyso,AD,10.57808615025272,1.9570909946734287,20.702277145539316,1
MANBA,1,0,CD_1A_lyso,AD,8.35345109674756,2.4521098851390364,20.483580009360217,1
NPC1,1,0,CD_1A_lyso,AD,11.38375655470984,1.7363436638635024,19.766113564735047,1
NAGA,1,0,CD_1A_lyso,AD,9.244887935759136,1.9940331006315724,18.434612555533207,1
TREM2,0,1,CD_1A_lyso,AD,2.244636594546181,8.140898190058033,18.27335798987903,1
NPC2,1,0,CD_1A_lyso,AD,9.959787219256405,1.753661071728672,17.46609112911072,1
HEXA,1,0,CD_1A_lyso,AD,7.779231715057051,2.2017669757929546,17.128055487253803,1
SMPD3,0,0,CD_1A_lyso,AD,3.580499836894537,4.368241771168229,15.640488949183748,0
FUCA1,1,0,CD_1A_lyso,AD,8.464480453485262,1.8423391189852396,15.594443461341818,1
CLN3,1,0,CD_1A_lyso,AD,8.861495923725558,1.7574947396028635,15.574032470959885,1
AL691442.1,0,0,CD_1A_lyso,AD,6.449773678463545,2.3525793339235848,15.173604264437637,0
MS4A4A,0,1,CD_1A_lyso,AD,1.580385537685118,9.395886579470659,14.84912326392512,1
CD68,0,0,CD_1A_lyso,AD,4.339699783148322,3.341864189376855,14.502687297949878,0
SLC39A11,0,0,CD_1A_lyso,AD,3.8939182653379234,3.682498449861368,14.33934797599377,0
IDUA,1,0,CD_1A_lyso,AD,8.986556391642354,1.5873097259841433,14.264448363558877,1
SKAP2,0,0,CD_1A_lyso,AD,3.334615521230983,4.204509168869917,14.020421533671605,0
CTSB,0,0,CD_1A_lyso,AD,4.797419033457247,2.8940902773992963,13.884163781338948,0
EXT3,0,0,CD_1A_lyso,AD,3.5697092670450683,3.7668613349043225,13.446599814881717,0
AC138894.1,0,0,CD_1A_lyso,AD,3.898202327997789,3.388349349891309,13.208471323816095,0
TIMP2,0,0,CD_1A_lyso,AD,3.7375550339827583,3.463099716959848,12.943525780307546,0
NINJ1,0,0,CD_1A_lyso,AD,3.3733947140633083,3.8200785352775,12.886632738211825,0
SIAE,0,0,CD_1A_lyso,AD,4.301517596664226,2.8898552692112487,12.43076329232502,0
SCARB2,0,0,CD_1A_lyso,AD,4.057838363032171,3.029454393289131,12.293036256144985,0
ATP8B3,0,0,CD_1A_lyso,AD,2.8980338676739623,4.2377899890120645,12.281258912246631,0
GAA,0,0,CD_1A_lyso,AD,4.8971818560021445,2.4521706610789327,12.008725669256533,0
SNX10,0,0,CD_1A_lyso,AD,2.8699992814025728,3.907098888330359,11.21337100187692,0
CLCN7,0,0,CD_1A_lyso,AD,3.25339563003336,3.443039847392797,11.201570793538453,0
KIR2DS4,0,0,CD_1A_lyso,AD,2.262065035078707,4.934531561786676,11.162231310409963,0
SLC39A1,0,0,CD_1A_lyso,AD,3.8908910007450834,2.860083819557094,11.128274394891323,0
NCSTN,0,0,CD_1A_lyso,AD,3.0382866931200585,3.593839324786784,10.919114197711263,0
LAMP1,0,0,CD_1A_lyso,AD,5.205255050634099,2.0964256543014095,10.912430225331308,0
ARAP1,0,0,CD_1A_lyso,AD,2.6695641971855952,3.9105121347623704,10.439363187621435,0
IGSF6,0,0,CD_1A_lyso,AD,2.2401478250175857,4.5861075084733125,10.27355876040331,0
NAGPA,0,0,CD_1A_lyso,AD,4.415599027235632,2.3100935885164993,10.200447002276723,0
CAPG,0,0,CD_1A_lyso,AD,3.714699859392695,2.7380828122796315,10.171155837780702,0
GPR137B,0,0,CD_1A_lyso,AD,2.948359098552075,3.447096892742919,10.16327948730917,0
TRADD,0,0,CD_1A_lyso,AD,3.086070858564352,3.2880782495533754,10.147242466625956,0
SLC8B1,0,0,CD_1A_lyso,AD,2.764400757826654,3.5463375377402033,9.80349817683813,0
MVP,0,0,CD_1A_lyso,AD,2.9807526870616408,3.222683999641908,9.606023991483173,0
ACP5,0,0,CD_1A_lyso,AD,3.192447324633343,2.994451110032429,9.559627434968373,0
GRINA,0,0,CD_1A_lyso,AD,3.8957980200657083,2.4356708829640255,9.488881803382945,0
PTPN18,0,0,CD_1A_lyso,AD,2.5794919901499096,3.5762836675589975,9.224995074972377,0
LGMN,0,0,CD_1A_lyso,AD,4.621121362647688,1.9884550177124536,9.188891961015006,0
CYB5R3,0,0,CD_1A_lyso,AD,3.0272235014465627,3.026487167713507,9.161853080928774,0
P2RX4,0,0,CD_1A_lyso,AD,3.741898312014097,2.4475990766098197,9.158666853253548,0
TERF1,0,0,CD_1A_lyso,AD,2.2362931479829586,4.031720510243934,9.016108951640868,0
PARP3,0,0,CD_1A_lyso,AD,2.0332523044510196,4.344956474621371,8.834392764763281,0
MEGF9,0,0,CD_1A_lyso,AD,2.4735096498488804,3.5641997325571206,8.816082432468837,0
B3GALT2,0,0,CD_1A_lyso,AD,3.5358882013473543,2.4911526963207558,8.808437426675209,0
TPCN1,0,0,CD_1A_lyso,AD,1.781931133711668,4.938452256535829,8.799981828269834,0
FAM160B2,0,0,CD_1A_lyso,AD,4.675348528463315,1.8736561626509967,8.75999558289656,0
BLVRB,0,0,CD_1A_lyso,AD,3.0894124527492353,2.8317537389162553,8.748455264127086,0
TMEM176A,0,0,CD_1A_lyso,AD,2.9466134126576446,2.9463243553236396,8.681678863436524,0
KIAA0513,0,0,CD_1A_lyso,AD,2.2695824975629493,3.8116582952389906,8.650872953565042,0
AC006538.2,0,0,CD_1A_lyso,AD,1.5451345368248754,5.582955433364098,8.626417257644956,0
CHCHD5,0,0,CD_1A_lyso,AD,4.635055366431979,1.8602215391372614,8.62222982773052,0
RNASET2,0,0,CD_1A_lyso,AD,3.0279627423192577,2.8430160578911003,8.608546699109622,0
PAFAH1B3,0,0,CD_1A_lyso,AD,2.01140881687505,4.268254733020418,8.585205202665932,0
SNX1,0,0,CD_1A_lyso,AD,2.251296559456369,3.8038950708538812,8.563695885546384,0
FAM57B,0,0,CD_1A_lyso,AD,4.211066422947633,2.02993962007772,8.548210574720361,0
IGF2R,0,0,CD_1A_lyso,AD,2.6544857846229633,3.1657606160637712,8.403466552860515,0
DSE,0,0,CD_1A_lyso,AD,2.7570309972726057,3.042838845651569,8.389201017166569,0
TNFSF13,0,0,CD_1A_lyso,AD,3.323522543559481,2.5163284006194715,8.363074166457787,0
ATP8A1,0,0,CD_1A_lyso,AD,2.359867387062244,3.390333652665411,8.000737818184717,0
CYB561D2,0,0,CD_1A_lyso,AD,2.16993088709771,3.6854297560660703,7.997127859916744,0
HPSE,0,0,CD_1A_lyso,AD,4.102583557165477,1.9338846393888087,7.933923323011415,0
SLC31A2,0,0,CD_1A_lyso,AD,3.243230323586304,2.4122190138533224,7.823381852860546,0
SMIM11B,0,0,CD_1A_lyso,AD,1.734007978604698,4.510488021427844,7.8212222165568,0
VPS13A,0,0,CD_1A_lyso,AD,2.5891983012014563,2.9960142194349633,7.757274927336414,0
PLD3,0,0,CD_1A_lyso,AD,3.6221980027707597,2.140436000931081,7.7530830076311945,0
ATP5F1B,0,0,CD_1A_lyso,AD,1.8672104074318618,4.128766363539042,7.709275523854702,0
TMEM134,0,0,CD_1A_lyso,AD,3.695220868637696,2.068943603833168,7.645203580918804,0
CTNS,0,0,CD_1A_lyso,AD,3.933705246351363,1.922922959881422,7.564212135615041,0
SNX7,0,0,CD_1A_lyso,AD,2.071819314744082,3.6287578197206796,7.518130539425927,0
CCPG1,0,0,CD_1A_lyso,AD,2.8456524222206707,2.6302057325606003,7.484651313799766,0
FCGRT,0,0,CD_1A_lyso,AD,4.0141882907547215,1.8626977433596785,7.477219470609665,0
RIN2,0,0,CD_1A_lyso,AD,2.6356079871977056,2.8346792711321127,7.4711033281395665,0
SCPEP1,0,0,CD_1A_lyso,AD,3.8625971943883948,1.931606617078825,7.461018299790728,0
STAMBPL1,0,0,CD_1A_lyso,AD,3.6973213726804173,2.013265005020218,7.4436877319308,0
NUMB,0,0,CD_1A_lyso,AD,1.6866104186816504,4.41276236447249,7.442610979085576,0
HPS1,0,0,CD_1A_lyso,AD,2.9565631149369915,2.509137411455779,7.418423121018638,0
PLOD3,0,0,CD_1A_lyso,AD,3.153842813501686,2.347601257596863,7.403965355239387,0
HLA-DMA,0,0,CD_1A_lyso,AD,2.795151528790592,2.6358421103137935,7.367578104294219,0
PARP4,0,0,CD_1A_lyso,AD,2.5985724986022327,2.833855007145253,7.363977686593889,0
SMCO4,0,0,CD_1A_lyso,AD,3.219677512241078,2.2798420928722503,7.340356317881419,0
NDST2,0,0,CD_1A_lyso,AD,2.796092227745758,2.61137337437782,7.301640795840036,0
ARHGDIB,0,0,CD_1A_lyso,AD,2.771864669221654,2.612854528839947,7.24247915430724,0
B3GALT6,0,0,CD_1A_lyso,AD,1.959122269312357,3.6696790325467226,7.18934991389091,0
CTSL,0,0,CD_1A_lyso,AD,4.022492825743982,1.7728615991924475,7.131323063788623,0
KIRREL2,0,0,CD_1A_lyso,AD,3.654501305846543,1.9482877231698008,7.120020028488825,0
TCIRG1,0,0,CD_1A_lyso,AD,3.0177815122634675,2.35419083211221,7.104433569488376,0
ATP8A2,0,0,CD_1A_lyso,AD,1.9084235445456734,3.7075904792020986,7.075652964042661,0
SNX2,0,0,CD_1A_lyso,AD,2.4251645258080576,2.9131485287213907,7.064864470265053,0
SLC20A2,0,0,CD_1A_lyso,AD,2.9257528112620697,2.40636218194663,7.04042091874508,0
FCER1G,0,0,CD_1A_lyso,AD,2.6928063085962974,2.60648969544518,7.018771895186022,0
PLBD1,0,0,CD_1A_lyso,AD,2.7922912906379924,2.5128200637743987,7.016525579017658,0
NPL,0,0,CD_1A_lyso,AD,3.2289693254941256,2.171034053141821,7.010202362198123,0
OSBPL9,0,0,CD_1A_lyso,AD,1.7622273658474619,3.9606501925652173,6.979566155887445,0
SPNS1,0,0,CD_1A_lyso,AD,3.091339912435396,2.25415947775094,6.96837316256601,0
SUSD6,0,0,CD_1A_lyso,AD,2.388838303324567,2.9148903394286387,6.963201692817881,0
POU1F1,0,0,CD_1A_lyso,AD,2.1711795402294687,3.2066952177363652,6.962311048500878,0
ITGB2,0,0,CD_1A_lyso,AD,2.5406837102118236,2.7258842648601758,6.925609747652981,0
SLC11A2,0,0,CD_1A_lyso,AD,2.3785673215453635,2.8843853123123853,6.860704646611657,0
GPNMB,0,0,CD_1A_lyso,AD,2.7922459681488356,2.450723526941073,6.843022887148705,0
PLA2G7,0,0,CD_1A_lyso,AD,2.2904589592992006,2.98685988780237,6.841279990188344,0
GPR152,0,0,CD_1A_lyso,AD,4.065413404262666,1.6808933011059866,6.8335261574516,0
MS4A6A,0,0,CD_1A_lyso,AD,2.2504278332276333,2.9954877813233005,6.7411290771832455,0
STX4,0,0,CD_1A_lyso,AD,1.712123267442963,3.9261409309617847,6.722037239159847,0
SLC35B3,0,0,CD_1A_lyso,AD,2.511747207375688,2.665485004566753,6.695024516522315,0
LAPTM5,0,0,CD_1A_lyso,AD,2.456041221528427,2.716312516589369,6.67137551129711,0
APOC1,0,0,CD_1A_lyso,AD,2.7234948537015,2.4264849242615885,6.60851920381071,0
SERINC3,0,0,CD_1A_lyso,AD,3.178341880669637,2.0741407343035205,6.592328362239753,0
HLA-DMB,0,0,CD_1A_lyso,AD,2.35907788908184,2.7859458573992506,6.57226327236972,0
AIF1,0,0,CD_1A_lyso,AD,1.9443298815118262,3.3481164202202263,6.5098428026145925,0
CTSC,0,0,CD_1A_lyso,AD,3.7085034950951012,1.7380939479088462,6.445727480623599,0
ANXA5,0,0,CD_1A_lyso,AD,3.90096911844758,1.6519941912008616,6.444378323729348,0
CHPF,0,0,CD_1A_lyso,AD,2.306692185613773,2.7852336305418817,6.424676650679637,0
CTSS,0,0,CD_1A_lyso,AD,2.881827569183902,2.2111747399798642,6.372224325957019,0
SLC15A3,0,0,CD_1A_lyso,AD,2.5649151848343523,2.48408436137186,6.371465698892229,0
ADAP2,0,0,CD_1A_lyso,AD,1.8854973980603038,3.363979928510149,6.342775402332973,0
EVI2A,0,0,CD_1A_lyso,AD,1.897228841202031,3.3353548538978726,6.327931424458231,0
NOTCH2,0,0,CD_1A_lyso,AD,2.7269511927346324,2.3150833367094434,6.313119266319889,0
PKM,0,0,CD_1A_lyso,AD,2.546352438250598,2.4731838427272197,6.29759770817044,0
GGCX,0,0,CD_1A_lyso,AD,2.6945261790574997,2.3253642391653617,6.265754818275192,0
PLAUR,0,0,CD_1A_lyso,AD,2.4911608497648094,2.513672742974001,6.261963126417752,0
CHI3L1,0,0,CD_1A_lyso,AD,3.105879658640262,2.014787610439516,6.257687855744513,0
MR1,0,0,CD_1A_lyso,AD,3.0059746971921184,2.0648881800250574,6.207001621686406,0
LRPAP1,0,0,CD_1A_lyso,AD,4.108978453570482,1.5045901536435213,6.1823285227755305,0
XYLT2,0,0,CD_1A_lyso,AD,2.6568195799032246,2.320036568390931,6.1639185809925126,0
NDST1,0,0,CD_1A_lyso,AD,2.666984874356814,2.2998417892900664,6.133643265450318,0
ATP10D,0,0,CD_1A_lyso,AD,2.658975371863499,2.2847748003352186,6.07515992434569,0
GORAB,0,0,CD_1A_lyso,AD,2.9547238133103924,2.0471152005943547,6.04866003178582,0
HOPX,0,0,CD_1A_lyso,AD,2.613522923330144,2.305195497006716,6.024681274184477,0
CTSF,0,0,CD_1A_lyso,AD,3.6962339731340514,1.6298516260375864,6.024312951327902,0
SCGB2A2,0,0,CD_1A_lyso,AD,2.664206047647073,2.2432673835701147,5.976526529796926,0
HMOX1,0,0,CD_1A_lyso,AD,2.745809691234138,2.1760711307297136,5.9750771995724765,0
MINDY1,0,0,CD_1A_lyso,AD,2.189926787256735,2.7191755379666898,5.954795349846497,0
GSDMD,0,0,CD_1A_lyso,AD,1.7422436137412909,3.4017638166978568,5.92670128509804,0
ATP2B1,0,0,CD_1A_lyso,AD,1.615209032571654,3.644833241036267,5.887167573139195,0
MAFB,0,0,CD_1A_lyso,AD,2.803899082908368,2.0767077051911453,5.8228788300541945,0
DAB2,0,0,CD_1A_lyso,AD,3.125294204434643,1.8522561275169347,5.788845340457231,0
CD14,0,0,CD_1A_lyso,AD,2.6298904549011093,2.195896577319181,5.77496744864173,0
CYBB,0,0,CD_1A_lyso,AD,2.271336131098185,2.538443579513908,5.765658618904148,0
HLA-DQA1,0,0,CD_1A_lyso,AD,2.496199406983026,2.304509863282927,5.752516154113375,0
