,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002945,0.5592693673534292,0.4193940510449412,-0.9883112114606238,1.8270993135505063,82,abnormal inhibitory postsynaptic currents,brain
MP:0010762,0.567443521656406,0.5811102302633735,-1.4106947655270894,2.572915226053836,35,abnormal microglial cell activation,brain
MP:0011723,0.568400437273833,-0.8103096277218835,-3.5945892244637356,1.9739699690199686,68,ectopic neuron,brain
MP:0010387,0.591475147657775,0.7730637768769864,-2.0500745724258658,3.5962021261798385,14,abnormal Bergmann glial cell morphology,brain
MP:0010149,0.591475147657775,0.7730637768769864,-2.0500745724258658,3.5962021261798385,14,abnormal synaptic dopamine release,brain
MP:0010170,0.591475147657775,0.7730637768769864,-2.0500745724258658,3.5962021261798385,14,abnormal glial cell apoptosis,brain
MP:0014381,0.6059398407518625,0.5238435913150923,-1.4663851066628204,2.514072289293005,37,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0011270,0.6059398407518625,0.5238435913150923,-1.4663851066628204,2.514072289293005,37,decreased excitatory postsynaptic current amplitude,brain
MP:0004948,0.6185082204710857,-0.5012770585151483,-2.4742743700891663,1.4717202530588698,101,abnormal neuronal precursor proliferation,brain
MP:0006069,0.6230030982668342,0.16793693467436555,-0.501614016910729,0.8374878862594601,473,abnormal retina neuronal layer morphology,brain
MP:0002917,0.6246111938973558,0.7040168527968476,-2.115879863304122,3.523913568897817,15,decreased synaptic depression,brain
MP:0004494,0.6246111938973558,0.7040168527968476,-2.115879863304122,3.523913568897817,15,abnormal synaptic glutamate release,brain
MP:0001038,0.6246111938973558,0.7040168527968476,-2.115879863304122,3.523913568897817,15,abnormal cholinergic neuron morphology,brain
MP:0002948,0.6246111938973558,0.7040168527968476,-2.115879863304122,3.523913568897817,15,abnormal neuron specification,brain
MP:0014325,0.6246111938973558,0.7040168527968476,-2.115879863304122,3.523913568897817,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0012204,0.6564074688576957,0.6394242761442506,-2.177632951226576,3.4564815035150773,16,abnormal neuronal stem cell physiology,brain
MP:0003648,0.6650590036178896,-0.6155033124939067,-3.401955927364034,2.1709493023762207,56,abnormal radial glial cell morphology,brain
MP:0000940,0.6800007526884964,0.4182665902962448,-1.5692795340281323,2.405812714620622,41,abnormal motor neuron innervation pattern,brain
MP:0020338,0.6869332976886044,0.5787455958906325,-2.235803821536243,3.3932950133175077,17,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0003241,0.7162557385487588,0.5215331206910268,-2.2907852551991206,3.333851496581174,18,loss of cortex neurons,brain
