Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C320,FBP1 AC010422.3 MTX1 GLB1 NDUFB9 ECHDC2 ATP5F1A CCT8 ATP6V1A GK CEBPA SPATA20 GATM GANC GSTP1 ANXA11 SLC7A8 B4GALNT1 ALAS2 SREBF1 TIMM29 C1orf115 URGCP HPX FCSK PHYHD1 AGPAT2 GK3P PLIN2 C9 H6PD NDUFV1 PKLR PHKG2 GPS1 DHCR24 SBDS B3GALT6 EHHADH MVK HAMP PRKCSH MAN2B2 CCT3 TFR2 IREB2 SCAMP3 FBXO6 FTL PLG PDXK HCCS LFNG SIDT2 SLC3A2 ATP6V1B1 BLVRB SLC7A7 CCDC12 LRP10 SPPL2A PTS METTL7A CKMT1B HSPA4 NAGA HMGCS1 GPD2 CYP27A1 SLC40A1 AMY2A GLRX5 SLC38A7 ENSA EPHX1 AGL SLC3A1 MT-TP UGCG QPRT ATP7B SLC39A1 NINJ1 SLAMF8 LCTL MT-CO1 CP CTSA NME3 GYS1 SCARB1 CAPNS1 HOOK1 DGUOK CANX GAMT HKDC1 AMY1B FADS2 MAN1B1 ATP5MD NEU1 GALM UNC13D MTCH1 ABCC1 RMDN3 RDH11 MSH2 TK2 GLB1L3 HPN HSPB2 MAOA RIN2 ACSBG1 MT-ND2 HBG2 SLC30A2 PLIN5 AKR1B1 PINK1 FECH ABCC6 MPST SLC35C1 MYL6B HSPD1 TMEM192 ACP5 GPX1 EEF1D ACP2 CCT4 CCT7 SELENBP1 PODXL BHMT SCG2 GANAB PORCN GRN CCS DDC SLC11A2 SLC25A21 CBS HEXB DNAJC5 ABHD14A GLB1L2 GALNS SLC2A4 PMVK AFP NANOS3 DDOST AGPAT4 FTH1 ALDH4A1 COMT M6PR GGT5 STEAP3 ARFIP2 AFM GCLC AP2S1 KYAT1 TBCB ATP6V0C GAPDH ADIPOR1 HBA1 PNPLA2 ARSH ATP6V1B2 CLN3 LRPAP1 ATP5F1B AMY1A STX1B AMY2B ATP7A EMC3 BDH2 MT-ND5 UCP2 APOB HSD11B1 ATP6V0E2 TFRC ACO2 ATF5 NPL IDH2 FGG HSD17B14 PON3 XYLT1 SULT2A1 CROT TCTA AKR7A2 GLDC G6PC2 TCP1 HFE TIMP2 RRNAD1 NR1H3 SLC25A22 HSPA5 CCDC127 SELENOW CCT5 VAPB SLC31A1 NDUFA10 FABP1 HNMT MT-ND4 DNAJC14 CPB2 LIPC ARSA APOM POC1B-GALNT4 CYP11B1 SLC25A12 FXN SLC25A5 LIN37 SRI NTRK1 DNAJC28 HEXA IDH1 GPC2 CCT6A SLC1A3 PEPD SGSH HAGH ARSI BPGM NDFIP1 VDAC1 LCT ABHD14B RENBP PCSK9 NAT9 CYP7A1 GAA CAT AOX1 SLC25A13 GLUL HSP90B1 CCT2 SLC18A2 SLC38A9 TTR MT-CO3 ASMTL ECSIT B3GALT4 UBIAD1 HYOU1 DHCR7 CYP4F2 CYP21A2 SCO2 SRD5A1 ALDOC EIF3G UROS AMDHD2 ATP6V0D1 HBB POMT1 CYP3A4 TMEM134 STUB1 PCK2 ORAI3 F3 ELOVL6 NUCB1 ABCC2 NAGPA PAH SNCA ASS1 B4GALT7 NDUFB7 VAMP8 MGC39584 ANGPTL3 VAMP4 NQO1 SLC25A6 MOGS CYP8B1 PREB PGLYRP3 APOH RAB5C SUMF1 SDR39U1 ATP5PF GABARAP NDUFA11 GTPBP6 RNF128 MTHFR HMOX1,Iron uptake and transport,1.6197521534328612e-12,0.2982456140350877,17.0,1,39,39,0.0031446540880503146,0.12264150943396226,0.0,0.8742138364779874
C321,CAPNS1 AC010422.3 MTX1 GLB1 HOOK1 SRI NDUFB9 NTRK1 DNAJC28 DGUOK ATP5F1A CANX CCT8 HEXA ATP6V1A IDH1 GPC2 AP2S1 CCT6A HKDC1 GAMT AMY1B KYAT1 MAN1B1 ATP5MD TBCB ATP6V0C SPATA20 GANC NEU1 SGSH GSTP1 HAGH GALM ARSI BPGM MTCH1 ABCC1 UNC13D GAPDH RMDN3 ADIPOR1 MSH2 NDFIP1 TK2 VDAC1 LCT ABHD14B ANXA11 RENBP GLB1L3 ARSH B4GALNT1 HSPB2 NAT9 ATP6V1B2 GAA CAT CLN3 LRPAP1 ATP5F1B URGCP AMY1A MT-ND2 STX1B AMY2B FCSK PHYHD1 PINK1 SLC25A13 FECH HSP90B1 CCT2 EMC3 H6PD NDUFV1 MT-CO3 MT-ND5 ASMTL PHKG2 MPST ECSIT B3GALT4 UBIAD1 SLC35C1 GPS1 B3GALT6 MYL6B HYOU1 UCP2 HSPD1 ATP6V0E2 TMEM192 GPX1 EEF1D ACP2 TFRC ACO2 PRKCSH MAN2B2 SCO2 CCT3 ALDOC SCAMP3 EIF3G IDH2 FBXO6 UROS CCT4 CCT7 AMDHD2 ATP6V0D1 PODXL PDXK HCCS GANAB XYLT1 POMT1 TMEM134 LFNG SIDT2 SLC3A2 STUB1 GRN ORAI3 CCS TCTA NUCB1 ATP6V1B1 AKR7A2 GLDC BLVRB SLC25A21 G6PC2 TCP1 NAGPA TIMP2 CCDC12 LRP10 SPPL2A SNCA PTS B4GALT7 CKMT1B HSPA4 NDUFB7 NAGA VAMP8 RRNAD1 GPD2 HEXB DNAJC5 ABHD14A VAMP4 SLC25A22 SLC25A6 HSPA5 MOGS PREB CCDC127 AMY2A SELENOW GLRX5 SLC38A7 CCT5 ENSA VAPB AGL SLC3A1 GLB1L2 RAB5C NDUFA10 GALNS SUMF1 UGCG SLC2A4 ATP5PF SDR39U1 SLC39A1 PMVK GABARAP MT-ND4 NDUFA11 NINJ1 LCTL DNAJC14 DDOST MT-CO1 FTH1 CTSA COMT M6PR GTPBP6 NME3 ARSA POC1B-GALNT4 GYS1 SLC25A12 FXN SLC25A5 ARFIP2 LIN37,Glycosphingolipid metabolism,1.2651448690821018e-13,0.2727272727272727,15.0,1,22,22,0.0049504950495049506,0.10891089108910891,0.0,0.8861386138613861
C322,FBP1 ECHDC2 AFM GCLC GK CEBPA FADS2 SLC1A3 PEPD GATM HBA1 RDH11 PNPLA2 SLC7A8 PCSK9 HPN ALAS2 CYP7A1 CAT MAOA SREBF1 TIMM29 C1orf115 ACSBG1 HPX HBG2 AOX1 ATP7A FCSK PLIN5 AKR1B1 GLUL SLC18A2 SLC38A9 GK3P PLIN2 C9 ABCC6 H6PD BDH2 TTR PKLR DHCR24 SBDS DHCR7 HSD11B1 APOB EHHADH CYP4F2 ACP5 MVK HAMP CYP21A2 SRD5A1 TFR2 ATF5 IREB2 NPL FGG FTL HSD17B14 SELENBP1 PLG HBB PON3 BHMT SCG2 SULT2A1 CYP3A4 CROT F3 PCK2 ELOVL6 DDC SLC11A2 GLDC ABCC2 SLC7A7 HFE PAH CBS ASS1 METTL7A HMGCS1 MGC39584 NR1H3 ANGPTL3 CYP27A1 NQO1 CYP8B1 SLC40A1 PGLYRP3 CCT5 EPHX1 APOH SLC31A1 MT-TP QPRT ATP7B FABP1 HNMT AFP NANOS3 SLAMF8 CP CPB2 ALDH4A1 LIPC GGT5 RNF128 APOM CYP11B1 STEAP3 MTHFR HMOX1 FXN SCARB1,iron ion transport,3.344104254749685e-11,0.17543859649122806,10.0,0,15,15,0.0,0.1282051282051282,0.0,0.8717948717948718
C330,ATP7A PHYHD1 NQO1 FTL SLC31A1 SLC30A2 HAMP HMOX1 CP FXN FTH1 ATP7B SLC40A1 SLC11A2 ABCC2 IREB2 HFE,iron ion transport,1.0644592196890587e-15,0.14035087719298245,8.0,0,6,6,0.0,0.35294117647058826,0.0,0.6470588235294117
C343,NPL ACP5 TIMP2 SLAMF8 RENBP RIN2 HNMT SLC7A7,C343,,,,0,2,2,0.0,0.25,0.0,0.75
C379,HCCS GPD2 GK GK3P,C379,,,,0,1,1,0.0,0.25,0.0,0.75
C354,AMDHD2 HOOK1 HKDC1 GALM G6PC2,C354,,,,0,1,1,0.0,0.2,0.0,0.8
C323,HOOK1 SRI NDUFB9 NTRK1 DNAJC28 DGUOK ATP5F1A CANX CCT8 ATP6V1A IDH1 CCT6A KYAT1 ATP5MD BPGM UNC13D RMDN3 GAPDH ADIPOR1 MSH2 VDAC1 HSPB2 ATP6V1B2 CAT CLN3 ATP5F1B URGCP MT-ND2 STX1B SLC25A13 FECH HSP90B1 CCT2 NDUFV1 MT-CO3 MT-ND5 PHKG2 ECSIT HYOU1 UCP2 HSPD1 TMEM192 EEF1D TFRC ACO2 SCO2 CCT3 ALDOC EIF3G IDH2 FBXO6 CCT4 CCT7 HCCS LFNG ATP6V1B1 GLDC SLC25A21 TCP1 CCDC12 SPPL2A SNCA PTS CKMT1B HSPA4 NDUFB7 GPD2 DNAJC5 SLC25A22 SLC25A6 HSPA5 CCDC127 GLRX5 CCT5 ENSA VAPB RAB5C NDUFA10 SLC2A4 ATP5PF MT-ND4 NDUFA11 DNAJC14 MT-CO1 GYS1 SLC25A12 FXN SLC25A5,protein folding chaperone,9.422091165814173e-17,0.19117647058823528,13.0,1,12,12,0.011363636363636364,0.13636363636363635,0.0,0.8522727272727273
C324,CAPNS1 MTX1 HEXA AP2S1 GAMT MAN1B1 TBCB ATP6V0C SPATA20 NEU1 SGSH ARSI GSTP1 HAGH MTCH1 ADIPOR1 NDFIP1 TK2 ABHD14B RENBP ANXA11 ARSH NAT9 GAA CLN3 LRPAP1 URGCP FCSK PINK1 EMC3 ASMTL PHKG2 MPST SLC35C1 GPS1 MYL6B ATP6V0E2 GPX1 ACP2 PRKCSH MAN2B2 SCAMP3 UROS ATP6V0D1 PDXK POMT1 TMEM134 SIDT2 TCTA STUB1 GRN ORAI3 CCS NUCB1 AKR7A2 BLVRB NAGPA TIMP2 LRP10 NAGA RRNAD1 VAMP8 HEXB ABHD14A MOGS PREB SELENOW SLC38A7 GALNS SUMF1 SDR39U1 SLC39A1 PMVK GABARAP NINJ1 DDOST CTSA COMT M6PR GTPBP6 NME3 ARSA LIN37 ARFIP2,Glycosphingolipid metabolism,1.156105234601379e-09,0.16363636363636364,9.0,0,7,7,0.0,0.08333333333333333,0.0,0.9166666666666666
C359,TBCB NDUFB7 PHKG2 LIN37 SELENOW,C359,,,,0,1,1,0.0,0.2,0.0,0.8
