,z
UBE2Q1,-0.16140878398453454
RNF14,-1.2723923620149025
UBE2Q2,-0.39864879107451956
TMCO1,-1.4688206162049606
UBAC1,0.33207780543472715
RAB4A,0.7414701069006434
ZNF706,-1.264626549172509
MIB2,1.056981898688943
RNF114,0.8684928912577463
RNF115,0.6156683453470528
RNF111,-0.4277204849060037
EEF1AKNMT,-0.7817584565822
UNKL,0.42809528790383905
MMAB,0.32817117910701465
UBE4A,0.06914767170632534
DDX41,-0.4500633931639574
ATMIN,0.07431308461174836
TSG101,-0.6790666827851393
FBXW11,1.1189452742125359
UBE2D4,-0.3031218430466582
RPS27A,-0.43464019837739903
UBE2D2,-1.5953227217942336
ATP6V1H,-0.9616140861269749
UBE2D1,-1.483215862068354
MFSD11,-0.567492695079965
CCT3,0.40315872453872714
LNX1,1.1750299429010853
MRFAP1L1,-0.5731519475881762
GTF2B,0.20446801381896926
FBXL13,0.3501903805842167
FBXL12,0.023724530795221126
FBXL15,-0.3099951871116658
FBXL14,0.056546712182126764
FBXL16,0.15556546446133715
FBXL19,-0.007279006467431442
FBXL18,-0.08519398554991667
CCDC51,-0.5632734079087053
PPP1R11,0.07432508128393525
AKTIP,0.697070963754456
RNF41,1.5602257647792248
ANAPC1,0.41701815739128356
ANAPC2,-1.1288688930979291
ANAPC5,-0.3785601104235858
ANAPC4,-0.8368909743261341
ANAPC7,-0.6593842826200298
ZNRF1,0.30358374719262765
LRR1,0.4200577337549126
ZNRF2,0.5103802312184541
FBXO30,0.03495589860654238
FBXO5,0.475730369595639
FBXO32,0.1393681583777863
EMC7,-1.562644112322971
KLHL25,-0.5517166977808152
KLHL21,-0.7491521607675673
KLHL20,-0.8022979443336009
KLHL22,0.8884151674938339
MKRN1,-0.11875248040065159
SPSB2,-0.6981932545651616
SPSB1,0.8114151168223663
TRIM50,-0.7952030346809112
SPSB4,0.10563483708197387
ARF1,16.67876372359178
CDC34,-0.5083750375884539
AREL1,1.4891814668420456
LONRF1,0.2718333083257083
CIAO2B,-0.8348303593844993
RNF25,-0.8130732881412227
UBE2V1,-0.5832705957237725
UBE2V2,-0.8754305190051328
RNF26,-0.03703607922072793
PSMD8,-0.5620221860844248
LMO7,0.004411809401658538
MGRN1,-0.9409245050311457
DHX8,1.6912185439587337
SPCS1,-0.8147383619316328
ITCH,1.7560471428675597
PSMD4,-0.6333873687461079
FLAD1,-1.4791261058106844
CBLL2,-1.6824383191003298
ARIH2,0.554369747243507
TRIP12,1.0219998904357028
MEX3C,-1.2156063822361485
E2F6,0.10086265366878351
SNW1,0.6084042397934802
PRCC,-0.1673583268913011
C3AR1,-1.7198688531549442
BTRC,0.7242962288046084
TRIM11,0.7176348089064493
HUWE1,-0.3329597398647435
UFC1,-1.2443824877725256
LRRC41,-0.8103810623785425
USP25,-1.5823506918370833
MOAP1,0.026146056181570364
ASB2,-0.9089760478658628
ASB1,-0.30674909812813084
ASB6,-0.29216804034299404
ASB7,-1.0419407219001882
ASB4,-1.1708074684643388
ASB5,-0.9791637553934565
ASB8,-0.9197614168989398
ASB9,-0.334269574986185
PIP4K2C,0.43749028289730313
ZMPSTE24,-0.676915926061435
MRPL34,-1.253324703427705
UBE2R2,-0.14318495749026774
IMPA1,-1.9545879508571804
RNF19B,0.48671285832973465
RNF19A,0.42323213800974313
RFX5,0.7739458784930344
TRAIP,0.9335144717159612
UBA52,-0.756962281739437
KAT7,-0.6792341988376114
EXOSC7,-1.6620605617101363
ADAR,-0.0962230244447712
STK24,1.001771480250103
GPR161,0.00583045105460984
UBE2E1,-1.5017754133756696
UBE2E3,-0.8419203286693476
UBE2E2,-0.46551150018135373
DLGAP3,-1.473572380024866
JTB,0.05975247325005996
TRIM9,0.8015326721738604
FBXL20,0.08895330491737088
TRIM4,-0.3085688293305132
FBXW12,-0.1986374908208465
PI4KB,0.5344381425380328
RNPEP,-0.47341129641704377
ELOB,-1.3381694982916061
FBXW8,0.39577439415377863
SKP2,0.7546941639557896
ZBTB16,-0.5780201869381449
SKP1,0.0681834668729247
DEDD,-0.47649850157560003
WDR26,-0.7347205700662773
FBXW9,0.18185128970291187
FBXO21,-0.14459361340637505
FBXO27,0.23714718939095095
HNRNPAB,-1.3534043574583638
DDX19B,-0.09769389088115948
FBXO28,-0.10768475163172406
FBXW4,-0.20332118402478333
FBXW5,-0.30865370652728463
FBXW7,-0.3062991858589366
KLHL11,-0.6823565728214668
KLHL12,-0.3290298783550737
LRSAM1,-0.6877749669485789
SH3RF1,-0.3814807844250813
CSTB,-1.2649793488122467
GNB1,0.41683763327401163
UBE2D3,-1.0648161637482032
TRIM69,0.20562542935378567
JOSD1,0.23467798972061962
TRIM63,-0.8557388813821113
PIP5K1A,1.2119377538424263
KEAP1,0.6188867138955828
ATP6V0C,-1.002094953249609
ERCC3,-0.44899611804168854
RNF34,-0.7510256251813154
TOR1A,-0.6163497926097885
TOR1B,-1.0345029995268875
RLIM,0.026836682710448305
TMEM248,-0.5283050385694049
MFSD5,-0.7797237626774243
PSME3,-1.6969353982085795
KBTBD13,-0.5086408380604839
DDX23,-0.43250916564530617
ERP44,-1.154645591508002
ILF2,-1.3128146895184167
ASB10,-0.9006225395268044
UBE2J1,0.12045126636092994
UBE2J2,0.677498099931979
WWP1,2.641616335674449
BTBD1,-1.7137880632987734
FBXO10,0.2664317326199824
FBXO17,0.08013888490164135
FBXO15,0.1733894181441812
ASB13,0.7587199298319293
CAPRIN1,0.36176411688669174
PPP1R7,-0.6280938835085594
CERS2,-0.13287006588242867
ASB17,-0.7537892248736142
EIF4ENIF1,-0.49999181637496815
CUL5,-1.8584182130999365
CUL7,-0.12380638095708604
CUL1,1.9460872495337909
CUL2,0.1284220863492336
CUL3,-0.12832106586413583
TRIM27,-0.056934705157956345
TRIM21,-0.48103692231277045
IRF2BPL,-0.27231224620717365
RNF138,-1.2301293384912555
TOR1AIP1,-1.5827228843644225
DZIP3,1.440366192467974
RBBP6,-0.28586138987622045
RNF182,0.8224374909353183
RBX1,-1.7779585019860487
RNF217,0.6305171360519739
RNF213,0.1307597589778924
SLBP,-0.28008556699671233
SMURF1,1.0058760207025053
UBE2F-SCLY,-0.5499647099548904
SMURF2,-0.243063209077462
CDC16,0.061889610910445085
UBAP2L,-0.6449318724499367
RNF130,-0.9745853907695547
B4GALT1,1.3721237135039264
B4GALT3,2.152066445748043
PJA2,1.2185774008628412
RIC8A,-0.6004073359832929
HERC1,0.4860154701216991
HERC3,0.23344211644347607
HERC2,1.049629037571651
HERC5,0.31741181998309037
HERC4,0.8922479165220685
HERC6,-0.07449289703977356
MRPL9,-2.351395678462322
UBE2I,-1.752258081046168
UBE2H,0.22699089770273798
UBE2K,-1.3806518320205696
UBE2M,-0.9128924523727132
UBE2O,-0.48059999569006656
UBE2N,-1.4318211221589503
UBE2A,-0.7365496900494846
UBE2C,0.017014397281094728
UBE2B,-0.09507141499426638
UBE2F,-0.1555374754504144
UBA5,-0.347750601180922
RBCK1,-0.4545506882917334
UBE2S,0.7734781006184938
UBE2U,-0.8988366226115946
UBE2T,0.2262148572360399
