z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,311,358.02,15.632645329565948,0.9986843045560988,0.8686665549410648
2,1.5,155,190.19,11.516679208869196,0.9988768278620102,0.8149744991850255
2,2.0,43,71.84,7.62721443254351,0.9999219619347319,0.5985523385300668
3,1.0,208,250.93,14.76702745985122,0.998176322996963,0.8289164308771371
3,1.5,144,175.61,10.997176910462066,0.9979758540391849,0.8199988611126928
3,2.0,43,71.49,7.553138420550758,0.999919009041597,0.6014827248566234
4,1.0,123,169.73,10.746957709044919,0.9999931372580639,0.7246803747127791
4,1.5,105,135.16,9.046236786642277,0.999571940607594,0.7768570583012726
4,2.0,43,70.78,8.755089948138739,0.9992456669343126,0.6075162475275502
5,1.0,71,114.53,9.593179869052806,0.9999971550791616,0.6199249105037982
5,1.5,67,98.91,9.493255500617268,0.9996121648017721,0.6773834799312507
5,2.0,36,65.89,9.242180478653294,0.999389834983463,0.5463651540446198
9,1.0,21,31.93,5.627175135003353,0.9739532340677387,0.6576886940181648
9,1.5,19,27.01,4.462051097869678,0.9636841870663189,0.7034431691965938
9,2.0,13,22.42,5.272911908992981,0.9629899550919573,0.5798394290811775
12,1.0,12,17.81,4.175392197147473,0.9179609566902491,0.6737787759685571
12,1.5,12,14.77,3.4723335093276972,0.7874876909547367,0.8124576844955992
12,2.0,7,11.19,3.4137808951366515,0.8901597481758647,0.6255585344057194
