z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,512,308.02,14.66354663783629,2.727666144427439e-44,1.6622297253425102
2,1.5,294,162.82,12.222422018568988,3.5725319414791246e-27,1.8056749785038695
2,2.0,124,68.17,7.355344995307834,1.594614993339258e-14,1.8189819568725245
3,1.0,371,225.63,11.63499462827551,4.014781184587709e-36,1.644284891193547
3,1.5,273,151.87,11.578130246287612,6.457415873829044e-26,1.7975900441166788
3,2.0,124,67.48,7.168653988023135,1.581197446741141e-15,1.837581505631298
4,1.0,253,159.6,11.78558441486887,1.1413210522895157e-15,1.5852130325814537
4,1.5,212,125.02,9.218438045569325,1.946821579731717e-21,1.6957286834106544
4,2.0,124,67.56,7.732166578650514,1.4455145213757115e-13,1.8354055654233274
5,1.0,190,115.69,9.374107957560549,1.121123299297875e-15,1.6423199930849686
5,1.5,171,98.52,10.00747720457059,2.2010687832150873e-13,1.7356881851400732
5,2.0,114,63.54,7.591337168114719,1.4951243260726225e-11,1.7941454202077431
9,1.0,58,34.94,5.323194529603441,7.388543349474683e-06,1.659988551803091
9,1.5,56,33.6,5.3814496188294845,1.5742746698139778e-05,1.6666666666666665
9,2.0,49,29.25,5.85726045178119,0.0003732800730995804,1.6752136752136753
12,1.0,28,16.31,3.9640761849389325,0.001594098821639481,1.7167381974248928
12,1.5,27,16.16,4.24904695196464,0.00536824619916693,1.6707920792079207
12,2.0,26,15.66,3.504910840520768,0.001588117071729452,1.6602809706257982
