z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,376,331.6,13.076696830622021,0.0003427010159243553,1.1338962605548852
2,1.5,200,167.19,11.645338123043057,0.0024204347412784626,1.1962437944853161
2,2.0,59,60.69,7.087587741961293,0.5942320233251285,0.9721535673092767
3,1.0,271,224.4,11.723480711802278,3.5200171220196104e-05,1.2076648841354722
3,1.5,188,153.86,9.112650547453248,8.96808811408035e-05,1.2218900298973092
3,2.0,59,58.83,6.889201695407095,0.49015658004317203,1.002889682134965
4,1.0,165,150.9,8.74128137060008,0.0533683624861829,1.0934393638170974
4,1.5,119,117.91,10.846285078311377,0.45997558162626323,1.0092443389025527
4,2.0,59,59.23,7.178934461325023,0.512779198667647,0.9961168326861388
5,1.0,115,101.53,9.747261153780585,0.08349711134318122,1.1326701467546538
5,1.5,91,85.78,9.566169557351573,0.29264538320547995,1.0608533457682443
5,2.0,54,53.04,6.805762264434456,0.44391248014033424,1.0180995475113122
9,1.0,35,30.4,5.067543783727971,0.1820084384080078,1.1513157894736843
9,1.5,28,26.75,4.703987670051868,0.3952228125724553,1.0467289719626167
9,2.0,25,20.97,4.126633010094307,0.1643877980226252,1.1921793037672868
12,1.0,20,17.28,4.09653512129458,0.2533529143795129,1.1574074074074074
12,1.5,14,14.35,3.5675621928706445,0.5390760211424049,0.975609756097561
12,2.0,13,11.91,3.277483790959156,0.36972861495282083,1.0915197313182199
