,z
UBE2Q1,-0.9271665992112806
RNF14,1.2701632433314616
UBE2Q2,-0.7999857067574072
TMCO1,0.515972367048706
UBAC1,0.07104887381605217
RAB4A,2.3232761018878985
ZNF706,-1.0806250771842065
MIB2,0.08015698738688676
RNF114,-0.6080763371389285
RNF115,0.5822035773359504
RNF111,2.42870532685099
EEF1AKNMT,2.4711485384056866
UNKL,0.14103304958116858
MMAB,1.3453015178109315
UBE4A,1.520403024059376
DDX41,0.3729480406720567
ATMIN,0.9794216972076003
TSG101,1.2107922139031813
FBXW11,1.9978650753224336
UBE2D4,-0.8375538625979392
RPS27A,0.4885086290089728
UBE2D2,-0.9489138847056151
ATP6V1H,-0.10074071441652863
UBE2D1,-1.2009203258645784
MFSD11,-0.6407525867213425
CCT3,-0.854425697737699
LNX1,-0.19527187322257783
MRFAP1L1,-0.1709085428439746
GTF2B,-0.7825531009136207
FBXL13,-0.15832034854836516
FBXL12,-0.13445088544906575
FBXL15,-0.2142358289790915
FBXL14,-0.42143507918879064
FBXL16,-0.12933165308318328
FBXL19,1.0466049935070092
FBXL18,0.1441508979360019
CCDC51,-1.3616269740243978
PPP1R11,-0.2001075742978845
AKTIP,1.534602511443246
RNF41,-0.3109957951110281
ANAPC1,-1.0368633721801404
ANAPC2,-0.19131451457459953
ANAPC5,-1.0336107164183046
ANAPC4,-0.9739728880528732
ANAPC7,1.3731495248428838
ZNRF1,0.0975355041640555
LRR1,-1.3797632245503033
ZNRF2,0.19658110392650216
FBXO30,-0.27398898105967495
FBXO5,-1.7825093248200259
FBXO32,0.11918564629524508
EMC7,0.3720627541865832
KLHL25,-0.015313062258532397
KLHL21,3.1240735114441422
KLHL20,0.04206631046598691
KLHL22,-0.7005731936488601
MKRN1,-0.19792922185466827
SPSB2,-0.014485300138593468
SPSB1,1.100557224007703
TRIM50,0.4414429324447705
SPSB4,-0.022736934233177398
ARF1,1.0277200394054156
CDC34,0.21146835197441938
AREL1,0.8244207976694871
LONRF1,-0.2661147008739313
CIAO2B,-0.625314346851493
RNF25,-0.9181016705232954
UBE2V1,-0.4051729161751526
UBE2V2,-0.7724883615061895
RNF26,-0.88911651098477
PSMD8,-0.6092204729415226
LMO7,-0.23587897810988
MGRN1,0.5969892926583276
DHX8,-0.6413324582046643
SPCS1,-0.3618645276828596
ITCH,0.7289849867013141
PSMD4,-0.7219084893350726
FLAD1,-0.6234471642131282
CBLL2,-1.2376460830538492
ARIH2,-0.6783050736053124
TRIP12,0.2941888470699572
MEX3C,-1.5637146843393628
E2F6,-1.0079575980223228
SNW1,-1.5076788837921733
PRCC,2.1338235867050925
C3AR1,-0.9073061821343718
BTRC,-0.6822680948380431
TRIM11,-1.1518315493071987
HUWE1,-0.5929535763944266
UFC1,-0.8677586030500509
LRRC41,-0.4025404635355449
USP25,0.3845356547660771
MOAP1,-0.10042444167822234
ASB2,-0.5513889805314499
ASB1,-0.8251759212224057
ASB6,-0.7063395071460101
ASB7,-0.7469290463921833
ASB4,2.0886382327177073
ASB5,-0.7138720491294908
ASB8,-0.8367383250484997
ASB9,-0.42739983954675
PIP4K2C,1.9006746136715318
ZMPSTE24,-0.20139820770127673
MRPL34,-1.2152532824630138
UBE2R2,0.8308997370247213
IMPA1,1.213740757588012
RNF19B,2.184503641870877
RNF19A,0.8822780658638807
RFX5,-0.5366661336890274
TRAIP,-0.8027888958686807
UBA52,1.156488913726244
KAT7,0.5236818306380363
EXOSC7,-1.7583184621872026
ADAR,0.03916737740660528
STK24,1.1381915310877964
GPR161,-0.8310435378637934
UBE2E1,-0.9876787883300578
UBE2E3,-0.8214818286810179
UBE2E2,-0.47865997676314326
DLGAP3,-1.507389040122794
JTB,0.030875988238601253
TRIM9,1.2989195576352928
FBXL20,0.8071852093262508
TRIM4,-0.8377506911686204
FBXW12,-0.6150232811071169
PI4KB,1.9716629839476656
RNPEP,0.06316035125081229
ELOB,-1.1237881714997082
FBXW8,-0.1505511902538934
SKP2,-1.4911960985057595
ZBTB16,-0.41255901026027747
SKP1,-0.9473429309433424
DEDD,2.2366907950283674
WDR26,1.1720288789592193
FBXW9,-0.36838836704672195
FBXO21,-0.47042515398493645
FBXO27,-0.06953229130008436
HNRNPAB,-3.3430044608104135
DDX19B,-1.8652209208536883
FBXO28,-0.37906337503424214
FBXW4,1.4043490292608702
FBXW5,-0.8959098986563605
FBXW7,0.41819637026816636
KLHL11,0.004928453251543919
KLHL12,-0.013996162629027649
LRSAM1,1.5134300814438553
SH3RF1,-0.5905979419191059
CSTB,-0.5954493150107084
GNB1,-1.2525912078913035
UBE2D3,-0.7316616991928881
TRIM69,-0.20794769022367646
JOSD1,0.28520859342225363
TRIM63,-0.33270729176798514
PIP5K1A,2.673653149037922
KEAP1,-0.0320373965606676
ATP6V0C,1.6220271317913912
ERCC3,-1.4414993683306438
RNF34,-0.9865813270134902
TOR1A,1.1692319331136416
TOR1B,0.0718002277571625
RLIM,-0.4403680480693987
TMEM248,-0.8843215193658897
MFSD5,1.4179110032258209
PSME3,-0.03299827187477091
KBTBD13,0.6709620290726798
DDX23,-3.400416853029196
ERP44,-0.6579496100969093
ILF2,-0.6734802612240726
ASB10,-0.6065716133851364
UBE2J1,-0.25450917661186095
UBE2J2,0.26126516041250475
WWP1,2.376203506545654
BTBD1,-0.08760463510458877
FBXO10,-0.2630392523761823
FBXO17,-0.5939336754087621
FBXO15,0.894889960511745
ASB13,-0.7690662277595515
CAPRIN1,-0.5831239428491075
PPP1R7,-0.9404117743536994
CERS2,3.3528434505193268
ASB17,-1.204893259949407
EIF4ENIF1,1.0296868734415872
