,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0011731,0.4297505025093806,1.1330448267421094,-1.6793596194172373,3.945449272901456,19,decreased myelin sheath thickness,brain
MP:0021101,0.4297505025093806,1.1330448267421094,-1.6793596194172373,3.945449272901456,19,abnormal ventral interneuron morphology,brain
MP:0014376,0.4297505025093806,1.1330448267421094,-1.6793596194172373,3.945449272901456,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0000778,0.45885384537710894,0.43455876977869323,-0.7152707804204317,1.5843883199778181,234,abnormal nervous system tract morphology,brain
MP:0014551,0.47111041288046096,1.0328540835589095,-1.7761249762062672,3.841833143324086,21,impaired neuronal migration,brain
MP:0013438,0.47111041288046096,1.0328540835589095,-1.7761249762062672,3.841833143324086,21,dysmyelination,brain
MP:0004858,0.47111041288046096,1.0328540835589095,-1.7761249762062672,3.841833143324086,21,abnormal nervous system regeneration,brain
MP:0020448,0.47111041288046096,1.0328540835589095,-1.7761249762062672,3.841833143324086,21,increased microglial cell activation,brain
MP:0002110,0.4754650701846279,0.3635722780485633,-0.6349888966080536,1.36213345270518,335,abnormal digit morphology,neg_ctrl
MP:0014377,0.4911130138818316,0.986280421294353,-1.8212182026274086,3.7937790452161146,22,abnormal excitatory postsynaptic current frequency,brain
MP:0020394,0.4911130138818316,0.986280421294353,-1.8212182026274086,3.7937790452161146,22,decreased neuronal precursor proliferation,brain
MP:0004770,0.5106753335126774,0.9417750092157409,-1.8643712304745867,3.7479212489060685,23,abnormal synaptic vesicle recycling,brain
MP:0003691,0.5425222317753089,0.6156804383301626,-1.3657725784227417,2.5971334550830667,65,abnormal microglial cell physiology,brain
MP:0009808,0.5485178461013176,0.8582860926255531,-1.9454783669443247,3.662050552195431,25,decreased oligodendrocyte number,brain
MP:0008917,0.5485178461013176,0.8582860926255531,-1.9454783669443247,3.662050552195431,25,abnormal oligodendrocyte physiology,brain
MP:0020337,0.5485178461013176,0.8582860926255531,-1.9454783669443247,3.662050552195431,25,abnormal pyramidal neuron dendrite morphology,brain
MP:0014380,0.5668185364871703,0.8190117213282928,-1.9836986131801204,3.621722055836706,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0004183,0.5847195843613,0.7812177323221157,-2.0205162069839564,3.5829516716281877,27,abnormal sympathetic nervous system physiology,brain
MP:0010055,0.6027953206930219,0.5257456122539708,-1.4544087537834456,2.505899978291387,71,abnormal sensory neuron physiology,brain
MP:0009452,0.6361312090535594,0.6756962163151101,-2.1234975023455545,3.4748899349757747,30,abnormal synaptonemal complex,brain
MP:0000939,0.6512399998370288,0.456483771723736,-1.5227465930161606,2.4357141364636323,76,decreased motor neuron number,brain
MP:0010762,0.7147985118867213,0.5212771449566773,-2.274647186795084,3.317201476708439,35,abnormal microglial cell activation,brain
MP:0002913,0.7295674423298497,0.4930525810385813,-2.3023264814700983,3.288431643547261,36,abnormal PNS synaptic transmission,brain
MP:0004100,0.7295674423298497,0.4930525810385813,-2.3023264814700983,3.288431643547261,36,abnormal spinal cord interneuron morphology,brain
MP:0008947,0.751857118953527,0.3190326023358576,-1.658542082466875,2.29660728713859,87,increased neuron number,brain
MP:0001105,0.7857272364781149,0.3874772887476272,-2.4059924942402255,3.18094707173548,40,abnormal PNS glial cell morphology,brain
MP:0006276,0.8376070781678282,0.2919522861712629,-2.4999543893028746,3.0838589616454004,44,abnormal autonomic nervous system physiology,brain
MP:0011723,0.9189535491637397,-0.14465569174721615,-2.9310385279827518,2.6417271444883195,68,ectopic neuron,brain
MP:0006006,0.9409790069047093,0.10536648650219327,-2.6838838531347813,2.894616826139168,53,increased sensory neuron number,brain
MP:0003648,0.9718841654281755,0.05014548400644081,-2.7384087317625396,2.8386996997754212,56,abnormal radial glial cell morphology,brain
