,z
UBE2Q1,-0.48909672065361626
RNF14,0.4636751028981587
UBE2Q2,-0.1369755334502085
TMCO1,0.6986670175427958
UBAC1,-0.43891310685097695
RAB4A,0.7354645689005478
ZNF706,0.29564902498987217
MIB2,-0.6771823393739212
RNF114,-0.3849977104776115
RNF115,-0.20250468776843575
RNF111,-0.04723637966624003
EEF1AKNMT,-0.09731454047814327
UNKL,-0.6569519266174859
MMAB,2.6696631120219703
UBE4A,0.38178839288329025
DDX41,-0.22685115993724023
ATMIN,0.2003499515440657
TSG101,-0.184765465623759
FBXW11,-0.3853119079040579
UBE2D4,-0.5635274616899644
RPS27A,-0.4143827546219428
UBE2D2,-0.37019477499044506
ATP6V1H,0.6112981530000106
UBE2D1,-0.31697860152202323
MFSD11,-0.6598636917517662
CCT3,0.05205253130693856
LNX1,-0.6841408134878746
MRFAP1L1,-0.3264915551475446
GTF2B,-0.08153531937415298
FBXL13,-0.6517111192397445
FBXL12,-0.5407579291210348
FBXL15,-0.37097979620050137
FBXL14,-0.6189472381363648
FBXL16,-0.6395868202840144
FBXL19,-0.6591911829953664
FBXL18,-0.8973562160093089
CCDC51,-0.24660763011130069
PPP1R11,0.08883257422552909
AKTIP,-0.05241874247195339
RNF41,0.04682699209214519
ANAPC1,-0.3408086148701249
ANAPC2,-0.5295079452137916
ANAPC5,-0.44123730804719963
ANAPC4,-0.4408891450977853
ANAPC7,-0.6388377828129597
ZNRF1,-0.4008747489675229
LRR1,-0.682309600800764
ZNRF2,-0.21447506655105095
FBXO30,-0.5103394644770723
FBXO5,-0.4697477838113595
FBXO32,-0.6173694851802334
EMC7,1.0663962530012896
KLHL25,-0.7265649145322063
KLHL21,-0.42879578777918864
KLHL20,-0.23968430812524252
KLHL22,-0.42995634857123854
MKRN1,-0.40173015872609624
SPSB2,-0.6553173221270835
SPSB1,-0.35931744609243654
TRIM50,-0.8393852372205559
SPSB4,-0.5876342016063096
ARF1,2.7242146447953397
CDC34,-0.6135867821343884
AREL1,-0.028225810331238138
LONRF1,-0.7398797731495157
CIAO2B,-0.10915090132831641
RNF25,-0.6454734156773825
UBE2V1,-0.4122353973088124
UBE2V2,-0.2395499270627629
RNF26,1.0381109776254862
PSMD8,-0.07756080517487085
LMO7,-0.554614389556537
MGRN1,-0.3356183520131986
DHX8,-0.1489570121436645
SPCS1,0.4293243929480885
ITCH,0.02901598270775723
PSMD4,-0.14982847231181973
FLAD1,0.34415029259090174
CBLL2,-0.957566900808222
