z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,209,236.7,14.394790724425276,0.9728419581493174,0.8829742289818336
2,1.5,90,118.38,9.803856384097026,0.9981028736948879,0.7602635580334516
2,2.0,38,50.09,7.914663606243793,0.9366871512193999,0.7586344579756438
3,1.0,148,170.69,11.604908444274777,0.9747206876769938,0.8670689554162517
3,1.5,82,110.49,8.336060220511847,0.9996842153280531,0.7421486107340031
3,2.0,38,49.53,6.503006996766957,0.9618877944998497,0.7672117908338381
4,1.0,99,118.88,9.270684980086424,0.9839993293084387,0.8327725437415882
4,1.5,69,92.37,8.344644989452817,0.9974496028720702,0.7469957778499512
4,2.0,38,48.91,6.94419901788536,0.9419197690157806,0.7769372316499694
5,1.0,64,85.95,8.024182201321205,0.9968855433065928,0.7446189645142525
5,1.5,51,71.68,7.568196614782149,0.9968570938314499,0.7114955357142857
5,2.0,36,45.86,6.345108352108733,0.9399021829747126,0.7849978194505015
9,1.0,21,26.54,4.9627008775464185,0.8678590359018208,0.7912584777694047
9,1.5,21,24.86,4.6540734845939,0.796555568002437,0.8447304907481898
9,2.0,18,20.16,4.560087718454548,0.6821341934070773,0.8928571428571429
12,1.0,9,13.83,3.2590029150032986,0.9308362891779021,0.6507592190889371
12,1.5,9,12.18,3.34179592434966,0.8293460358921927,0.7389162561576355
12,2.0,8,10.9,3.185906464414798,0.8186570295823936,0.7339449541284403
