,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003690,8.259699721207659e-06,2.33764000356158,1.3099725983530512,3.3653074087701085,122,abnormal glial cell physiology,brain
MP:0010050,0.0013870035236403736,3.377214152816295,1.3069889406016166,5.447439365030974,11,hypermyelination,brain
MP:0000952,0.012418672184809233,1.2977915595435903,0.2803493174957481,2.3152338015914324,334,abnormal CNS glial cell morphology,brain
MP:0008917,0.015006086407526037,2.5009982705882745,0.48562051825822294,4.516376022918326,25,abnormal oligodendrocyte physiology,brain
MP:0010762,0.03527229200749674,2.1521575594324354,0.14849319310224374,4.155821925762627,35,abnormal microglial cell activation,brain
MP:0003634,0.041097904556587815,1.0590649637576242,0.04281644484179736,2.075313482673451,421,abnormal glial cell morphology,brain
MP:0006069,0.07009224489121271,0.9387087472246716,-0.07703741210351689,1.95445490655286,473,abnormal retina neuronal layer morphology,brain
MP:0021105,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,abnormal ventral interneuron 3 morphology,brain
MP:0006277,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,abnormal parasympathetic nervous system physiology,brain
MP:0010160,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,increased oligodendrocyte number,brain
MP:0014378,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,increased excitatory postsynaptic current frequency,brain
MP:0011975,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,neuronal cytoplasmic inclusions,brain
MP:0005192,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,increased motor neuron number,brain
MP:0014372,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0011452,0.07622889857150159,2.5731992569336795,-0.271347364304956,5.417745878172315,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
