z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,503,388.12,16.35254108693814,1.068739070435664e-12,1.2959909306400081
2,1.5,234,190.48,12.078476725150402,0.00015722021306071687,1.2284754304913903
2,2.0,87,73.2,7.593418202627853,0.034580747270308174,1.1885245901639343
3,1.0,342,269.17,15.887765733418904,2.280490176259853e-06,1.2705725006501467
3,1.5,215,178.06,12.322191363552184,0.00135948675263887,1.207458160170729
3,2.0,87,72.36,7.353257781419064,0.023242957326190115,1.2023217247097844
4,1.0,236,178.75,13.00105764928377,5.326211480995402e-06,1.3202797202797203
4,1.5,172,139.01,10.599523574198983,0.0009278516581329462,1.237321056039134
4,2.0,87,73.54,7.908754642799333,0.04438598549085923,1.1830296437313026
5,1.0,148,124.38,11.177459460897186,0.017292620156201952,1.189901913490915
5,1.5,121,103.62,8.803158524075322,0.024174310188177853,1.167728237791932
5,2.0,77,66.83,7.925976280560017,0.09972454792592794,1.1521771659434386
9,1.0,45,37.47,6.09172389394004,0.10821008444363617,1.200960768614892
9,1.5,29,32.92,5.576163555707454,0.7589697235410247,0.8809234507897934
9,2.0,27,26.52,4.8342114144915085,0.4604530934970613,1.0180995475113122
12,1.0,29,22.67,4.125663582988802,0.062478100816033943,1.279223643581826
12,1.5,18,18.51,4.208313201271977,0.5482292123094047,0.972447325769854
12,2.0,16,14.21,3.3205270665965068,0.29491891648915025,1.1259676284306825
