Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C215,NAXE MFSD12 GADL1 TIMM50 PDIA4 TUBB1 TUBGCP2 RNF183 FURIN CALM1 FASTK CHGB UNC13D CALR BCKDHA ALDH4A1 PCDHB16 ATP5F1A ANO10 SLC22A5 BLOC1S1 PDIA6 PRADC1 ZDHHC3 ACYP2 DDOST P4HB BLVRB MSRA AL359922.1 ACCS FTH1 COX4I1 SEC24C VPS8 SGPL1 CLIC1 PLOD3 NDUFS7 RER1 TCN2 SEC61A1 SELENOH GNE GOT2 GOLIM4 UPP1 ATP13A2 HACD1 RNF135 MAPK8IP2 AP1B1 ACSS2 TMEM115 SLC20A2 DUS1L CSNK1A1 MRAP2 AOC2 AHCY APOE AGPAT4 NOX5 BET1L PKD2L1 ACTR1A SYBU FAM167B NENF ZFP41 AKR1C3 GANAB ACCSL RBM47 SLC25A13 CYP2W1 HS1BP3 PPFIA3 SPTLC1 TMPRSS9 ATP8B2 MOSPD1 DUOX2 PHYKPL STX3 HLA-DQA2 ALPL GPX1 TMPRSS7 SLC18A1 UQCRFS1 ATP13A1 SCG2 GPRC5C PHYH VAMP8 RDH10 TXNDC5 APOA2 MAP3K7 PRXL2A OTUD5 AKR1C2 HOMER2 SLC22A18 ALG2 GSTM3 FTL AKR1C1 GGTLC2 UXS1 SOD1 CTSL NOMO1 DNPEP TTYH3 SNCA UQCRC2 SLC25A35 HLA-DRB3 SYN1 ORMDL1 SPTLC3 CSAD SNAPIN GLRX5 FHIT APBA1 UAP1L1 ISYNA1 SLC4A2 SPTLC2 KYAT3 ATP4A DLST CALM3 ISOC1 AKR1B15 VPS45 TOMM7 ALDOA PGRMC2 C11orf68 COPG1 AP4B1 ATP6V1B1 PORCN APOC2 YIF1A NADSYN1 HLA-DRB4 PKD1L3 PCBD1 SLC7A11 DCD PDIA3 UNC13B ERGIC1 MAN2A2 KYAT1 OCIAD1 ATP6V1B2 SLC25A1 MVP RIC3 VSIG2 MPZL1 CKAP4 CPLX2 ACO2 FEZ2 OVCH1 SLC16A3 SPART QPRT SLC22A15 ABHD14B GNS P2RX4 CHCHD4 SLC31A1 TANGO2 RNF167 FKBP2 NUCB1 MAN2B2 ATOX1 CROT GYG1 APOC3 MT1A AADAT TOMM40L MCCC1 GABRB3 NDUFV1 PFKL,pyridoxal phosphate binding,3.7714258658368166e-11,0.21428571428571427,12.0,3,4,4,0.015228426395939087,0.02030456852791878,0.0,0.9644670050761421
C216,ATP13A1 YIF1A PDIA4 RDH10 TXNDC5 FURIN FASTK TMEM115 PDIA3 CALR DUS1L ERGIC1 MAN2A2 ALG2 PDIA6 UXS1 BET1L TTYH3 DNPEP DDOST NOMO1 RIC3 NENF UAP1L1 CKAP4 FHIT SLC4A2 GANAB SEC24C ATP8B2 VPS45 VPS8 PLOD3 RER1 SEC61A1 FKBP2 GNE GOLIM4 ATP13A2 C11orf68 COPG1 AP4B1,Protein processing in endoplasmic reticulum,3.7230654945424383e-10,0.05952380952380952,10.0,1,0,0,0.023809523809523808,0.0,0.0,0.9761904761904762
C217,NAXE NDUFS7 GLRX5 ATP5F1A OCIAD1 PCBD1 TIMM50 MCCC1 ACO2 NDUFV1 COX4I1 DLST TOMM40L UQCRC2 BCKDHA TOMM7 UQCRFS1 CHCHD4,Mitochondrial protein import,6.904150819253561e-07,0.07575757575757576,5.0,0,1,1,0.0,0.05555555555555555,0.0,0.9444444444444444
C218,CSAD NADSYN1 PHYKPL GADL1 SPTLC2 KYAT3 ACCSL KYAT1 CYP2W1 ACCS AADAT ORMDL1 SPTLC3,pyridoxal phosphate binding,4.878171141757521e-20,0.16071428571428573,9.0,1,0,0,0.07692307692307693,0.0,0.0,0.9230769230769231
C220,AP1B1 SNAPIN HLA-DRB4 HLA-DQA2 TUBGCP2 CSNK1A1 SEC24C HLA-DRB3 ACTR1A SYBU,C220,,,,0,1,1,0.0,0.1,0.0,0.9
C221,NADSYN1 SLC22A5 SLC7A11 AGPAT4 PCDHB16 ACSS2 ZDHHC3 HACD1 SLC22A15 ALDH4A1,C221,,,,0,1,1,0.0,0.1,0.0,0.9
C238,GLRX5 SOD1 MT1A SNCA UQCRFS1,C238,,,,1,0,0,0.2,0.0,0.0,0.8
C254,FEZ2 GYG1 ZFP41 CLIC1,C254,,,,0,1,1,0.0,0.25,0.0,0.75
C228,TIMM50 ACO2 COX4I1 TOMM40L TOMM7 UQCRFS1 CHCHD4,Mitochondrial protein import,4.211042606414335e-07,0.06060606060606061,4.0,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C232,AP1B1 HLA-DRB4 HLA-DQA2 SEC24C HLA-DRB3 ACTR1A,MHC class II antigen presentation,9.96186979844172e-07,0.032520325203252036,4.0,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C229,SLC22A5 ACSS2 AGPAT4 ZDHHC3 HACD1 SLC22A15 PCDHB16,C229,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C233,TIMM50 COX4I1 TOMM40L TOMM7 CHCHD4,protein transmembrane transport,5.250619523326729e-08,0.05405405405405406,4.0,0,1,1,0.0,0.2,0.0,0.8
