z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,380,421.25,16.561023519094466,0.9936269940654783,0.9020771513353115
2,1.5,188,210.6,14.013564856951994,0.9465976620784305,0.8926875593542261
2,2.0,61,77.15,8.222378001527295,0.9752437649274132,0.7906675307841866
3,1.0,260,284.86,15.78544899583157,0.9423565528668546,0.9127290598890683
3,1.5,179,196.41,13.98648990990949,0.8933923324382019,0.9113588921134362
3,2.0,61,75.4,7.76659513557904,0.9681371670806564,0.8090185676392573
4,1.0,152,188.61,11.503821104311385,0.9992697528271366,0.8058957637452945
4,1.5,124,147.62,11.748004085801128,0.9778137217724111,0.8399945806801247
4,2.0,61,75.53,8.230984145289069,0.9612417252214523,0.8076261088309281
5,1.0,101,125.12,11.444020272613992,0.9824694027507134,0.8072250639386189
5,1.5,85,105.9,10.252316811335865,0.9792532000520227,0.8026440037771482
5,2.0,53,67.89,8.411771513777582,0.961647958293304,0.780674620709972
9,1.0,19,35.8,5.637375275782161,0.9985592768504679,0.5307262569832403
9,1.5,17,32.29,6.129102707574739,0.9936960271240858,0.5264787860018582
9,2.0,13,25.43,5.119091716310619,0.9924122839713977,0.5112072355485647
12,1.0,11,17.98,4.476561180191778,0.9405293278254885,0.6117908787541713
12,1.5,10,16.37,3.7434075385936807,0.9555902663898574,0.6108735491753207
12,2.0,8,13.12,3.0075903976439347,0.9556559987098644,0.6097560975609756
