,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0001081,4.236147484945382e-06,1.6078487760118385,0.9226955469748642,2.293002005048813,172,abnormal cranial ganglia morphology,brain
MP:0004753,5.528251047731419e-05,1.5903939475235411,0.8173176451350623,2.36347024991202,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0014380,7.508320471801355e-05,2.4460668164717365,1.2352796381456697,3.656853994797803,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0002882,0.00015542729007981404,0.7061329998321515,0.34021292934661096,1.072053070317692,1681,abnormal neuron morphology,brain
MP:0000966,0.00036727194786170846,1.3093856193453188,0.5890168681035302,2.0297543705871073,202,decreased sensory neuron number,brain
MP:0008948,0.0006710163107177575,0.9872193044399395,0.4183202208913812,1.5561183879884979,453,decreased neuron number,brain
MP:0014385,0.0014460307268905738,2.399133196474315,0.9229105904146142,3.875355802534016,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0011269,0.0028545363253767914,2.227121558122307,0.7637951820558879,3.690447934188726,21,increased excitatory postsynaptic current amplitude,brain
MP:0008946,0.0053929238021641745,0.8059059756191882,0.2382497086303378,1.3735622426080387,538,abnormal neuron number,brain
MP:0003224,0.0059314365130806535,0.8627184376122496,0.24819265156775316,1.4772442236567462,429,neuron degeneration,brain
MP:0011267,0.007061287316458712,1.6096535226117368,0.438557313153797,2.7807497320696766,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0009435,0.008431114841812132,1.5725044516535363,0.402534065340143,2.7424748379669293,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0002272,0.015297499175503354,0.8363912804146025,0.16046459626554754,1.5123179645636575,358,abnormal nervous system electrophysiology,brain
MP:0020551,0.01584169975358184,1.7697712008131283,0.3319983434308098,3.207544058195447,32,abnormal postsynaptic density morphology,brain
MP:0002206,0.01869862298539075,0.5705322289707802,0.09499339860808609,1.046071059333474,995,abnormal CNS synaptic transmission,brain
MP:0002915,0.029773672410362495,1.115409324255701,0.10939309042848544,2.1214255580829167,120,abnormal synaptic depression,brain
MP:0000939,0.02984963444198788,1.288407478948887,0.12582031073777045,2.4509946471600035,76,decreased motor neuron number,brain
MP:0002752,0.03638531962169275,0.507463492041575,0.032163613968414495,0.9827633701147356,1055,abnormal somatic nervous system morphology,brain
MP:0000940,0.038539552494280566,1.506922348908505,0.0794626449521143,2.934382052864896,41,abnormal motor neuron innervation pattern,brain
MP:0020874,0.03882386690361156,2.171584188703971,0.1115037643270016,4.23166461308094,11,abnormal nervous system dopamine level,brain
MP:0010050,0.03882386690361156,2.171584188703971,0.1115037643270016,4.23166461308094,11,hypermyelination,brain
MP:0020393,0.04731192416978444,2.0762202353400925,0.024633285417243744,4.127807185262942,12,increased neuronal precursor proliferation,brain
MP:0004191,0.04731192416978444,2.0762202353400925,0.024633285417243744,4.127807185262942,12,neuronal intranuclear inclusions,brain
MP:0003635,0.04810113422278811,0.4792004391307074,0.004002854085614016,0.9543980241758008,1083,abnormal synaptic transmission,brain
MP:0021009,0.05142896395684485,0.4722439394031053,-0.0029289079887154235,0.9474167867949259,1090,abnormal synaptic physiology,brain
MP:0000938,0.052492011542950884,1.4090684317513826,-0.01517823175913513,2.8333150952619004,45,motor neuron degeneration,brain
MP:0011003,0.05653040868849771,1.989155081899158,-0.055327019621920215,4.033637183420236,13,reduced AMPA-mediated synaptic currents,brain
MP:0002910,0.06617621443361547,0.940555353873787,-0.06283367536376572,1.9439443831113397,142,abnormal excitatory postsynaptic currents,brain
MP:0000965,0.06778792234539109,0.5974857908338436,-0.04368900392696551,1.2386605855946526,501,abnormal sensory neuron morphology,brain
MP:0002916,0.07693639287535786,1.8348968404927923,-0.19837034141778975,3.8681640224033744,15,increased synaptic depression,brain
MP:0001038,0.07693639287535786,1.8348968404927923,-0.19837034141778975,3.8681640224033744,15,abnormal cholinergic neuron morphology,brain
MP:0004792,0.07779229739710274,1.2781249908863774,-0.1422761822225902,2.698526163995345,51,abnormal synaptic vesicle number,brain
MP:0004297,0.08801435482355141,1.765850183877415,-0.26291367204480665,3.7946140397996366,16,abnormal proprioceptive neuron morphology,brain
MP:0000952,0.09850087314774136,0.6416366543766205,-0.11953705498396006,1.4028103637372011,334,abnormal CNS glial cell morphology,brain
MP:0003648,0.10265087838805634,1.1806917805464803,-0.23715184830482783,2.5985354093977886,56,abnormal radial glial cell morphology,brain
