z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,447,536.04,18.71519169017512,0.9999990206154855,0.8338929930602195
2,1.5,221,299.3,15.770542159355207,0.9999996564113841,0.7383895756765787
2,2.0,101,135.1,11.018620603324175,0.9990151430736227,0.7475943745373798
3,1.0,323,427.02,17.341845345867895,0.9999999990024673,0.7564048522317456
3,1.5,210,280.67,14.466551074807015,0.9999994830186312,0.7482096412156625
3,2.0,101,135.39,11.623162220325414,0.998455538645043,0.7459930570943202
4,1.0,266,335.21,18.536070241558754,0.9999056942783174,0.7935324125175264
4,1.5,188,242.49,12.708654531460047,0.9999909704944938,0.7752897026681512
4,2.0,101,135.06,10.613971923836994,0.9993339610559119,0.7478157855767806
5,1.0,222,264.85,11.735736022934395,0.9998695118768366,0.8382103077213516
5,1.5,163,207.95,12.363959721707282,0.9998613148828541,0.7838422697763886
5,2.0,99,128.59,10.303489700096758,0.9979595687443101,0.7698887938408896
9,1.0,118,124.39,10.91228207113434,0.7209206687968037,0.9486293110378647
9,1.5,92,101.87,9.453734711742232,0.85176466950959,0.9031118091685482
9,2.0,62,76.71,7.856583226823223,0.9694184937285628,0.8082388215356539
12,1.0,83,83.57,7.883216348673934,0.5288206111683346,0.9931793705875315
12,1.5,67,67.22,7.684503887695027,0.5114197760983792,0.9967271645343648
12,2.0,42,51.77,6.616426527968099,0.9301122954689951,0.8112806644774966
