,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0002916,5.5946046888703e-09,3.8056470170874572,2.5259008076296334,5.085393226545281,15,increased synaptic depression,brain
MP:0014062,1.2578908522433319e-08,2.7072998929047296,1.7750264275794927,3.6395733582299665,66,nervous system inclusion bodies,brain
MP:0000136,1.4398800004994907e-06,2.262472341225725,1.3423658994840748,3.182578782967375,100,abnormal microglial cell morphology,brain
MP:0000952,2.9933197416988756e-06,1.6478854732620292,0.9564694612066856,2.339301485317373,334,abnormal CNS glial cell morphology,brain
MP:0011452,3.025940549103636e-06,3.678454936778053,2.134321240501305,5.222588633054801,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004191,4.730544200223092e-06,3.5730409551913773,2.042790646525172,5.1032912638575825,12,neuronal intranuclear inclusions,brain
MP:0003204,4.912953240133575e-06,2.3953511850879234,1.367698348334433,3.4230040218414137,70,decreased neuron apoptosis,brain
MP:0003634,5.6832630428363254e-06,1.524046522469753,0.8657874106430019,2.182305634296504,421,abnormal glial cell morphology,brain
MP:0002915,9.4860316030696e-06,2.0703422978247223,1.154065228852006,2.986619366797439,120,abnormal synaptic depression,brain
MP:0004811,4.9248493495417017e-05,1.2540856787896342,0.6485516027527514,1.859619754826517,663,abnormal neuron physiology,brain
MP:0004858,9.282513122428723e-05,2.9307057469785116,1.4611131955609977,4.4002982983960255,21,abnormal nervous system regeneration,brain
MP:0008946,0.0001556242131521352,1.267130188205492,0.6104451162095875,1.9238152602013963,538,abnormal neuron number,brain
MP:0002882,0.00017163679353136558,0.9196836804322412,0.4399607041037968,1.3994066567606858,1681,abnormal neuron morphology,brain
MP:0004769,0.00018476345535327712,2.2450932108424055,1.0682230811731523,3.4219633405116587,60,abnormal synaptic vesicle morphology,brain
MP:0001081,0.00026506870296509887,1.694480698093244,0.7838968173064939,2.605064578879994,172,abnormal cranial ganglia morphology,brain
MP:0003202,0.0002897780095612092,1.541389552473328,0.7078237725501302,2.3749553323965262,241,abnormal neuron apoptosis,brain
MP:0003690,0.0004692425179266068,1.81152875478376,0.7964318415652363,2.8266256680022837,122,abnormal glial cell physiology,brain
MP:0008236,0.0006756675619980189,2.507313822037947,1.0616359771377244,3.9529916669381695,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0003224,0.0007077727136502542,1.2559079426408104,0.5290519873091042,1.9827638979725166,429,neuron degeneration,brain
MP:0008235,0.0007885572827748691,2.4733587472001055,1.0292088338146406,3.9175086605855705,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0004753,0.000967682792416028,1.7063166988903617,0.6928122513816766,2.719821146399047,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0002752,0.0011425268703390314,0.9382575129469863,0.3729226898529745,1.5035923360409982,1055,abnormal somatic nervous system morphology,brain
MP:0010762,0.0012110949610197371,2.377887980718775,0.9377740195867417,3.818001941850808,35,abnormal microglial cell activation,brain
MP:0008948,0.0012163476750115967,1.1991535836838967,0.47263603939436094,1.9256711279734324,453,decreased neuron number,brain
MP:0000921,0.0017196786188211385,1.867909245325774,0.7000427240694649,3.0357757665820833,86,demyelination,brain
MP:0003861,0.0019939831140287512,0.8426130876971811,0.30834474784165056,1.3768814275527117,1333,abnormal nervous system development,brain
MP:0002206,0.002113344520632747,0.9151330658940573,0.33161619363525763,1.498649938152857,995,abnormal CNS synaptic transmission,brain
