,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,0.0001191122941539682,2.0082960558703986,0.9853638396970106,3.0312282720437866,66,nervous system inclusion bodies,brain
MP:0004769,0.0026117096329578596,1.7987740126393188,0.6275355446121575,2.97001248066648,60,abnormal synaptic vesicle morphology,brain
MP:0020874,0.020816210306214528,2.4308817717946773,0.3695146856747309,4.492248857914624,11,abnormal nervous system dopamine level,brain
MP:0010050,0.020816210306214528,2.4308817717946773,0.3695146856747309,4.492248857914624,11,hypermyelination,brain
MP:0004793,0.020816210306214528,2.4308817717946773,0.3695146856747309,4.492248857914624,11,abnormal synaptic vesicle clustering,brain
MP:0000938,0.02174499998900826,1.6697586770241593,0.24363130161032398,3.0958860524379945,45,motor neuron degeneration,brain
MP:0001025,0.02576002356755944,2.3355179568700626,0.28263902184392187,4.388396891896203,12,abnormal sympathetic neuron morphology,brain
MP:0004792,0.03396007800195213,1.5388160699710607,0.11652910011984585,2.9611030398222757,51,abnormal synaptic vesicle number,brain
MP:0010387,0.03720214272740894,2.168356593335366,0.12860532242355616,4.208107864247175,14,abnormal Bergmann glial cell morphology,brain
MP:0001038,0.04365360278952363,2.0941949774297886,0.05962417707815071,4.128765777781426,15,abnormal cholinergic neuron morphology,brain
MP:0014345,0.04365360278952363,2.0941949774297886,0.05962417707815071,4.128765777781426,15,abnormal neuron mitochondrial morphology,brain
MP:0003690,0.07251330292814882,1.0593625264364093,-0.09678944974737735,2.215514502620196,122,abnormal glial cell physiology,brain
MP:0014376,0.07372500440875274,1.8426659453603023,-0.17686440822106464,3.862196298941669,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0003691,0.07493325799340002,1.2867489130132874,-0.1294003722404773,2.702898198267052,65,abnormal microglial cell physiology,brain
MP:0010281,0.08589655558583571,1.2400675246339006,-0.1751028595104802,2.6552379087782816,68,increased nervous system tumor incidence,brain
MP:0011723,0.08589655558583571,1.2400675246339006,-0.1751028595104802,2.6552379087782816,68,ectopic neuron,brain
