z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,205,264.52,14.818555935043062,0.999970476302583,0.7749886587025556
2,1.5,87,131.5,10.74197374787334,0.9999828325602492,0.6615969581749049
2,2.0,24,51.15,6.501346014480387,0.9999851698085255,0.46920821114369504
3,1.0,132,184.5,13.743725841270262,0.9999332538324529,0.7154471544715447
3,1.5,75,121.34,11.412466867421784,0.999975513174873,0.6180979067084226
3,2.0,24,51.97,6.722283838101452,0.9999841424518947,0.4618048874350587
4,1.0,76,127.95,9.109747526688102,0.9999999941031817,0.5939820242282141
4,1.5,52,98.4,8.725823743349393,0.9999999474129717,0.5284552845528455
4,2.0,24,50.02,6.751266547841227,0.999941919959133,0.47980807676929227
5,1.0,45,89.28,7.4176546158472485,0.9999999988103967,0.5040322580645161
5,1.5,37,74.52,7.653077812226922,0.9999995271243101,0.4965110037573806
5,2.0,22,47.78,6.771380952213515,0.9999297253955153,0.46044370029300963
9,1.0,13,28.42,4.94606914630194,0.999088433910308,0.45742434904996476
9,1.5,12,24.75,4.733656092282159,0.996464462667753,0.48484848484848486
9,2.0,9,20.99,5.030894552661584,0.9914202906037987,0.4287756074321106
12,1.0,9,15.67,3.690677444589272,0.9646388355183825,0.574345883854499
12,1.5,8,13.27,3.4317779648456277,0.9376875264033617,0.6028636021100227
12,2.0,6,11.18,3.278353245152206,0.9429536173337898,0.5366726296958855
