,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,1.8351815097589114e-06,2.508115586554445,1.4777136320215993,3.538517541087291,66,nervous system inclusion bodies,brain
MP:0000136,0.003073149752057023,1.7608267151119001,0.5950231925156846,2.9266302377081157,100,abnormal microglial cell morphology,brain
MP:0000920,0.0043648359477565435,1.4701731488143217,0.4593082874973551,2.4810380101312886,178,abnormal myelination,brain
MP:0003407,0.005594454120740537,2.919000909010471,0.854093093568498,4.983908724452444,11,abnormal central nervous system regeneration,brain
MP:0010050,0.005594454120740537,2.919000909010471,0.854093093568498,4.983908724452444,11,hypermyelination,brain
MP:0000954,0.005594454120740537,2.919000909010471,0.854093093568498,4.983908724452444,11,decreased oligodendrocyte progenitor number,brain
MP:0003690,0.00874802763962395,1.555232040237117,0.39257276270818586,2.717891317766048,122,abnormal glial cell physiology,brain
MP:0014345,0.013019183059110774,2.582314837255332,0.544156756074945,4.620472918435719,15,abnormal neuron mitochondrial morphology,brain
MP:0014325,0.013019183059110774,2.582314837255332,0.544156756074945,4.620472918435719,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0003224,0.018918943944209492,0.994422176167248,0.1640308413638314,1.8248135109706647,429,neuron degeneration,brain
MP:0003871,0.025418111181371373,1.6171915588603163,0.1990019922400752,3.0353811254805576,76,abnormal myelin sheath morphology,brain
MP:0013438,0.030659255921670344,2.2253190548560102,0.20745596359915597,4.243182146112865,21,dysmyelination,brain
MP:0020448,0.030659255921670344,2.2253190548560102,0.20745596359915597,4.243182146112865,21,increased microglial cell activation,brain
MP:0004858,0.030659255921670344,2.2253190548560102,0.20745596359915597,4.243182146112865,21,abnormal nervous system regeneration,brain
MP:0000921,0.03918447128044399,1.489903343738911,0.0738942320499194,2.9059124554279028,86,demyelination,brain
MP:0001081,0.04204433464155988,1.2017648818371267,0.04321988427571255,2.3603098793985406,172,abnormal cranial ganglia morphology,brain
MP:0009808,0.046369366157522886,2.0427835485533237,0.03286829109154166,4.052698806015106,25,decreased oligodendrocyte number,brain
MP:0003203,0.048371908716236985,1.166554102937388,0.008345466257200895,2.324762739617575,178,increased neuron apoptosis,brain
MP:0011448,0.06976702509216255,1.8532740476425698,-0.14976432199091994,3.8563124172760594,30,decreased dopaminergic neuron number,brain
MP:0003634,0.07587735157123317,0.8188072961447794,-0.08526051173698068,1.7228751040265395,421,abnormal glial cell morphology,brain
MP:0002882,0.0918926750608765,0.4869037644044081,-0.07928751388121535,1.0530950426900314,1681,abnormal neuron morphology,brain
MP:0010762,0.09660245669231973,1.693941780164577,-0.30422807020507814,3.6921116305342325,35,abnormal microglial cell activation,brain
MP:0000952,0.10929582861279476,0.8216877849149125,-0.18400250541100793,1.8273780752408328,334,abnormal CNS glial cell morphology,brain
MP:0001105,0.1261431337039675,1.5564730141883967,-0.4380689550668342,3.5510149834436273,40,abnormal PNS glial cell morphology,brain
MP:0011975,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,neuronal cytoplasmic inclusions,brain
MP:0004562,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0003247,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal glutaminergic neuron morphology,brain
MP:0004793,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal synaptic vesicle clustering,brain
MP:0010160,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,increased oligodendrocyte number,brain
MP:0005192,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,increased motor neuron number,brain
MP:0011452,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0021105,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal ventral interneuron 3 morphology,brain
MP:0014372,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0020874,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal nervous system dopamine level,brain
MP:0014378,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,increased excitatory postsynaptic current frequency,brain
MP:0006277,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,abnormal parasympathetic nervous system physiology,brain
MP:0014373,0.14343670050132395,2.120637797706318,-0.7201381315542661,4.961413726966903,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0002272,0.1435844870530583,0.7501774746846568,-0.2551205047061613,1.755475454075475,358,abnormal nervous system electrophysiology,brain
MP:0003202,0.14674196607690163,0.8556661100577205,-0.30003166286722904,2.0113638829826703,241,abnormal neuron apoptosis,brain
MP:0001025,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,abnormal sympathetic neuron morphology,brain
MP:0014382,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0001045,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,abnormal enteric ganglia morphology,brain
MP:0012203,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,abnormal neuronal stem cell morphology,brain
MP:0014379,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,decreased excitatory postsynaptic current frequency,brain
MP:0014375,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,increased miniature excitatory postsynaptic current frequency,brain
MP:0003246,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,loss of GABAergic neurons,brain
MP:0020387,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,abnormal radial glial cell number,brain
MP:0020393,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,increased neuronal precursor proliferation,brain
MP:0012205,0.15984907972404017,2.03357296336228,-0.8020761564128018,4.8692220831373625,12,abnormal neuronal stem cell self-renewal,brain
