,z
UBE2Q1,0.27943111276662613
RNF14,0.3924952898706102
UBE2Q2,-1.3827017255077707
TMCO1,0.7309816525799476
UBAC1,1.295314623474063
RAB4A,1.1038427330959522
ZNF706,-0.18308976438232988
MIB2,-1.2179257596472364
RNF114,-1.2030076713273523
RNF115,-1.0792056288550465
RNF111,-2.5375496750236923
EEF1AKNMT,0.65282547349925
UNKL,-1.0578498022193914
MMAB,0.8535131124922603
UBE4A,-1.6903900441436817
DDX41,0.8104675634028791
ATMIN,-1.311802904549573
TSG101,-0.7245440445031074
FBXW11,-0.04164333710156445
UBE2D4,-1.006193232929789
RPS27A,-2.8943410274420067
UBE2D2,-0.20779962031255017
ATP6V1H,0.8506293535347766
UBE2D1,-1.0312770176030133
MFSD11,-1.0407635616741666
CCT3,1.7225385937457223
LNX1,-0.5968097095282993
MRFAP1L1,-1.3801882928865756
GTF2B,0.0055927332367100855
FBXL13,-0.9545876642572954
FBXL12,-1.0052260632752172
FBXL15,1.0072852990887078
FBXL14,-0.9521603938776915
FBXL16,-1.0690892429897811
FBXL19,-1.0372991860338532
FBXL18,-1.0854686262644828
CCDC51,0.30001285738915784
PPP1R11,-0.10678675736511363
AKTIP,0.20544060373478074
RNF41,-1.1903529895323262
ANAPC1,-1.676576780545968
ANAPC2,-0.44576729649863034
ANAPC5,-1.1933711963365032
ANAPC4,-1.623374422787471
ANAPC7,-1.27756675625328
ZNRF1,-0.8788360178694429
LRR1,-1.5537204774990927
ZNRF2,-1.1540814074261698
FBXO30,-1.375935079173243
FBXO5,-2.2549442649328846
FBXO32,-0.8109355159982782
EMC7,0.22778574143919564
KLHL25,-0.933465840821421
KLHL21,-0.9988273238693719
KLHL20,-1.4486825284263516
KLHL22,-0.11809293372525131
MKRN1,-1.2004693310546042
SPSB2,-0.9448798557045494
SPSB1,-1.2148874440535515
TRIM50,-1.0498902045482594
SPSB4,-0.9900217330207457
ARF1,1.2889662368190067
CDC34,-1.069051967581345
AREL1,-1.4765847224719726
LONRF1,-1.1571695633657577
CIAO2B,1.6853304196867467
RNF25,-0.8038000173583301
UBE2V1,-0.3927263737974124
UBE2V2,-1.3699295128002837
RNF26,-0.6233245788046953
PSMD8,1.2092711890173724
LMO7,-1.4877262098421438
MGRN1,0.5264086077101091
DHX8,-0.07508007036862391
SPCS1,0.06697369372689911
ITCH,-2.1724385061170453
PSMD4,1.6561330820082008
FLAD1,13.396236543540212
CBLL2,-1.2755688396248053
ARIH2,0.09621911194033161
TRIP12,-0.5076116742839004
MEX3C,0.1693618210868877
E2F6,-1.791512433748864
SNW1,0.05531074995374761
PRCC,0.2066724616761932
