,z
UBE2Q1,-1.3486979122039455
RNF14,0.7586841004618353
UBE2Q2,-1.4280026807393569
TMCO1,0.2938853346479996
UBAC1,0.4251215497857588
RAB4A,2.040562993868034
ZNF706,0.8979713706639556
MIB2,-1.0542812798452883
RNF114,-1.0122756461932152
RNF115,-1.1553900525903547
RNF111,-1.7027678963977662
EEF1AKNMT,-0.35997541372654823
UNKL,-1.084979540367188
MMAB,1.7978559162305079
UBE4A,-1.330167112853761
DDX41,-1.2641812909666896
ATMIN,-0.9899961010048394
TSG101,0.5265462933774522
FBXW11,-2.2066899743007493
UBE2D4,-1.1229112416566802
RPS27A,-2.1325650880417917
UBE2D2,-0.7013815365282629
ATP6V1H,0.524044518783594
UBE2D1,-1.8401794861466017
MFSD11,-0.6770734262292923
CCT3,2.7746607619003463
LNX1,-0.9151444805908611
MRFAP1L1,0.5580445129433163
GTF2B,-0.14558541119993496
FBXL13,-1.0428435360734674
FBXL12,-1.1137156836379318
FBXL15,-0.8818247503157515
FBXL14,-1.1949829120654551
FBXL16,-1.249670236785929
FBXL19,-1.4182040407959462
FBXL18,-1.3814916996616333
CCDC51,0.09145093388535443
PPP1R11,-0.3563805909205174
AKTIP,1.4893390817529284
RNF41,-1.1074081597214211
ANAPC1,-0.06007042040358911
ANAPC2,-1.3857979628751032
ANAPC5,-0.736580882765506
ANAPC4,-0.19251575279862543
ANAPC7,-0.9550751056120477
ZNRF1,-0.894428498807276
LRR1,-0.5066091093743278
ZNRF2,-1.2580799167088867
FBXO30,-1.2633169344094946
FBXO5,-0.10991210155270362
FBXO32,-1.1726831006684564
EMC7,1.1997975176133016
KLHL25,-1.0070634169292514
KLHL21,-1.245788809591632
KLHL20,-0.4959145610556672
KLHL22,-0.9526226376689481
MKRN1,-1.4894244593869854
SPSB2,-1.0090917882836308
SPSB1,-1.4598591117815023
TRIM50,-0.9675822293794148
SPSB4,-1.0697962780406498
ARF1,-0.6722600436042542
CDC34,-1.608597640374623
AREL1,0.22114093595782786
LONRF1,-1.2865628494887105
CIAO2B,0.36488133651716076
RNF25,-0.7177472281169508
UBE2V1,-1.495219927264986
UBE2V2,0.4833967101726371
RNF26,-0.5459223801685553
PSMD8,1.7647998319272291
LMO7,-1.5614888265144695
MGRN1,-1.7307728301371772
DHX8,-0.044327572378547814
SPCS1,-0.14454424408089767
ITCH,-2.051264469987885
PSMD4,0.6383856503061656
FLAD1,2.605069749957372
CBLL2,-0.9471871046887479
ARIH2,-1.053225292296913
TRIP12,-0.8049259100779366
MEX3C,-1.3003720617192736
E2F6,1.0427170263105974
SNW1,-1.8324588505871324
PRCC,-1.22189326303943
C3AR1,-1.3876670995283664
BTRC,-1.356800185871209
TRIM11,1.4735957605811643
HUWE1,2.4038341041102833
UFC1,0.37014022918058526
LRRC41,-1.3052331677313131
USP25,-2.151709296144868
MOAP1,0.02909097197277888
ASB2,-1.3154235863327346
ASB1,-0.0041073864871270715
ASB6,-1.3064716639965157
ASB7,-1.451692926990261
ASB4,-1.898609373523859
ASB5,0.20371135251374545
ASB8,-0.03209351682367574
ASB9,-0.03780288505403723
PIP4K2C,-1.910882930350013
ZMPSTE24,0.6124032092890673
MRPL34,1.9990129831428616
UBE2R2,-1.237111596411198
IMPA1,1.8891906790839075
RNF19B,-0.41083458907242065
RNF19A,-1.5487986819561297
RFX5,-1.0215216306365822
TRAIP,-0.05120085890603649
UBA52,-0.08125269602779807
KAT7,-0.6679037771616327
EXOSC7,1.679940203784747
ADAR,-0.7306361272385922
STK24,-0.3516396896398366
GPR161,-1.3961194486662707
UBE2E1,-0.18190076067237934
UBE2E3,-0.5258523587536121
UBE2E2,-0.3932345236046255
DLGAP3,1.9601083523273415
JTB,1.0439124581340444
TRIM9,-1.3359630914528258
FBXL20,-1.133685274248928
TRIM4,-0.8820539312091747
FBXW12,-0.028794400703803544
PI4KB,-1.5623746924608655
RNPEP,-0.1718623086871506
ELOB,-0.4851430695821843
FBXW8,-1.136938938144683
SKP2,0.11296385240335441
ZBTB16,-0.26894734432316497
SKP1,-0.46549893925984226
DEDD,-0.7439128551120175
WDR26,-1.1802674898340273
FBXW9,-0.999343336911426
FBXO21,-1.2547904056967687
FBXO27,-1.0333861847062762
HNRNPAB,2.2828395630029705
DDX19B,-0.40812007343468515
FBXO28,-0.2522556774808603
FBXW4,0.8472628167104173
FBXW5,-1.4272112127622565
FBXW7,-2.0756844522849103
KLHL11,-1.0008277162199188
KLHL12,-0.8072260001378802
LRSAM1,1.3865494631520778
SH3RF1,-0.7129266740005558
CSTB,-0.026558501215395908
GNB1,-2.7736990545098754
UBE2D3,-0.07564159610459058
TRIM69,-0.9786380434840871
JOSD1,-0.8233896663690724
TRIM63,-0.6069203905740593
PIP5K1A,-2.3435339684732397
KEAP1,1.1895523631292915
ATP6V0C,-0.057342895504658514
ERCC3,-1.352225238593017
RNF34,-0.8124065305020366
TOR1A,2.0996386479269886
TOR1B,0.5768712484748878
RLIM,-1.4327716479283121
TMEM248,-0.3503631965058633
MFSD5,-0.6819821772424824
PSME3,0.357617169342824
KBTBD13,-1.0126242306333637
DDX23,-0.5067870215202314
ERP44,1.3564685970421413
ILF2,0.8778942926783769
ASB10,-1.1829923958799922
UBE2J1,-1.383819042491536
UBE2J2,-1.1878906282781811
WWP1,-1.9003729672841974
BTBD1,-0.04875977296757892
FBXO10,-1.0827107438686403
FBXO17,-1.1392089005828379
FBXO15,-1.0219137978802815
ASB13,-1.2492883938419534
CAPRIN1,1.1595083830849005
PPP1R7,0.19786508373419437
CERS2,-0.42853294110226314
ASB17,-1.2011091138334642
EIF4ENIF1,-1.2622599609166314
CUL5,-0.0036611253272910184
CUL7,-1.3169329990288383
