z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,302,337.14,15.161807280136493,0.9897662505103058,0.8957703031381622
2,1.5,143,174.02,12.416907827635672,0.9937588273208356,0.8217446270543615
2,2.0,51,71.01,7.463906483872905,0.9963287965711449,0.7182087029995775
3,1.0,210,248.42,14.761558183335525,0.9953754420568366,0.8453425650108687
3,1.5,132,161.58,11.087091593380114,0.9961844179828941,0.8169327887114741
3,2.0,51,71.17,6.848437778062966,0.998386255748483,0.7165940705353379
4,1.0,143,175.99,10.946684429543039,0.9987095767654425,0.8125461673958747
4,1.5,106,133.95,9.684394663581198,0.998049674875753,0.7913400522583054
4,2.0,51,69.79,8.051453284966634,0.9901953344717523,0.7307637197306204
5,1.0,95,124.69,11.649630895440422,0.9945918545086039,0.7618894859250942
5,1.5,82,106.7,9.544108130150246,0.9951730280325325,0.7685098406747891
5,2.0,46,66.01,7.764657107689946,0.9950177910492213,0.6968641114982578
9,1.0,23,37.37,6.250847942479484,0.9892443530704103,0.6154669521006155
9,1.5,20,35.1,4.378355855797928,0.9997184406589291,0.5698005698005698
9,2.0,18,30.78,5.69136187568494,0.9876322381368391,0.5847953216374269
12,1.0,12,18.79,4.164840933337071,0.9484824634281374,0.6386375731772219
12,1.5,9,18.02,4.291806146600752,0.9822093095620829,0.49944506104328523
12,2.0,9,15.7,3.4394767043839676,0.9742907681523791,0.5732484076433121
