z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,260,245.85,14.852188390940912,0.17036558486440995,1.0575554199715274
2,1.5,153,138.17,11.14545198724574,0.091662375525429,1.107331548092929
2,2.0,70,61.28,6.607692486791437,0.09347194154254579,1.1422976501305482
3,1.0,192,186.09,11.750825502916806,0.30750203722888614,1.031758826374335
3,1.5,145,131.92,10.728168529623312,0.11138030963283341,1.0991510006064282
3,2.0,70,62.87,8.023284863445895,0.18709199014504524,1.1134086209638938
4,1.0,131,135.55,10.922797260775281,0.6614998496053845,0.966433050534858
4,1.5,109,111.02,9.604144938514828,0.5832933215696813,0.981805080165736
4,2.0,70,63.06,7.22193879785754,0.16828594204182395,1.1100539169045354
5,1.0,89,98.88,9.37899781426566,0.8539251459438375,0.9000809061488674
5,1.5,78,85.81,8.324295766009278,0.8259336777568052,0.9089849667870877
5,2.0,65,58.53,7.040532650304236,0.17905705435357927,1.1105416025969588
9,1.0,23,28.71,5.161966679474016,0.8656729958507199,0.8011145942180424
9,1.5,23,29.64,5.301924179012747,0.8947834671859538,0.7759784075573549
9,2.0,23,24.74,4.573007762949895,0.6482104616531463,0.9296685529506872
12,1.0,12,13.2,3.255764119219941,0.6437785052650848,0.9090909090909092
12,1.5,12,12.92,3.848843982288708,0.5944599300989007,0.9287925696594427
12,2.0,12,12.81,3.8902313555879937,0.5824689977715075,0.9367681498829039
