z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,262,285.02,13.462525765992057,0.9563607511064699,0.9192337379832994
2,1.5,147,154.69,11.864817739855932,0.7415510814866823,0.9502876721184305
2,2.0,65,70.19,7.983351426562656,0.7421871254122899,0.926057842997578
3,1.0,211,215.26,10.262183003630367,0.6609716362595919,0.9802099786304934
3,1.5,139,148.1,10.96311999387036,0.7967463476843109,0.9385550303848751
3,2.0,65,72.33,7.069731253732351,0.8500888458312624,0.8986589243743952
4,1.0,153,158.09,11.461321913287314,0.6715157063689864,0.9678031501043709
4,1.5,119,125.96,8.99991111067215,0.7803396928882547,0.9447443632899334
4,2.0,65,73.34,7.757860529811038,0.8588212902725834,0.8862830651758931
5,1.0,103,113.59,9.753045678145877,0.8612195009548689,0.906769962144555
5,1.5,88,99.1,9.693812459502196,0.8739079144991991,0.8879919273461151
5,2.0,58,66.85,6.41463171195354,0.9161540638649553,0.8676140613313389
9,1.0,41,35.72,5.7828712591583775,0.18061042368435648,1.1478163493840985
9,1.5,37,33.18,5.2256674214879,0.23238740736471597,1.1151295961422545
9,2.0,33,29.84,5.375351151320256,0.27831025677845755,1.1058981233243967
12,1.0,18,18.45,4.304358256465184,0.5416316502987393,0.9756097560975611
12,1.5,14,17.41,3.868061530017329,0.8109976152898779,0.80413555427915
12,2.0,12,15.21,3.850441533123182,0.7977666922394686,0.7889546351084812
