,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0000136,1.4519999472031657e-12,2.220755074746414,1.605894090232244,2.835616059260584,100,abnormal microglial cell morphology,brain
MP:0000952,4.447437211532329e-12,1.5863250448571247,1.137168899778443,2.0354811899358065,334,abnormal CNS glial cell morphology,brain
MP:0003634,5.950547416289472e-12,1.4825995779561616,1.06028970711716,1.9049094487951632,421,abnormal glial cell morphology,brain
MP:0003202,1.2627484021957228e-11,1.7112631896681982,1.2160481695921919,2.206478209744205,241,abnormal neuron apoptosis,brain
MP:0014062,9.031892801774393e-11,2.3581085580152106,1.6451225869322235,3.0710945290981977,66,nervous system inclusion bodies,brain
MP:0009823,1.3211651358347209e-10,3.604354161742605,2.504787259372941,4.703921064112269,14,abnormal sphingomyelin level,brain
MP:0002882,6.724842112129502e-10,0.9340270343096986,0.6374405312740505,1.2306135373453466,1681,abnormal neuron morphology,brain
MP:0003224,7.435723984147996e-09,1.3152882190057458,0.8693415258660531,1.7612349121454385,429,neuron degeneration,brain
MP:0003203,1.3721235668485668e-08,1.6716759954741303,1.09451871428704,2.2488332766612205,178,increased neuron apoptosis,brain
MP:0002752,1.421703988369083e-07,0.9428210863204214,0.5916718320622372,1.2939703405786056,1055,abnormal somatic nervous system morphology,brain
MP:0000920,2.1594670601747327e-07,1.5818668063925614,0.9839175680875822,2.1798160446975405,178,abnormal myelination,brain
MP:0000921,3.229985024414167e-07,1.921914190110197,1.184684214310979,2.659144165909415,86,demyelination,brain
MP:0004811,7.562164294992276e-07,1.0369430744925854,0.6260592931900875,1.4478268557950833,663,abnormal neuron physiology,brain
MP:0003690,2.0190150129648496e-06,1.6707367744549106,0.9815700142801341,2.3599035346296873,122,abnormal glial cell physiology,brain
MP:0011975,2.4229458248788135e-06,3.2042480826001727,1.8721451720245856,4.53635099317576,11,neuronal cytoplasmic inclusions,brain
MP:0009808,4.043652086898383e-06,2.5296997356898787,1.4539816141328077,3.60541785724695,25,decreased oligodendrocyte number,brain
MP:0003691,1.0458606026273598e-05,1.9072381150514666,1.059105345917077,2.755370884185856,65,abnormal microglial cell physiology,brain
MP:0008235,3.080148738419191e-05,2.2416394994886897,1.1873919465397764,3.295887052437603,32,increased susceptibility to neuronal excitotoxicity,brain
