Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C319,KIAA0319L ORMDL3 KIF3B SLC22A5 UBXN4 SEC24D ARFGAP2 SGPP2 SLC20A2 GPC2 TTC39B METTL14 TUBA3E RAB6A VPS45 FNDC3B RGPD1 GLRX5 MAN2A2 YIF1B ATP6V1G1 COG8 TVP23B ATP5MD DYNC1H1 B3GALNT1 COPG1 SPPL2C GSTK1 ATP6V1B2 ARF1 DYNC1I1 MTMR6 MAGED2 IL17RC GPC6 NSF ANXA7 GPC3 RAB11FIP2 DNPEP TMEM115 GOSR1 PDIA3 PSPH CALR PPDPF DYNC1LI2 COPB1 SNX11 DCTN2 ATP13A2 SEC24A LMAN1 SNAP29 COPB2 SHISA5 GOLPH3L COPA ABCC4 MAN2A1 CLEC18C TMEM67 TMED2 PIEZO1 SLC4A7 AP1B1 TUBAL3 COG5 ALG2 MATR3 FOLR1 PDIA5 COG2 TMCO3 SPTA1 GPX8 SCNN1D RNASEH1P1 VTI1A DCTN5 COPZ1 MOSPD3 DLST RMDN3 RAB33B MGST1 SCAMP2 ANXA11 CHMP2B EDEM3 GCC2 BCAP31 SLC20A1 GPC1 STX4 HS2ST1 NDUFV1 ARSA SDF2 TUBB7P TXNDC11 DYNC2LI1 SEC31A NFKBIL1 TCTN2 CKAP4 ATP5F1A C12orf4 GORASP1 NAPSB COG1 LYSMD3 RNF167 PIGV SRI PDIA6 RELCH CERS2 CARNMT1 ANXA5 SLC33A1 ERGIC3 COG6 MAP4 GCC1 PLOD3 SH3BGRL2 TMBIM1 APBA3 RIC1 COA3 INPP5A CYREN GPC4 MAN1A2 KDELR1 DDOST STX10 DYNC2H1 SLC7A6 PLIN3 LGALS8 ARCN1 CFAP410 TMEM147 SCFD1 DCTN4 AHCY BICD1 COPE ATPSCKMT RAB39A PDIA4 B3GALT4 DYNC1LI1 GPATCH2 BET1 P2RX4 RTN3 COG7 OS9 MIEN1 B4GALT5 COPZ2 TGOLN2 FPGT UBE4A SEC61A1 TCTA ANO10 EXOC2 CD63 SGPL1 COPG2 FAF2 TCIRG1 RBM42 MPZL1 DDX41 ANXA6 DCTN1 YIF1A COG3 VSIG2 EIF4G3 YIPF5 TMED3 BCAP29 GOLGA2 MMS19 MAN1C1 SLC12A2 MAN1A1 KDELR3 RNPEP SPAG7 NAGA LY6E VPS54 SYNE4 DUS1L GOLT1B VASP SMCR8 GOLPH3 VPS53 GTDC1 TMED10 RAB3GAP2 GOSR2 FKBP2 CCL15 SEC22B ANGPTL7 GOLGA4 VPS37A SDC4 FAM91A1 UAP1L1 DCTN3 STX6 GPC5 GNS B3GNT2 RAB1A RRBP1 RAB3GAP1 GOLGB1 NEK9 REEP6 EMC3 ALDOA SPTBN4 TMEM165 SND1 DYNLL2 EIF2B2 GNE TPD52L2 DYNC1I2 P4HB ACO2 TAGLN2 RFT1 A4GALT HM13 SEC23A OSTF1 SEC23B TUBA4A KDELR2 SLC5A6 ATP2B1 TMEM131 DERL1 UAP1 CHRNA9 GORAB ALDH4A1 MPPE1 REEP4 PARG COG4 LRP10 ARFRP1 ACBD5 RAB30 GOT2 ERGIC1 SDC3 ATP6AP2 USO1 RAB5IF RER1 EVC2 MFSD12 RIN1 RIPK1 BET1L ANKRD13C CLDND1 GANAB STX5 NMT1 AP4S1 HOMER2 TRIP11 B4GALT6 SYS1 PLTP JAGN1 SLC1A5 ATP8B2 CMAS AGPAT4 AP4B1 TMED9 GPR180 HACD1 SLC12A4 TMED7 FLOT2 ATP6V1B1 PDXDC1 PAQR3 GOLIM4 TTPAL PFKL AGRN ATP13A1 MICOS13,COPI-mediated anterograde transport,7.63212939628612e-67,0.5490196078431373,56.0,9,6,6,0.028846153846153848,0.019230769230769232,0.0,0.9519230769230769
C320,VTI1A DCTN5 COPZ1 KDELR2 COPZ2 TGOLN2 KIF3B ATP2B1 FPGT UBE4A RAB33B UBXN4 EXOC2 TMEM131 SEC24D ARFGAP2 COPG2 CHMP2B METTL14 EDEM3 DERL1 GCC2 RAB6A VPS45 DCTN1 RGPD1 DYNC2LI1 SEC31A COG3 MAN2A2 EIF4G3 YIPF5 TMED3 GORAB GOLGA2 C12orf4 COG8 GORASP1 TVP23B MAN1C1 DYNC1H1 LYSMD3 COG1 NAPSB MAN1A1 KDELR3 PARG COPG1 DYNC1I1 COG4 MTMR6 NSF PDIA6 ANXA7 RELCH ARFRP1 VPS54 RAB30 COG6 RAB11FIP2 SYNE4 TMEM115 GCC1 GOLPH3 VPS53 USO1 GOSR1 TMED10 RAB3GAP2 GOSR2 CCL15 SEC22B RIC1 BET1L DYNC1LI2 ANKRD13C COPB1 CLDND1 SNX11 GOLGA4 DCTN2 ATP13A2 MAN1A2 STX5 SEC24A FAM91A1 KDELR1 DCTN3 STX6 HOMER2 AP4S1 LMAN1 DYNC2H1 TRIP11 STX10 SNAP29 COPB2 ARCN1 RAB1A GOLPH3L COPA SCFD1 SYS1 RAB3GAP1 MAN2A1 GOLGB1 DCTN4 NEK9 REEP6 JAGN1 ATP8B2 BICD1 COPE SPTBN4 TMEM165 AP4B1 TMED2 DYNLL2 ATPSCKMT GNE TMED9 RAB39A DYNC1I2 TMED7 TUBAL3 COG5 PDXDC1 MATR3 DYNC1LI1 GPATCH2 BET1 GOLIM4 FOLR1 COG2 TMCO3 COG7 SPTA1 SEC23A SEC23B,COPI-mediated anterograde transport,1.1599053567801922e-81,0.5196078431372549,53.0,5,4,4,0.03597122302158273,0.02877697841726619,0.0,0.935251798561151
C321,RNASEH1P1 MIEN1 ORMDL3 MOSPD3 TUBA4A B4GALT5 SLC5A6 DLST SLC22A5 RMDN3 SEC61A1 TCTA EXOC2 CD63 SGPL1 MGST1 SGPP2 SCAMP2 ANXA11 TCIRG1 RBM42 TUBA3E MPZL1 BCAP31 DDX41 STX4 ANXA6 NDUFV1 ARSA SDF2 GLRX5 TUBB7P YIF1A CHRNA9 VSIG2 TCTN2 CKAP4 ALDH4A1 YIF1B ATP5F1A ATP5MD MMS19 REEP4 RNF167 RNPEP SPPL2C SPAG7 GSTK1 ARF1 MAGED2 NAGA IL17RC PIGV PDIA6 CERS2 LY6E LRP10 CARNMT1 ERGIC3 RAB30 GOT2 ERGIC1 SYNE4 DUS1L VASP MAP4 DNPEP PLOD3 SH3BGRL2 RAB5IF TMBIM1 PDIA3 EVC2 RER1 MFSD12 APBA3 PPDPF PSPH CALR FKBP2 INPP5A COA3 GANAB CYREN DDOST NMT1 SLC7A6 PLIN3 SHISA5 RRBP1 TMEM147 EMC3 JAGN1 AHCY SLC1A5 ALDOA AGPAT4 SND1 EIF2B2 PIEZO1 GPR180 PDIA4 TPD52L2 HACD1 AP1B1 P4HB TUBAL3 FLOT2 ATP6V1B1 ACO2 P2RX4 PDIA5 RTN3 TTPAL PFKL ATP13A1 TAGLN2 OS9 RFT1 GPX8 MICOS13 HM13 OSTF1,pigment granule,3.4575148852607824e-11,0.10526315789473684,12.0,3,0,0,0.024390243902439025,0.0,0.0,0.975609756097561
C323,GTDC1 MAN2A1 DCTN4 REEP6 EIF4G3 TMED10 YIPF5 BCAP29 GORAB ATP8B2 ATP6V1G1 TVP23B ATP2B1 LYSMD3 FPGT UBE4A CMAS RMDN3 CCL15 SEC22B TMEM165 UBXN4 AP4B1 TMEM131 SEC24D TMED2 ANKRD13C COPB1 CLDND1 GNE MTMR6 ATP13A2 SEC31A CHMP2B VPS37A NSF SEC24A FAM91A1 METTL14 TMED7 SRI EDEM3 DERL1 UAP1L1 ANXA7 ALG2 PDIA6 RELCH MATR3 PAQR3 HOMER2 GPATCH2 BET1 LMAN1 ACBD5 SLC33A1 TMCO3 RAB11FIP2 FNDC3B COPB2 GNS B3GNT2 GOLT1B ATP6AP2 UAP1 RAB1A COPA SEC23A SCFD1 SEC23B GOLPH3,COPII-mediated vesicle transport,2.391705021518669e-15,0.17647058823529413,12.0,3,3,3,0.04225352112676056,0.04225352112676056,0.0,0.9154929577464789
C328,ARSA B4GALT6 CLEC18C NFKBIL1 PFKL MOSPD3 B3GNT2 IL17RC SCNN1D A4GALT B3GALNT1 PPDPF CFAP410 RIN1 NAGA PLOD3 B3GALT4,Glycosphingolipid metabolism,2.625372419456559e-08,0.09090909090909091,5.0,1,1,1,0.058823529411764705,0.058823529411764705,0.0,0.8823529411764706
C322,VTI1A DCTN5 COPZ1 KDELR2 KIF3B COPZ2 TGOLN2 RAB33B EXOC2 ARFGAP2 COPG2 GCC2 RAB6A VPS45 DCTN1 RGPD1 DYNC2LI1 COG3 MAN2A2 TMED3 GOLGA2 COG8 GORASP1 MAN1C1 NAPSB DYNC1H1 COG1 KDELR3 PARG COPG1 DYNC1I1 COG4 ARFRP1 VPS54 RAB30 COG6 TMEM115 GCC1 VPS53 USO1 GOSR1 RAB3GAP2 GOSR2 RIC1 BET1L DYNC1LI2 DCTN2 MAN1A2 STX5 AP4S1 DCTN3 TRIP11 STX10 STX6 DYNC2H1 SNAP29 ARCN1 GOLPH3L SYS1 RAB3GAP1 GOLGB1 DCTN4 NEK9 BICD1 COPE SPTBN4 DYNLL2 ATPSCKMT TMED9 RAB39A DYNC1I2 TUBAL3 COG5 DYNC1LI1 GOLIM4 FOLR1 COG2 COG7 SPTA1,COPI-mediated anterograde transport,6.76805038741976e-70,0.4215686274509804,43.0,2,2,2,0.02531645569620253,0.02531645569620253,0.0,0.9493670886075949
C333,FAM91A1 AP4B1 RELCH ANKRD13C GORAB SEC31A GPATCH2 LYSMD3 CCL15 METTL14,C333,,,,0,1,1,0.0,0.1,0.0,0.9
C367,PARG GCC2 MATR3 RAB11FIP2,C367,,,,1,0,0,0.25,0.0,0.0,0.75
C351,DERL1 TMED10 UBE4A SCFD1 NSF,C351,,,,1,0,0,0.2,0.0,0.0,0.8
C327,AHCY TUBA4A ALDH4A1 ATP5F1A ALDOA ATP5MD DLST MMS19 COA3 EIF2B2 TUBA3E CARNMT1 ATP6V1B1 ACO2 PFKL GOT2 NDUFV1 GLRX5 TUBB7P,C327,,,,1,0,0,0.05263157894736842,0.0,0.0,0.9473684210526316
