,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0000136,1.0249816416749068e-12,2.7164396704672225,1.9694154339997816,3.4634639069346633,100,abnormal microglial cell morphology,brain
MP:0014062,3.0112597189525045e-08,2.6313633399610046,1.7005599802490026,3.5621666996730066,66,nervous system inclusion bodies,brain
MP:0002882,2.0078115456477352e-07,1.1515123079606369,0.7173729149710377,1.585651700950236,1681,abnormal neuron morphology,brain
MP:0000952,8.141633660282078e-06,1.568978696804093,0.8797053034287353,2.2582520901794507,334,abnormal CNS glial cell morphology,brain
MP:0003634,1.5914975275387055e-05,1.4443599445565987,0.78839668038951,2.100323208723687,421,abnormal glial cell morphology,brain
MP:0003224,2.0663001095552118e-05,1.4246448416387576,0.768817547189472,2.0804721360880434,429,neuron degeneration,brain
MP:0002910,9.303733312852475e-05,1.8181715687678324,0.9063268185840415,2.7300163189516233,142,abnormal excitatory postsynaptic currents,brain
MP:0013438,0.00013762033160948426,2.8568502420340653,1.3881391595337405,4.32556132453439,21,dysmyelination,brain
MP:0014377,0.0001749479638652777,2.8055034302131983,1.3402378731547047,4.270768987271692,22,abnormal excitatory postsynaptic current frequency,brain
MP:0002912,0.00030275230580065204,1.873059552380334,0.856951946444009,2.889167158316659,107,abnormal excitatory postsynaptic potential,brain
MP:0008946,0.0003757726406691694,1.1874407967433598,0.5330570938585678,1.8418244996281516,538,abnormal neuron number,brain
MP:0003861,0.0005081331250437063,0.8977194421292438,0.39159770865758414,1.4038411756009035,1333,abnormal nervous system development,brain
MP:0003690,0.0007883609905169497,1.7362972259502456,0.7225251349162032,2.750069316984288,122,abnormal glial cell physiology,brain
MP:0002752,0.0007922189471968479,0.9352445827719453,0.38896350593973217,1.4815256596041584,1055,abnormal somatic nervous system morphology,brain
MP:0004979,0.0011784671069192752,1.9361367795843725,0.7663740805569745,3.1058994786117706,75,abnormal neuronal precursor cell number,brain
MP:0002206,0.0013836625177298277,0.9180392855280175,0.355405515329946,1.480673055726089,995,abnormal CNS synaptic transmission,brain
MP:0009937,0.0020316261690918385,1.2148047043669497,0.44315676956874206,1.9864526391651571,360,abnormal neuron differentiation,brain
MP:0003635,0.003940296398690012,0.8271554482267831,0.26480725757618595,1.3895036388773803,1083,abnormal synaptic transmission,brain
