z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,738,557.84,21.54238612596107,3.05592774875768e-17,1.3229599885271761
2,1.5,368,289.2,15.871987903221196,3.439985802411472e-07,1.2724757952973722
2,2.0,151,118.7,10.29417310909429,0.0008514029107977054,1.2721145745577085
3,1.0,523,402.21,13.7384824489461,7.340031767402801e-19,1.3003157554511326
3,1.5,346,269.9,14.168627315304754,3.9145966252592505e-08,1.2819562801037423
3,2.0,151,119.63,9.827161339878367,0.00070603342663585,1.2622251943492435
4,1.0,377,291.57,13.863084072456603,3.582315587801831e-10,1.2929999657029188
4,1.5,282,220.99,13.341285545253875,2.403691581151136e-06,1.2760758405357708
4,2.0,151,120.01,9.381359176579906,0.0004776694985145481,1.25822848095992
5,1.0,289,212.61,12.679822553963444,8.479968898630918e-10,1.3592963642349842
5,1.5,230,171.99,11.973717050273068,6.337668795675058e-07,1.3372870515727657
5,2.0,147,108.51,9.368559120804008,1.9918533484324474e-05,1.3547138512579484
9,1.0,125,95.67,8.334332606753824,0.000216443077580705,1.3065746838089265
9,1.5,89,74.34,8.150116563583614,0.036029333124706076,1.1972020446596716
9,2.0,73,54.41,7.7370472403882875,0.008136700908778556,1.3416651350854623
12,1.0,97,70.66,7.109458488520768,0.00010572726033137739,1.3727710161335975
12,1.5,66,53.79,7.01754230482439,0.040936060263778315,1.2269938650306749
12,2.0,54,38.28,5.82937389433891,0.0035016473970785086,1.4106583072100314
