,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
GRN,0,1,CD_1A_lyso,ALS,4.33777009812177,11.724636889114844,50.85877930893783,1
ANXA11,0,1,CD_1A_lyso,ALS,3.1351318026040533,16.15176013279512,50.637896860358246,1
CHMP2B,0,1,CD_1A_lyso,ALS,1.9480852612982849,17.08876483226085,33.29037090351982,1
SPTLC2,0,1,CD_1A_lyso,ALS,2.579358633289328,10.610771627335001,27.368985402827988,1
CHCHD5,0,0,CD_1A_lyso,ALS,4.635055366431979,4.763361846304389,22.0784458879705,0
ATP13A2,1,0,CD_1A_lyso,ALS,10.57808615025272,1.8390482066293101,19.453610364192606,1
HOMER2,0,0,CD_1A_lyso,ALS,2.844784511283659,6.658705606131784,18.94258257352137,0
GNS,1,0,CD_1A_lyso,ALS,9.723038413046302,1.9404532257509837,18.867101252696422,1
HMOX1,0,0,CD_1A_lyso,ALS,2.745809691234138,6.387724637718067,17.53947621518134,0
NAGA,1,0,CD_1A_lyso,ALS,9.244887935759136,1.8368089012976059,16.98109245190123,1
TMEM147,0,0,CD_1A_lyso,ALS,2.9114253804832724,5.504808529533856,16.026839267585668,0
PRXL2A,0,0,CD_1A_lyso,ALS,3.7299177594515314,4.223867799470364,15.75467951881997,0
KLRA1P,0,0,CD_1A_lyso,ALS,1.8383763866711178,7.123427625277136,13.095541138470203,0
DPH1,0,0,CD_1A_lyso,ALS,3.13621601613486,3.8765942153955906,12.157836866379402,0
SDF2,0,0,CD_1A_lyso,ALS,3.2386170139235673,3.5903573843152614,11.627792510909522,0
TRIP13,0,0,CD_1A_lyso,ALS,1.9528730362372497,5.951481096265779,11.622486958573147,0
CNPY3,0,0,CD_1A_lyso,ALS,3.4033571739267274,3.346829058143131,11.390454684937856,0
P4HB,0,0,CD_1A_lyso,ALS,3.6978383964483528,3.0595339935364545,11.313662276538068,0
CERS5,0,0,CD_1A_lyso,ALS,4.175307774805544,2.652507546469887,11.075035381506098,0
