,z
UBE2Q1,-0.7014046758258101
RNF14,0.6430927440472557
UBE2Q2,-0.8792427118691584
TMCO1,2.2104062159151887
UBAC1,0.5997936879581959
RAB4A,0.7018617610345643
ZNF706,4.157308587252444
MIB2,-0.8161123637527242
RNF114,-0.6043107541107713
RNF115,-0.5706557770763179
RNF111,0.16217182793395948
EEF1AKNMT,-0.8249090943907248
UNKL,-0.7573148599022671
MMAB,0.3158135820426582
UBE4A,-0.8513468475432376
DDX41,-0.20052686168939532
ATMIN,-0.6262904115795447
TSG101,-0.626061595487881
FBXW11,-1.3996143933533873
UBE2D4,-0.8313993268508166
RPS27A,-2.1147171591937552
UBE2D2,-1.3655946184119732
ATP6V1H,0.06799169628614556
UBE2D1,0.09096168997912317
MFSD11,-0.5388962576177573
CCT3,0.8457341534534654
LNX1,1.276562486524256
MRFAP1L1,0.8210201524386156
GTF2B,-0.6975489162935318
FBXL13,-0.7495204218869507
FBXL12,-0.5325196354402628
FBXL15,-0.4441704048831754
FBXL14,-0.7685856140098167
FBXL16,-0.8977077900428903
FBXL19,-1.0122700017616386
FBXL18,-1.0563648767161062
CCDC51,1.1395867397993833
PPP1R11,2.1148709377003563
AKTIP,-0.21159713111423673
RNF41,-0.7141991904681216
ANAPC1,-1.1453265259782948
ANAPC2,1.9834177012594125
ANAPC5,-0.9309777875626962
ANAPC4,1.9377588480524524
ANAPC7,-0.6622282492715352
ZNRF1,-0.6512574173490759
LRR1,-1.4041580791527761
ZNRF2,-0.7504469325306818
FBXO30,-0.9654669587054454
FBXO5,-1.7445178706368594
FBXO32,-1.0382665865776963
EMC7,2.924874503784118
KLHL25,-0.6467178769616007
KLHL21,-0.6133185215391576
KLHL20,-0.9075760506637611
KLHL22,-0.8522290542304491
MKRN1,0.6125978776468055
SPSB2,-0.49870683192903287
SPSB1,-0.8099802741840668
TRIM50,-0.22831606280734665
SPSB4,-0.6305587800550854
ARF1,1.7277315853316628
CDC34,1.8650271038924262
AREL1,1.72333676471224
LONRF1,-0.8339098860296179
CIAO2B,-0.4858539255000318
RNF25,-0.48119094622610153
UBE2V1,-1.011046435461498
UBE2V2,-1.5453371893035557
RNF26,4.701185714047043
PSMD8,-0.37571568641617276
LMO7,-1.1846917107455222
MGRN1,0.9146836495029581
DHX8,0.8368755418847967
SPCS1,0.9822998081738166
ITCH,1.3318990990755266
PSMD4,-0.804120013098846
FLAD1,1.203036655376239
CBLL2,-1.925920343998353
ARIH2,-0.8531957075778048
TRIP12,-0.22902804346211084
MEX3C,-1.002449822258677
E2F6,-1.2119399824642865
SNW1,-1.688043010285584
PRCC,-0.756883620942812
C3AR1,1.8729823425522063
BTRC,-0.017068986488961033
TRIM11,-0.754811148175913
HUWE1,-0.5355392702219344
UFC1,0.8935004293951931
LRRC41,-0.6299952995202529
USP25,0.5047202661869945
MOAP1,0.860605834922447
ASB2,-0.8203315324929633
ASB1,-0.9996243026774254
ASB6,-0.9581034553569174
ASB7,-1.207146504555819
ASB4,-1.9602448484733526
ASB5,-1.0743050879989606
ASB8,-1.0976935590888857
ASB9,-1.2685088335090404
PIP4K2C,-0.9790463583811297
