z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,548,344.26,14.61069471312025,1.697203713272815e-44,1.5918201359437634
2,1.5,267,179.26,12.131463225843781,2.372076340584029e-13,1.4894566551377888
2,2.0,89,71.63,7.735185841335682,0.012365372765293727,1.2424961608264695
3,1.0,383,245.28,13.883861134425105,1.7135242658717863e-23,1.561480756686236
3,1.5,239,168.06,10.928696171090126,4.258679121149964e-11,1.4221111507794835
3,2.0,89,71.28,7.885531053771838,0.01231510415067324,1.2485970819304153
4,1.0,250,166.93,10.637908629049228,2.8852469625773145e-15,1.4976337386928653
4,1.5,187,132.71,10.747367119439067,2.1921167735025698e-07,1.4090874839876422
4,2.0,89,72.14,8.386918385199657,0.02220112358847734,1.2337122262267812
5,1.0,171,114.65,11.66736902647722,6.836628208388e-07,1.4914958569559529
5,1.5,139,98.18,9.267556312210896,5.298641914963266e-06,1.4157669586473822
5,2.0,83,64.36,8.391090513157392,0.013161813365018808,1.2896208825357365
9,1.0,53,32.38,5.116209534411193,2.7849595960771442e-05,1.6368128474366892
9,1.5,36,29.27,5.289338332910837,0.10162069004761037,1.2299282541851726
9,2.0,27,24.44,4.620216445146267,0.2897597917248037,1.104746317512275
12,1.0,24,17.88,3.9275437616912683,0.05958986613996547,1.342281879194631
12,1.5,14,15.64,3.827584094438684,0.6658450433784975,0.8951406649616368
12,2.0,9,13.06,3.33112593577607,0.8885412952948711,0.6891271056661562
