z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,285,267.94,12.578410074409247,0.0875031014567414,1.0636709711129357
2,1.5,110,129.08,8.927127197480722,0.9837134329329601,0.8521846916640842
2,2.0,36,49.23,7.251006826641387,0.9659673453498434,0.7312614259597807
3,1.0,190,184.09,11.388674198518457,0.30190247282603067,1.032103862241295
3,1.5,101,118.16,10.068485486904175,0.9558400705470484,0.8547731888964116
3,2.0,36,48.83,7.223648662552741,0.9621426671380051,0.7372516895351219
4,1.0,114,126.85,10.897132650381018,0.8808425751071154,0.8986992510839574
4,1.5,74,94.8,8.174350127074323,0.9945289860584957,0.7805907172995781
4,2.0,36,48.96,6.681197497455079,0.9737962990649655,0.7352941176470588
5,1.0,74,88.23,9.924570519674894,0.9241874959815131,0.8387169896860478
5,1.5,55,71.1,7.013558298039591,0.9891492948909281,0.7735583684950774
5,2.0,30,45.7,7.545197147855053,0.9812736114139102,0.6564551422319475
9,1.0,19,26.65,4.6419284785528525,0.9503259159897534,0.7129455909943715
9,1.5,16,24.15,4.994747240852133,0.9486301464109456,0.6625258799171843
9,2.0,11,19.88,4.7838896308338885,0.9682896173337009,0.5533199195171027
12,1.0,11,14.77,3.7679039265883625,0.8414793162004435,0.7447528774542993
12,1.5,9,12.3,3.576310948449533,0.8219282659894682,0.7317073170731707
12,2.0,6,10.97,3.4072129372846662,0.9276720500097307,0.5469462169553327
