z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,305,317.64,14.849592587003862,0.8026713695883663,0.960206523107921
2,1.5,149,155.51,12.016234851233559,0.7060105004243513,0.958137740338242
2,2.0,44,58.83,7.819277460226105,0.9710592730858397,0.7479177290498046
3,1.0,224,215.02,11.13371456433117,0.20996024170860417,1.0417635568784298
3,1.5,139,142.31,10.514461469804337,0.6235449603222072,0.9767409177148478
3,2.0,44,57.85,7.463745708422815,0.9682473161852122,0.7605877268798616
4,1.0,148,143.16,10.311857252697013,0.31940524283702587,1.033808326348142
4,1.5,113,111.14,9.109357825884324,0.41910421876826337,1.01673564873133
4,2.0,44,57.61,6.286326431231518,0.9848067864187492,0.7637562923103628
5,1.0,94,99.66,8.891816462343339,0.7377878562927693,0.9432069034718041
5,1.5,77,84.07,8.909831648241173,0.7862583032964368,0.9159034138218153
5,2.0,42,51.93,6.893845080939953,0.925125032651355,0.8087810514153668
9,1.0,22,29.14,5.533570276051439,0.9015278163525899,0.7549759780370624
9,1.5,20,26.33,4.726637282466257,0.9097502210834998,0.759589821496392
9,2.0,12,20.91,4.057326706096022,0.9859550034206506,0.5738880918220947
12,1.0,13,15.74,3.483159485294924,0.784254305574088,0.8259212198221093
12,1.5,11,13.68,3.481034329046469,0.7793162748430369,0.804093567251462
12,2.0,5,11.1,3.151190251317746,0.9735524591595077,0.45045045045045046
