Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C139,NPFFR2 DYNC1I2 EIF4G3 AKR1B1 CSGALNACT1 MASTL SEPT11 TAF1 AMPH PRAMEF5 PRAMEF15 FFAR1 PCSK9 NIPSNAP1 MARCH5 PROK1 RRAGD CDK5RAP2 CEP192 PLPP1 DYNC1LI1 PROK2 REEP3 TRIM37 VAPB SCG2 KLHDC10 SCAMP1 FFAR3 NPFF DESI2 RAB3GAP2 GABPA DMXL2 CDC20B KIF1B FAM114A2 MYO5B CEP89 GNAO1 MXI1 DCTN5 KLC3 ZNF365 GALNT2 RAB6B QRFPR AMBRA1 ATG16L1 WDR27 TBC1D31 AHI1 CNTN1 QRFP B4GAT1 OPN4 RAB35 TRO FAM131B RTN1 FAM155A KISS1R THEM4 CRIPT GHRL PROKR1 HAUS4 OXTR CFAP65 PTPRM FBXO8 CEP76 SEMA5A CFAP52 NTRK1 OSBPL1A BRS3 HSP90AA5P MBNL2 ARNT2 CHM CYSLTR2 MED12 PAFAH1B1 EPOR RPS6KC1 UTS2B DOCK5 WDR97 ANKMY2 CROT ARFGEF2 BBS7 LPAR4 VPS37A PROKR2 ATAD2 SOCS6 NCOA4 CCDC14 GYG1 VAPA CPE FKTN WRAP73 WDR7 B3GALNT1 SERPINI1 SGCG KIF9 HADH BORCS6 KIF5A MSANTD1 YWHAZ PDE6D B4GALT6 KLC2 TAB2 ARHGEF25 ERBB2 GALNT1 SLC35D2 MLLT11 MLNR DCTN4 WDR49 CNTROB PINK1 ELP3 DDHD2 CFAP44 SYTL4 NCS1 TUBB2A,COPI-independent Golgi-to-ER retrograde traffic,2.4813341142841095e-09,0.18867924528301888,10.0,7,1,1,0.05185185185185185,0.007407407407407408,0.0,0.9407407407407408
C140,B3GALNT1 SERPINI1 SGCG KIF9 MBNL2 KIF1B ARNT2 MYO5B CHM AKR1B1 KIF5A CSGALNACT1 ZNF365 KLC3 GNAO1 MXI1 MED12 YWHAZ DCTN5 GALNT2 EPOR RAB6B SEPT11 KLC2 TAB2 PDE6D TAF1 B4GALT6 AMPH CNTN1 NTRK1 B4GAT1 ERBB2 GALNT1 PCSK9 SLC35D2 NIPSNAP1 MARCH5 MLLT11 TRO CROT FAM131B RRAGD PLPP1 ARFGEF2 DYNC1LI1 MSANTD1 DCTN4 RTN1 SOCS6 FAM155A NCOA4 THEM4 GYG1 REEP3 CRIPT VAPB SCG2 SCAMP1 PINK1 OSBPL1A VAPA CFAP65 PTPRM SEMA5A CPE RAB3GAP2 SYTL4 GABPA TUBB2A,COPI-independent Golgi-to-ER retrograde traffic,1.3922088935448844e-08,0.1509433962264151,8.0,3,0,0,0.04285714285714286,0.0,0.0,0.9571428571428572
C142,NCS1 EIF4G3 BORCS6 CEP89 MASTL MED12 TBC1D31 AHI1 DOCK5 CDK5RAP2 CEP192 BBS7 ATAD2 CCDC14 TRIM37 KLHDC10 HAUS4 CNTROB DESI2 ELP3 CEP76 FKTN WRAP73,centrosome duplication,1.5634066467278775e-06,0.06756756756756757,5.0,2,1,1,0.08695652173913043,0.043478260869565216,0.0,0.8695652173913043
C143,NPFFR2 BRS3 CYSLTR2 UTS2B QRFPR ARHGEF25 QRFP FFAR1 OPN4 PROK1 MLNR LPAR4 PROKR2 PROK2 KISS1R GHRL PROKR1 FFAR3 NPFF OXTR,neuropeptide signaling pathway,7.165847866763144e-16,0.09009009009009009,10.0,2,0,0,0.1,0.0,0.0,0.9
C152,FAM114A2 VPS37A DCTN4 FBXO8 RAB3GAP2 GABPA MARCH5,C152,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C157,ARFGEF2 MYO5B ANKMY2 CSGALNACT1 PCSK9 SYTL4,C157,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C166,GALNT1 DCTN5 RAB3GAP2 GALNT2 GYG1,COPI-independent Golgi-to-ER retrograde traffic,1.1229781963821081e-07,0.07547169811320754,4.0,1,0,0,0.2,0.0,0.0,0.8
C147,SEPT11 MLLT11 TRO SCG2 SGCG B3GALNT1 B4GAT1 SEMA5A RTN1 CPE ZNF365 B4GALT6,C147,,,,1,0,0,0.08333333333333333,0.0,0.0,0.9166666666666666
C155,SEPT11 ARFGEF2 MYO5B PCSK9 SYTL4 TUBB2A,C155,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C170,BBS7 DOCK5 AHI1 EIF4G3,C170,,,,1,0,0,0.25,0.0,0.0,0.75
C146,CDK5RAP2 CEP192 HAUS4 CNTROB DOCK5 AHI1 TBC1D31 CEP89 ELP3 CEP76 CCDC14 WRAP73,Anchoring of the basal body to the plasma membrane,2.910219623236014e-10,0.0625,6.0,2,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C148,PROK1 QRFPR FFAR3 ARHGEF25 LPAR4 QRFP FFAR1 OPN4 PROK2 GHRL,G alpha (q) signalling events,9.574066979020079e-15,0.04245283018867924,9.0,1,0,0,0.1,0.0,0.0,0.9
C164,SEPT11 B3GALNT1 B4GAT1 ZNF365 B4GALT6,C164,,,,1,0,0,0.2,0.0,0.0,0.8
C173,VPS37A FAM114A2 RAB3GAP2 FBXO8,C173,,,,1,0,0,0.25,0.0,0.0,0.75
C168,ARFGEF2 MYO5B SYTL4 PCSK9,C168,,,,1,0,0,0.25,0.0,0.0,0.75
