,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014062,5.925506780343694e-07,2.3602050983210843,1.4338413925681197,3.286568804074049,66,nervous system inclusion bodies,brain
MP:0003243,0.0006206826403030633,2.055284325297621,0.8782537223862814,3.232314928208961,52,abnormal dopaminergic neuron morphology,brain
MP:0001081,0.0035056834571060664,1.3473730043526189,0.4428405779189477,2.25190543078629,172,abnormal cranial ganglia morphology,brain
MP:0003871,0.005394790228060129,1.6553555528495245,0.4893251453663059,2.8213859603327434,76,abnormal myelin sheath morphology,brain
MP:0011975,0.015996133859264506,2.534393696775312,0.47241252311378545,4.596374870436838,11,neuronal cytoplasmic inclusions,brain
MP:0020874,0.015996133859264506,2.534393696775312,0.47241252311378545,4.596374870436838,11,abnormal nervous system dopamine level,brain
MP:0020393,0.019915384018302035,2.439029927838849,0.3855343669351865,4.492525488742512,12,increased neuronal precursor proliferation,brain
MP:0000136,0.0206895108572383,1.3698127207923445,0.2093786973549845,2.5302467442297045,100,abnormal microglial cell morphology,brain
MP:0000937,0.027640778640133104,1.1294654276077125,0.124305404359349,2.134625450856076,169,abnormal motor neuron morphology,brain
MP:0014345,0.03430477618569064,2.197707086392626,0.16251411314324749,4.232900059642004,15,abnormal neuron mitochondrial morphology,brain
MP:0003203,0.03580887072293433,1.075869155239337,0.07130827890012337,2.08043003157855,178,increased neuron apoptosis,brain
MP:0014385,0.05229297359237566,2.0033902614664774,-0.01987163992848373,4.0266521628614385,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0003224,0.052446125350870704,0.7569433404068562,-0.008004921797928555,1.521891602611641,429,neuron degeneration,brain
MP:0002882,0.05577266134133482,0.4623014449689311,-0.011397051448366058,0.9359999413862283,1681,abnormal neuron morphology,brain
MP:0020394,0.08098381113957276,1.7918667135844242,-0.22073041708782526,3.8044638442566736,22,decreased neuronal precursor proliferation,brain
MP:0014383,0.09700083846307492,1.7007876910223292,-0.30785378288428733,3.7094291649289457,24,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0002752,0.09977386677100387,0.4806978016979162,-0.09170710700512708,1.0531027104009594,1055,abnormal somatic nervous system morphology,brain
MP:0014380,0.11394098149924746,1.6172988262243226,-0.38801386682267536,3.6226115192713206,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0000921,0.12597147855732693,1.1021154855462498,-0.3095502363575955,2.513781207450095,86,demyelination,brain
MP:0003202,0.13520292715848928,0.7634525421177951,-0.23818342044615792,1.7650885046817482,241,abnormal neuron apoptosis,brain
MP:0003634,0.14418195956373056,0.6128853908393062,-0.20965544958877913,1.4354262312673916,421,abnormal glial cell morphology,brain
MP:0000952,0.14951935062564728,0.6605156532116183,-0.23773495950445978,1.5587662659276964,334,abnormal CNS glial cell morphology,brain
MP:0011448,0.15007990507788035,1.4686642748705125,-0.5313569214018226,3.4686854711428476,30,decreased dopaminergic neuron number,brain
MP:0004948,0.19250297919332604,0.9370050927864302,-0.4722043448223672,2.3462145303952275,101,abnormal neuronal precursor proliferation,brain
MP:0009937,0.2123423357687042,-1.7679402668138469,-4.5463534385429085,1.0104729049152148,360,abnormal neuron differentiation,brain
MP:0014381,0.21833847915856452,1.2520655996931325,-0.7415060581969528,3.2456372575832177,37,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0004811,0.22349149825130787,0.44506194660583276,-0.2715305379059435,1.1616544311176091,663,abnormal neuron physiology,brain
MP:0014372,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0006277,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal parasympathetic nervous system physiology,brain
MP:0003247,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal glutaminergic neuron morphology,brain
MP:0003407,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal central nervous system regeneration,brain
MP:0004793,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal synaptic vesicle clustering,brain
MP:0004562,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0005192,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,increased motor neuron number,brain
MP:0011452,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0010160,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,increased oligodendrocyte number,brain
MP:0010050,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,hypermyelination,brain
MP:0021105,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,abnormal ventral interneuron 3 morphology,brain
MP:0014378,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,increased excitatory postsynaptic current frequency,brain
MP:0014373,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0000954,0.22983197385489995,1.73914871509756,-1.0995355997437537,4.577833029938874,11,decreased oligodendrocyte progenitor number,brain
MP:0012205,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,abnormal neuronal stem cell self-renewal,brain
MP:0001045,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,abnormal enteric ganglia morphology,brain
MP:0012203,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,abnormal neuronal stem cell morphology,brain
MP:0001025,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,abnormal sympathetic neuron morphology,brain
MP:0020387,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,abnormal radial glial cell number,brain
MP:0014382,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0014379,0.2531451698932131,1.652083746103843,-1.1814699748614625,4.485637467069148,12,decreased excitatory postsynaptic current frequency,brain
