Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C160,CPT1C ATP5PO GSTM2 IL17RC SLC19A1 OSBPL10 GADL1 HINT2 PRSS56 ACSS2 APOA2 MRPL23 TANGO2 PHYKPL PCBD1 MCCC1 TOMM20 KDSR KTN1 SELENOK FOLR1 ZDHHC3 TNIP3 PHYH AKR1E2 VSIG2 GOLGA1 SGPL1 ACBD5 GPX3 GOLT1B GPX1 SLC7A9 NDUFV1 SLC7A7 ATP5PB NDUFS7 GGTLC2 CLPB KIAA1191 DIDO1 FA2H GGT7 SESN2 NENF COX7A2 MGST1 GCH1 SLC5A6 YME1L1 SLC7A3 ST13 IBTK EIF2B2 PAQR3 TXNDC5 AGA TP53I3 CLDND1 UQCRC2 MRPL58 PCDHB16 ACO2 LOC101060399 MGST2 SPTLC3 GSTO2 POLR2B SLC7A6 COX6A1 APOC3 MICU1 UQCRFS1 ACCSL DHRS3 TTPAL OCIAD1 INSYN2A DNPEP LRBA COX4I1 AHCY GOT2 ACBD4 AIMP1 RNASEH1P1 COPB2 SLC7A1 SLC25A1 GNE PDIA6 ALDOA SEC31B BAG1 PDIA3 CPT1B CROT UAP1 FAF2 INSIG1 ETHE1 VNN3 CMAS SPTSSA UBL4A SLC25A35 PSPH ATP5F1A SPTLC1 SLC5A12 IDI1 AADAT KYAT1 GSTA4 CYREN NAP1L5 BCKDHA TXNDC11 PITRM1 DLST KYAT3 ALDH4A1 PINK1 ADCK5 CSAD SLC22A5 AACS P4HB NOX5 NADSYN1 ATP5F1C SLC7A11 RDH10 POLL CHCHD10 SOD1 AKR1C2 HNRNPA2B1 OSBPL1A APOE ACCS ATL3 SLC25A13 C11orf54 IMMT ATL1 GAD1 ISOC1 DUOX2,pyridoxal phosphate binding,7.496776551203413e-13,0.21428571428571427,12.0,5,4,4,0.03355704697986577,0.026845637583892617,0.0,0.9395973154362416
C161,CPT1C ATP5PO IL17RC SLC19A1 OSBPL10 PRSS56 HINT2 ACSS2 APOA2 MRPL23 PCBD1 MCCC1 TOMM20 KTN1 SELENOK FOLR1 ZDHHC3 TNIP3 PHYH AKR1E2 GOLGA1 GOLT1B NDUFV1 ATP5PB NDUFS7 CLPB KIAA1191 FA2H NENF COX7A2 GCH1 YME1L1 ST13 IBTK EIF2B2 PAQR3 TXNDC5 AGA CLDND1 UQCRC2 MRPL58 PCDHB16 ACO2 LOC101060399 POLR2B COX6A1 APOC3 MICU1 UQCRFS1 TTPAL OCIAD1 DNPEP LRBA COX4I1 AHCY GOT2 AIMP1 RNASEH1P1 COPB2 SLC25A1 GNE PDIA6 ALDOA SEC31B BAG1 PDIA3 CPT1B CROT UAP1 FAF2 INSIG1 ETHE1 CMAS SPTSSA UBL4A SLC25A35 ATP5F1A SPTLC1 IDI1 CYREN NAP1L5 BCKDHA TXNDC11 PITRM1 DLST ADCK5 SLC22A5 AACS P4HB ATP5F1C POLL CHCHD10 SOD1 AKR1C2 HNRNPA2B1 OSBPL1A APOE ATL3 SLC25A13 C11orf54 IMMT ATL1 INSYN2A ISOC1,respiratory chain complex,5.418810838610657e-11,0.10784313725490197,11.0,5,3,3,0.04807692307692308,0.028846153846153848,0.0,0.9230769230769231
C164,GSTM2 IL17RC DIDO1 GSTA4 GGT7 MGST1 KDSR PINK1 NOX5 RDH10 TP53I3 SOD1 GPX3 GPX1 GSTO2 AKR1C2 MGST2 C11orf54 GGTLC2 DHRS3 DUOX2,glutathione metabolic process,6.767274034717648e-14,0.15384615384615385,8.0,0,2,2,0.0,0.09523809523809523,0.0,0.9047619047619048
C177,ATP5PO ACBD5 ACBD4 C11orf54 SOD1 GOLT1B UQCRFS1,C177,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C180,AKR1C2 TANGO2 C11orf54 SOD1 PDIA3 AKR1E2,C180,,,,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C162,ATP5PO SLC19A1 ATP5F1A OSBPL10 UBL4A HINT2 OCIAD1 IDI1 INSYN2A CYREN MRPL23 NAP1L5 PCBD1 TXNDC11 DNPEP LRBA COX7A2 MCCC1 PITRM1 COX4I1 DLST GCH1 AHCY TOMM20 YME1L1 KTN1 SELENOK TNIP3 PHYH ADCK5 AIMP1 AKR1E2 RNASEH1P1 ST13 P4HB COPB2 IBTK SLC25A1 GNE PDIA6 ATP5F1C ALDOA EIF2B2 PAQR3 TXNDC5 BAG1 CHCHD10 SOD1 PDIA3 CLDND1 UQCRC2 MRPL58 UAP1 INSIG1 ACO2 LOC101060399 ETHE1 NDUFV1 FAF2 AKR1C2 POLR2B CMAS HNRNPA2B1 OSBPL1A COX6A1 ATP5PB NDUFS7 SPTSSA IMMT ATL1 CLPB UQCRFS1 MICU1 SLC25A35 ISOC1 KIAA1191,respiratory chain complex,1.9033615684657794e-12,0.10784313725490197,11.0,3,3,3,0.039473684210526314,0.039473684210526314,0.0,0.9210526315789473
C170,ETHE1 NDUFV1 DNPEP PITRM1 MCCC1 FA2H POLL NENF BCKDHA,C170,,,,2,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778
C173,PITRM1 MCCC1 IL17RC FA2H POLL NENF BCKDHA,C173,,,,2,0,0,0.2857142857142857,0.0,0.0,0.7142857142857143
C168,COX7A2 COX4I1 ATP5F1C COX6A1 HINT2 NDUFS7 BAG1 CHCHD10 MICU1 MRPL23 PCBD1,respiratory chain complex,1.1304756696929563e-08,0.049019607843137254,5.0,0,1,1,0.0,0.09090909090909091,0.0,0.9090909090909091
C171,OSBPL1A OSBPL10 MICU1 CLPB PHYH NAP1L5 KIAA1191 TXNDC11,C171,,,,1,0,0,0.125,0.0,0.0,0.875
C166,GSTO2 MGST2 NOX5 GSTM2 MGST1 DIDO1 GSTA4 GGT7 TP53I3 GGTLC2 GPX3 GPX1 DUOX2,Glutathione metabolism,1.812053710287137e-15,0.14285714285714285,8.0,0,1,1,0.0,0.07692307692307693,0.0,0.9230769230769231
C169,GSTO2 MGST2 GSTM2 MGST1 GSTA4 GGT7 TP53I3 GPX3 GGTLC2,Glutathione metabolism,5.601133837567355e-14,0.125,7.0,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C175,NOX5 DIDO1 TP53I3 GPX3 GGTLC2 GPX1 DUOX2,C175,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C198,BAG1 CHCHD10 HINT2 NDUFS7,C198,,,,0,1,1,0.0,0.25,0.0,0.75
C181,PITRM1 MCCC1 FA2H POLL NENF BCKDHA,C181,,,,2,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667
C188,OSBPL1A OSBPL10 CLPB NAP1L5 TXNDC11,C188,,,,1,0,0,0.2,0.0,0.0,0.8
C182,NOX5 DIDO1 GPX3 GGTLC2 GPX1 DUOX2,Thyroid hormone synthesis,4.645853258562571e-06,0.04,3.0,0,1,1,0.0,0.16666666666666666,0.0,0.8333333333333334
C201,POLL NENF BCKDHA FA2H,C201,,,,1,0,0,0.25,0.0,0.0,0.75
