z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,356,322.61,15.428476917699946,0.015225271728906888,1.10349958153808
2,1.5,179,160.06,10.10328659397525,0.030421304736360157,1.1183306260152444
2,2.0,67,61.93,7.4983398162526615,0.2494728114650252,1.0818666236072985
3,1.0,250,228.82,12.763526158550386,0.048515993429844716,1.0925618390000875
3,1.5,161,149.29,9.996294313394339,0.12071216678009011,1.078437939580682
3,2.0,67,63.25,7.362574278063346,0.3052595126249684,1.0592885375494072
4,1.0,176,162.3,11.749468073066115,0.12180515418495985,1.084411583487369
4,1.5,124,120.9,10.174969287422936,0.38030904567277396,1.0256410256410255
4,2.0,67,63.84,7.319453531514494,0.332970204456033,1.049498746867168
5,1.0,109,114.26,9.865718422902614,0.7030383602341069,0.95396464204446
5,1.5,90,92.69,9.27005393727566,0.6141613818270618,0.9709785305858237
5,2.0,60,59.1,7.221495689952324,0.4504090611725617,1.015228426395939
9,1.0,31,36.29,6.218191055282878,0.8025402479806205,0.8542298153761367
9,1.5,27,31.03,5.316869379625571,0.7757639814379074,0.8701256848211408
9,2.0,20,26.46,4.733751155267881,0.9138213316465431,0.7558578987150415
12,1.0,17,19.57,4.0330013637488396,0.738016561210845,0.8686765457332651
12,1.5,13,17.1,4.205948168962618,0.8351727223634698,0.7602339181286549
12,2.0,7,14.88,3.5756957364966055,0.9862296301374808,0.4704301075268817
