z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,321,264.76,13.205392837776543,1.0273324398115886e-05,1.2124187943798157
2,1.5,198,143.94,11.848898683000037,2.528014756292324e-06,1.3755731554814505
2,2.0,99,61.72,7.328137553294152,1.8165525725108333e-07,1.6040181464679197
3,1.0,253,196.06,11.876716718015969,8.16405291728753e-07,1.2904212996021627
3,1.5,189,135.05,10.062181671983467,4.1230250417752235e-08,1.399481673454276
3,2.0,99,63.3,7.971825386948713,3.762489494813369e-06,1.5639810426540286
4,1.0,186,140.29,9.246940034411383,3.8414070610139436e-07,1.325825076626987
4,1.5,157,112.06,9.490858759880478,1.0948296137816954e-06,1.4010351597358557
4,2.0,99,63.22,7.200805510496726,3.366887981669332e-07,1.5659601391964568
5,1.0,147,99.21,8.793514655699392,2.7446347624796037e-08,1.4817054732385848
5,1.5,136,85.84,8.394903215642215,1.1500699335763241e-09,1.5843429636533084
5,2.0,97,56.92,7.688536921937749,9.292780046638579e-08,1.7041461700632465
9,1.0,47,29.85,5.2485712341550625,0.0005424021700346193,1.574539363484087
9,1.5,44,27.9,5.378661543544082,0.00137984756608414,1.5770609318996416
9,2.0,39,25.06,5.055333816871048,0.002912406917832768,1.5562649640861932
12,1.0,23,14.79,3.873744958047703,0.017028502591164278,1.555104800540906
12,1.5,20,13.72,3.337903533657017,0.02995737294810697,1.4577259475218658
12,2.0,18,11.45,3.1666228067138023,0.019298877847495698,1.572052401746725
