z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,425,416.77,19.457057845419488,0.33615392026533897,1.0197471027185259
2,1.5,206,202.7,13.056416047292611,0.40023097474172725,1.016280217069561
2,2.0,68,76.27,8.209573679552427,0.8431192098108502,0.8915694244132687
3,1.0,289,282.56,16.522905313533695,0.34835628662902013,1.0227916194790487
3,1.5,195,190.82,11.474650321469495,0.35782399865121745,1.0219054606435385
3,2.0,68,75.67,7.5974403584365175,0.8436446613841763,0.8986388264834148
4,1.0,179,192.1,13.907911417606888,0.8268806245276965,0.9318063508589277
4,1.5,136,149.01,10.734519085641425,0.887239581576087,0.9126904234615127
4,2.0,68,76.42,8.08353882900305,0.8512067505177283,0.8898194190002617
5,1.0,119,129.93,9.96519442861001,0.8636394185890108,0.9158777803432617
5,1.5,93,108.11,8.377225077554023,0.9643608170535501,0.860234945888447
5,2.0,59,69.1,7.33143914930759,0.9158410016590928,0.8538350217076701
9,1.0,44,42.29,6.189176035628653,0.3911631300120067,1.0404350910380704
9,1.5,35,35.42,5.223370559322783,0.5320435584091675,0.9881422924901185
9,2.0,24,28.27,4.753640710024266,0.8154762264760584,0.8489564909798373
12,1.0,33,24.35,4.2340878592679205,0.020529042291252433,1.35523613963039
12,1.5,24,19.95,4.652687395473716,0.19202325918047253,1.2030075187969924
12,2.0,16,16.14,4.249752933995104,0.5131400153319996,0.9913258983890954
