z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,521,347.78,15.805429446870464,2.9906219501754143e-28,1.498073494738053
2,1.5,266,179.2,12.963795740445775,1.0741639337193748e-11,1.484375
2,2.0,85,68.21,6.657769896894906,0.005836717165876296,1.246151590675854
3,1.0,360,245.54,13.947343833146153,1.1378848616352608e-16,1.466156227091309
3,1.5,241,167.86,11.678201916391066,1.888803365086643e-10,1.4357202430596925
3,2.0,85,68.88,8.586361278213259,0.030231922198824552,1.2340301974448318
4,1.0,248,165.0,10.786102168995063,7.069868786845069e-15,1.503030303030303
4,1.5,199,132.15,10.04328133629642,1.4050740065715454e-11,1.5058645478622776
4,2.0,85,68.87,7.220325477428284,0.012742480272227194,1.2342093799912879
5,1.0,159,114.41,8.649965317849546,1.2686016299411886e-07,1.3897386592081111
5,1.5,130,97.17,8.797789495094776,9.512648255180767e-05,1.3378614798806217
5,2.0,66,63.96,6.849700723389308,0.3829190415044536,1.0318949343339587
9,1.0,39,32.54,5.947133763419148,0.13868695445941576,1.1985248924400738
9,1.5,28,29.47,5.358087345312692,0.6080927947342424,0.9501187648456058
9,2.0,20,25.0,4.228474902373195,0.8814882718893904,0.8
12,1.0,25,15.66,4.0180094574303835,0.01004844305341578,1.5964240102171137
12,1.5,18,14.51,3.170157724782791,0.13547191986873247,1.2405237767057202
12,2.0,10,12.26,3.2019369138070166,0.7598508217587885,0.8156606851549756
