z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,244,322.84,15.408906515389079,0.9999998443890087,0.7557923429562632
2,1.5,130,164.35,11.55367906772557,0.9985258569627329,0.7909948281107393
2,2.0,55,64.9,7.489325737341113,0.9068961678118541,0.847457627118644
3,1.0,161,231.23,14.653910740822738,0.9999991767385128,0.6962764347186784
3,1.5,116,151.31,11.277140595026736,0.9991292739038257,0.7666380278897628
3,2.0,55,62.87,7.545402573753106,0.8515303072478726,0.8748210593287737
4,1.0,116,160.86,9.771407268147204,0.9999977937891482,0.7211239587218699
4,1.5,96,122.8,10.375933692926145,0.9951013153751627,0.7817589576547231
4,2.0,55,64.54,9.214575410728376,0.8497393869517356,0.8521846916640842
5,1.0,81,114.26,10.054471642010833,0.9995301438828891,0.7089095046385436
5,1.5,70,96.57,8.580506978028746,0.9990210777733608,0.7248627938283111
5,2.0,49,60.58,7.569914134255421,0.9369594434869104,0.8088478045559591
9,1.0,27,35.54,5.699859647394836,0.9329700664474055,0.7597073719752392
9,1.5,25,31.6,5.6142675390472805,0.8801178895712085,0.7911392405063291
9,2.0,23,26.82,4.676280573276158,0.7930039356472613,0.8575689783743475
12,1.0,15,18.6,4.093897898091744,0.8103962777808649,0.8064516129032258
12,1.5,13,16.17,3.62506551664932,0.8090679954715314,0.8039579468150896
12,2.0,11,14.16,3.7328809249693458,0.8013717492601189,0.7768361581920904
