z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,340,357.75,14.455708215096209,0.8902556140244915,0.9503843466107617
2,1.5,187,191.08,13.350415723864181,0.6200486111257372,0.9786476868327402
2,2.0,55,71.29,6.61860257154031,0.9930772036553114,0.7714967036049937
3,1.0,195,256.48,15.131080595912506,0.9999757935799981,0.7602932002495321
3,1.5,137,172.25,12.299898373563906,0.9979207232798949,0.795355587808418
3,2.0,55,72.72,8.617517043789354,0.980122076320103,0.7563256325632564
4,1.0,126,177.62,12.104362849815764,0.9999899859832502,0.7093795743722554
4,1.5,105,140.27,11.151551461568028,0.9992186712345098,0.7485563555999144
4,2.0,55,71.22,8.487143217832488,0.9720058041562464,0.7722549845549003
5,1.0,88,119.51,9.498942046354426,0.9995453962297164,0.7363400552255042
5,1.5,78,105.93,7.878140643578281,0.9998038816308791,0.736335315774568
5,2.0,51,67.63,6.631221606913766,0.9939263062631132,0.7541032086352211
9,1.0,28,35.18,6.264790499290459,0.8741205887751211,0.7959067652075043
9,1.5,26,33.16,5.823607129606185,0.8905537807610566,0.7840772014475272
9,2.0,22,28.12,5.400518493626329,0.8714400110360698,0.7823613086770981
12,1.0,8,17.9,3.928103868280471,0.9941372566649,0.446927374301676
12,1.5,7,15.13,4.1052527327802855,0.9761701186670293,0.46265697290152014
12,2.0,4,13.43,3.7101347684417068,0.9944840486444126,0.29784065524944153
