,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0011975,0.012301532926551064,2.6345161170560605,0.5718775140746164,4.697154720037505,11,neuronal cytoplasmic inclusions,brain
MP:0014373,0.012301532926551064,2.6345161170560605,0.5718775140746164,4.697154720037505,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0012205,0.015404730598182951,2.53915238829459,0.4849966822661522,4.593308094323028,12,abnormal neuronal stem cell self-renewal,brain
MP:0014375,0.015404730598182951,2.53915238829459,0.4849966822661522,4.593308094323028,12,increased miniature excitatory postsynaptic current frequency,brain
MP:0001025,0.015404730598182951,2.53915238829459,0.4849966822661522,4.593308094323028,12,abnormal sympathetic neuron morphology,brain
MP:0014379,0.015404730598182951,2.53915238829459,0.4849966822661522,4.593308094323028,12,decreased excitatory postsynaptic current frequency,brain
MP:0003243,0.01764671805258227,1.7235718588234032,0.2999680242082514,3.1471756934385553,52,abnormal dopaminergic neuron morphology,brain
MP:0014345,0.026955020315157383,2.297829667399167,0.26197061425423795,4.333688720544096,15,abnormal neuron mitochondrial morphology,brain
MP:0001038,0.026955020315157383,2.297829667399167,0.26197061425423795,4.333688720544096,15,abnormal cholinergic neuron morphology,brain
MP:0012204,0.03151988627618696,2.2287832354826467,0.19742176242047638,4.260144708544817,16,abnormal neuronal stem cell physiology,brain
MP:0002882,0.037584032533389454,0.5173924624592541,0.029709084198005498,1.0050758407205027,1681,abnormal neuron morphology,brain
MP:0014062,0.04129810861918353,1.4759602240602838,0.058271382820360706,2.893649065300207,66,nervous system inclusion bodies,brain
MP:0014551,0.05911778315453361,1.940833317843781,-0.07470759607514266,3.956374231762705,21,impaired neuronal migration,brain
MP:0014371,0.05911778315453361,1.940833317843781,-0.07470759607514266,3.956374231762705,21,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0014377,0.0654906396717425,1.8919895760269316,-0.1212811102402731,3.9052602622941364,22,abnormal excitatory postsynaptic current frequency,brain
MP:0002888,0.07211376328773043,1.845415979873903,-0.1657886395715975,3.8566205993194034,23,abnormal NMDA-mediated synaptic currents,brain
MP:0000937,0.11423665027426994,0.9303750887872031,-0.22415381336620133,2.0849039909406075,169,abnormal motor neuron morphology,brain
MP:0006092,0.11633417591971444,1.6039323796458849,-0.39794855606899704,3.6058133153607668,29,abnormal olfactory sensory neuron morphology,brain
MP:0008571,0.12433094177193253,1.5687874592128335,-0.43191152644160224,3.569486444867269,30,abnormal synaptic bouton morphology,brain
MP:0014374,0.13247518497514166,1.534832304042192,-0.46476289807438653,3.534427506158771,31,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0003203,0.13631850111495897,0.8770907977257689,-0.27692261720090383,2.0311042126524415,178,increased neuron apoptosis,brain
MP:0020551,0.1407561414472994,1.5019888748507508,-0.496573203865883,3.5005509535673847,32,abnormal postsynaptic density morphology,brain
MP:0002913,0.17504824497829863,1.3804135636316364,-0.6146023176293258,3.3754294448925988,36,abnormal PNS synaptic transmission,brain
MP:0021105,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal ventral interneuron 3 morphology,brain
MP:0003407,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal central nervous system regeneration,brain
MP:0010160,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,increased oligodendrocyte number,brain
MP:0010050,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,hypermyelination,brain
MP:0004562,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0006277,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal parasympathetic nervous system physiology,brain
MP:0005192,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,increased motor neuron number,brain
MP:0003247,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal glutaminergic neuron morphology,brain
MP:0011452,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0004793,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal synaptic vesicle clustering,brain
MP:0020874,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,abnormal nervous system dopamine level,brain
MP:0014372,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0000954,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,decreased oligodendrocyte progenitor number,brain
MP:0014378,0.20436023674434922,1.838570229247126,-1.000584950148229,4.67772540864248,11,increased excitatory postsynaptic current frequency,brain
MP:0001105,0.21078566740613713,1.271985478776081,-0.7202071295037962,3.2641780870559582,40,abnormal PNS glial cell morphology,brain
MP:0012203,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,abnormal neuronal stem cell morphology,brain
MP:0020393,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,increased neuronal precursor proliferation,brain
MP:0020387,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,abnormal radial glial cell number,brain
MP:0004191,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,neuronal intranuclear inclusions,brain
MP:0001045,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,abnormal enteric ganglia morphology,brain
MP:0014382,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0003246,0.22577608305079988,1.7515053004327044,-1.082520137516144,4.585530738381553,12,loss of GABAergic neurons,brain
