Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C203,TMEM263 SLC20A1 LANCL1 ATP10A OSTC ARFIP1 PLPP4 CEPT1 TFRC PIGT ALG10 DNAJC1 TRAM1 FLCN GXYLT1 RNF146 ATP2B1 AGPS HOMER2 RELCH TLCD2 ZW10 TNIP2 NR1H2 GOSR2 RAB6A PACSIN2 YIPF6 SLC35F6 SARM1 CYP17A1 SEC24B DTNBP1 ELOVL1 TMEM134 SDHC KCNQ1 HAAO PIGU VPS28 TBC1D10B PPP4R3B NAPSB EXTL1 AGPAT4 LRATD1 ORMDL3 ATP8B3 TNK1 DNAH17 ANKRD13C IPMK SCNN1A SH3BGRL2 HGS SRD5A2 DYNC2H1 PIGW NECAP1 ATP6V0C YIPF5 BIN3 ACLY COPG2 ACSL3 EMC3 TOM1L2 PLIN3 TLCD1 GTF3C3 TPD52 B3GAT3 ADAT1 SULT4A1 CYGB HSD17B12 ALDH4A1 RNASEK TMEM115 NPEPPS ZNF609 NSF CDS2 ATRN FAM131B CLCN6 LMAN2 VPS37A LAMP2 TMEM131 GRHL2 ACAP2 ACSL1 SLC30A7 ZNF780A PIGN SSR3 PTPN23 TPD52L2 DCTN1 COG7 SEC63 STX4 DYNC1I1 HSD17B3 GPAT4 ANO4 PDCD6IP ENPP4 CTNS ADAM10 CERS2 COPB2 TMCO3 TMEM222 SLC29A3 RAB6B REEP4 STAM2 PITPNA H6PD STXBP5 PRKCI BCL2L13 SGPP1 SPCS2 CLIC4 UBC RAB3GAP2 TMEM43 USP6NL PHACTR2 TECRL PEX19 ATP6V1G2 FAM57A ANO10 TECR STAMBP COG1 NRN1 MAP4 DNAJB12 BICD1 COG5 LAMP1 GNS CLINT1 SERINC3 UBE4A AP2S1 CD164 BCKDK ADIPOR1 CCPG1 DYNC1H1 PRKAB1 F11R SLC22A24 RAB35 HEXD ELOVL7 WDR13 SLC50A1 SCAMP3 MINDY2 STUB1 P2RX4 HMGCR SLC2A12 TGOLN2 CXXC5 CD47 KCNA10 POMC SLC18A2 ARFGAP2 MAP3K9 ATP6AP1 ORMDL2 TRAM2 NEU1 KYNU PSEN2 METTL14 TMEM11 ACP2 ESRP1 GOLGB1 PRAF2 SLC12A2 HEXA GOLIM4 MFSD10 INPP5A ACTL9 ATP13A2 VPS45 VAMP4 CTSA DNAJC18,trans-Golgi Network Vesicle Budding,1.574690887444588e-07,0.1506849315068493,11.0,16,4,4,0.07960199004975124,0.01990049751243781,0.0,0.900497512437811
C256,BCL2L13 PLPP4 VAMP4 STXBP5,C256,,,,1,0,0,0.25,0.0,0.0,0.75
C225,PIGT KCNQ1 PIGU REEP4 KCNA10 ZW10 PITPNA,C225,,,,1,1,1,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
C227,ATP6V1G2 ATP6AP1 TMEM222 RNASEK TMEM115 CXXC5 DNAJB12,C227,,,,0,1,1,0.0,0.14285714285714285,0.0,0.8571428571428572
C229,ANO4 COPB2 PPP4R3B ANO10 ADIPOR1 KYNU EMC3,C229,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C233,KCNQ1 ATP10A ATP2B1 ATP13A2 KCNA10 ATP8B3,Ion transport by P-type ATPases,1.5801105982470121e-07,0.07272727272727272,4.0,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C204,TMEM263 SLC20A1 LANCL1 ATP10A OSTC ARFIP1 PLPP4 CEPT1 TFRC ALG10 DNAJC1 TRAM1 FLCN GXYLT1 RNF146 ATP2B1 AGPS HOMER2 RELCH TLCD2 RAB6A YIPF6 SARM1 SEC24B KCNQ1 VPS28 PPP4R3B ATP8B3 TNK1 IPMK SCNN1A SH3BGRL2 PIGW NECAP1 YIPF5 ACSL3 TOM1L2 TLCD1 GTF3C3 TPD52 ADAT1 HSD17B12 NPEPPS ZNF609 ATRN CLCN6 VPS37A LAMP2 TMEM131 GRHL2 ACAP2 ACSL1 SLC30A7 ZNF780A PIGN SSR3 PTPN23 SEC63 PDCD6IP ENPP4 ADAM10 TMCO3 STAM2 PRKCI BCL2L13 SGPP1 SPCS2 CLIC4 UBC TMEM43 USP6NL PHACTR2 PEX19 FAM57A STAMBP NRN1 DNAJB12 GNS CLINT1 SERINC3 UBE4A CD164 CCPG1 F11R MINDY2 HMGCR CD47 MAP3K9 TRAM2 METTL14 ESRP1 SLC12A2 INPP5A ACTL9 ATP13A2 DNAJC18,C204,,,,4,0,0,0.041666666666666664,0.0,0.0,0.9583333333333334
C205,TMEM134 SDHC LAMP1 TPD52L2 AP2S1 BCKDK ADIPOR1 STX4 PIGT ANO4 HEXD CTNS CERS2 TMEM222 SLC50A1 WDR13 SLC29A3 SCAMP3 STUB1 BIN3 ATP6V0C CXXC5 EMC3 PLIN3 TNIP2 NR1H2 ATP6AP1 B3GAT3 RNASEK ALDH4A1 NEU1 PSEN2 TMEM11 ACP2 PEX19 LMAN2 PRAF2 ATP6V1G2 HEXA MFSD10 ANO10 ATP13A2 DNAJB12 CTSA,Lysosome,1.2664413635524368e-07,0.061068702290076333,8.0,6,2,2,0.13636363636363635,0.045454545454545456,0.0,0.8181818181818181
C206,BICD1 COG5 DCTN1 NAPSB EXTL1 DYNC1H1 COG7 DNAH17 DYNC1I1 RAB6B DYNC2H1 COPG2 ZW10 ARFGAP2 GOSR2 RAB6A RAB3GAP2 TMEM115 GOLGB1 GOLIM4 DTNBP1 COG1 MAP4 VPS45,COPI-independent Golgi-to-ER retrograde traffic,4.498647406275523e-11,0.1320754716981132,7.0,4,2,2,0.16666666666666666,0.08333333333333333,0.0,0.75
C207,ELOVL1 AGPAT4 PRKAB1 ORMDL3 HSD17B3 GPAT4 ELOVL7 CERS2 SRD5A2 SLC2A12 PIGW HMGCR ACLY ACSL3 POMC ORMDL2 HSD17B12 CDS2 TECRL CYP17A1 ACSL1 TECR,fatty acid derivative biosynthetic process,4.583473004112335e-10,0.11764705882352941,6.0,2,0,0,0.09090909090909091,0.0,0.0,0.9090909090909091
