,z
CDC20,-0.9684838575090553
KLHL42,-0.33705805689411183
KLHL41,-0.7538479494126193
HECW2,-0.5583511639622931
RNF126,-0.27688388220355403
BTBD6,-0.47164792892737323
RNF123,0.8136004868681908
DTX3L,-0.3216529826822177
COP1,-0.6911178395306952
NEDD4,-0.6981435096790954
PFDN2,-0.7031177613558337
SIAH1,-0.6189868861135183
SIAH2,-0.7432384715585459
TCEAL1,0.23162498774918017
RNF144B,-0.42359165033508217
PSMB4,-0.33385362840299915
KCTD6,-0.3817502879809714
HAX1,-0.08566134395314563
VHL,-0.6209581655332439
UBOX5,0.04058163060122272
LTN1,-0.8337186095306988
UBE2G2,-0.6031836013465764
UBE2G1,-0.674077501760399
PJA1,-0.7525359831502957
UFL1,-0.21864577655842365
RFXANK,-0.07391210453941048
RRAGA,0.010876905438835375
TRAF7,-0.4672108518303453
USP11,0.5923136340799329
C1QTNF2,2.0781431116032127
NEDD4L,-0.6954600643580252
SCFD1,-0.4915535636537976
RNF11,-0.4051619847317663
UBL3,-0.03891894340082611
HSPA4,-0.5850341346622809
SUMO1,-0.8770874929234235
HSPA9,-0.5755939755730548
SEC23IP,0.01618765532071853
ANKIB1,-1.4003949974494339
COMMD8,-0.3303918673264182
C6orf120,0.00202579627561988
CDC73,-0.7404438479167444
PIK3CA,-1.105130175494603
RMND5A,-0.8352742547049045
PRKAG1,-0.22075572706585334
FAM114A2,-0.6383241001344224
ABCD3,-0.4866827992360393
HBS1L,-0.6931389123392172
RAB9A,0.07316799531502742
WRB,0.22037913653998092
NIPSNAP2,-0.07178169525855965
SP3,-0.7889320445679823
AP5M1,-0.23877036160188744
TMEM9B,0.8111668089953027
DHX29,-0.863831059472789
TMEM184C,3.3485379955667094
GPI,-0.3529436498091524
SNAP23,1.3767970532729126
PTER,2.9766124907193876
ARHGAP12,-0.04917320666359682
TCF12,-0.8042650242423144
CTCF,-1.26405426831004
ATP6V1D,-0.12114939888887617
RPS6KC1,0.6719904436239132
ATP6V1A,2.717237635318794
ALDH3A2,1.065031508832437
PUM2,-0.643102383614754
ISCA1,-0.5373453057346604
SPTSSA,-0.052253147846435546
ARNTL,1.731109191264262
RWDD2A,-0.002089504882990699
BUB3,-0.9898860675765627
XPO7,-0.5919644007148095
RWDD2B,-0.5915287092926848
APOO,-0.5825342957067204
CETN3,-0.8017013568386199
CTNNB1,-0.9992702673002436
JAK2,0.8847558400626439
TMED10,2.455904073762889
KIF1BP,-0.2456928335653227
TSPYL1,-0.09636071528156533
ZNF226,-1.0291933446264874
CHUK,-0.8000895302087201
INSIG2,-0.06412375864201476
CSGALNACT2,0.9468503659141514
SLC39A6,-0.3206160375461148
PREPL,1.8300001753775306
RPS6KA3,-0.5463480313068837
CSNK1A1,-0.8880450970890447
C5orf15,2.1412085254718316
GFM2,-0.6366017129016702
ATAD1,-0.890367581594836
SLC35B3,1.1978180167269235
TTC37,-0.7047476227699615
MINDY3,-0.676335362165149
MINDY2,-0.06407632855791234
EMC2,-0.3716142870059703
MINPP1,0.11079957429039958
FBXO38,-0.6391066163104804
ECHDC1,0.4167102782426701
SOAT1,1.154818044314529
SMAD4,-0.7689874803891921
RAP1B,-0.5061079490546686
RAP1A,-0.49036547895674215
AP1AR,-0.10842205786138713
DCTN4,1.6350562287947468
LRIF1,-0.6990782154736951
NCOA4,2.1613392499272592
CCNDBP1,0.10681698832127234
CRYZL1,0.12137066269026807
ALAS1,1.6565654651057289
CRBN,-0.2602117273433203
TM9SF3,2.043844727744051
TM9SF2,1.4479258296478534
TOGARAM1,-0.19436323741784972
AUH,0.13100913289682953
TMEM59,2.137655165603432
CIAO2A,-0.3561556273894003
TCEA1P2,-0.6922387875700416
PRKAR1A,-0.31482320995580804
SAR1B,-0.08473996662170932
SCAF8,-1.0888787496557817
CAPZA2,-0.3419258237116619
PEX7,-0.38203409307747416
PRRC1,0.7995221937224773
SUCLA2,-0.30953411352725757
ATP6V1E1,0.14087679022761052
TBCA,-0.48288709528176166
MORC3,-0.572229281449349
ACTR10,0.023875877590199716
CPEB4,-0.14879808079851095
TMEM251,2.2789540734297336
CAT,1.2429325689661748
EI24,-0.06703704435754
RAB2A,-0.2594889176253849
C10orf88,-0.11432200293813331
EPS8,-0.2032678048266504
EPS15,-0.5141611991672932
TOB1,3.9888360127931053
PRMT2,0.3261147419473236
CLIP1,1.2706318250257775
HNF1A,-0.788004392872381
ETNK1,-0.3346505048031308
ATP6V1B2,1.2750303391604414
CDC37L1,-0.3925144369668657
ARIH1,-0.6910978982599091
CD46,1.446618513484475
HIKESHI,-0.4497225836185933
FPGT,-0.14915948648195823
LPIN2,-0.15142963464523937
CGRRF1,0.33827696463723295
RAB21,-0.04084387230784662
LACTB2,-0.4610993839463709
DMXL1,-0.8609717557075057
NCK1,0.9755602223648171
EXOC5,-0.4649987583030954
MBD4,-1.0424305472196085
PPP3CB,-0.46922028725401843
SPG11,-0.29218764246344714
BZW1,-0.5100092523238541
MPC2,-0.23794292414351997
MARCH5,-0.38723209602034525
MARCH7,-0.8111465535982549
RCBTB1,-0.23927552782509226
SLC25A12,-0.5322409326248166
ADSS,-0.4318042919301322
B3GNT2,0.3409452815240799
NFE2L2,-0.3325626156457248
DYNLT3,0.5546445646611609
TTC5,-0.636451769099659
RARS,-0.6616473527437514
GMCL1,-0.42126029854908825
ZNF263,-0.6127622913121588
MTMR6,-0.12711193726982284
TSNAX,-0.35100313147522294
UTP14C,-0.8504995916580885
SEC24A,1.4708281377973607
TERF2IP,0.4352459410034936
SIGLEC10,-0.47723375260681933
SIGLEC11,-0.7389653960331102
SH3BGRL,0.2922709829759631
HTATIP2,0.33045763499573744
SYPL1,-0.15431020081175537
OSBPL11,-0.2788643589176107
SCARB2,2.6792899165465855
MRPL42,-0.945130018566798
RNF103,-0.06675946294913007
APC,-1.0447415767763872
UQCRFS1,-0.11395355035125818
YIPF5,1.415839765114774
YIPF6,0.010583010894696234
SNX2,-0.1837797396564914
SNX1,0.3909359573045541
ARFIP1,-0.0893870800665119
COPS2,-1.0134300966010807
SERINC1,1.1764286936049053
COPS4,-0.6533553799987034
ALG5,0.9881103035508381
MED7,-0.7681715004092238
BLCAP,1.0037074889996604
SUB1,-0.7267207547514087
RAB11A,-0.36100497230614503
DERL1,0.06880075169418343
C11orf58,1.682353311964312
MAP1LC3B,1.3447491462264733
OGA,2.7929578414375733
TCF7L2,-0.8649132840547998
TCF7L1,-0.532474064894726
DLD,-0.40252519914243146
DNAJB9,1.189683550530703
C12orf29,-0.857071326377128
RFK,-0.16692730154915014
HAT1,-0.8770803843697428
C18orf32,0.22624026485501877
KDM3B,-0.23820286274870459
RALB,1.7293762755843969
MMUT,-0.44716407154179166
