,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0008917,0.21000158855082118,1.2869379202938287,-0.7252113348936398,3.299087175481297,21,abnormal oligodendrocyte physiology,brain
MP:0003424,0.22729805484912624,1.2380938259639418,-0.7717813706089101,3.2479690225367936,22,premature neuronal precursor differentiation,brain
MP:0004980,0.22729805484912624,1.2380938259639418,-0.7717813706089101,3.2479690225367936,22,increased neuronal precursor cell number,brain
MP:0003203,0.2510502567573266,0.5854688271063608,-0.4142660423643689,1.5852036965770906,166,increased neuron apoptosis,brain
MP:0010281,0.2561854529183084,0.8184725075932384,-0.5943347710059221,2.231279786192399,66,increased nervous system tumor incidence,brain
MP:0009939,0.264353881887471,0.656709852405907,-0.4964655666619229,1.8098852714737368,116,abnormal hippocampus neuron morphology,brain
MP:0002915,0.27730294062383565,0.6390571357951629,-0.5138619197579026,1.7919761913482284,118,abnormal synaptic depression,brain
MP:0008571,0.2801260969793552,1.1044006254050842,-0.899778137333048,3.1085793881432164,25,abnormal synaptic bouton morphology,brain
MP:0002110,0.31406568818111213,0.4201683170198134,-0.3978431859439473,1.238179819983574,293,abnormal digit morphology,neg_ctrl
MP:0000966,0.31461221067497325,-1.0101247650440826,-2.9789247730718933,0.9586752429837282,198,decreased sensory neuron number,brain
MP:0003245,0.35147558046268146,0.9500341609300662,-1.0484319337071109,2.948500255567243,29,abnormal GABAergic neuron morphology,brain
MP:0000965,0.35461406733936673,0.31702324306597873,-0.35421996711873904,0.9882664532506965,487,abnormal sensory neuron morphology,brain
MP:0005192,0.4116734594446697,1.1882143406818315,-1.6485612136284664,4.02498989499213,11,increased motor neuron number,brain
MP:0012203,0.4116734594446697,1.1882143406818315,-1.6485612136284664,4.02498989499213,11,abnormal neuronal stem cell morphology,brain
MP:0021105,0.4116734594446697,1.1882143406818315,-1.6485612136284664,4.02498989499213,11,abnormal ventral interneuron 3 morphology,brain
MP:0004191,0.4116734594446697,1.1882143406818315,-1.6485612136284664,4.02498989499213,11,neuronal intranuclear inclusions,brain
MP:0006277,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,abnormal parasympathetic nervous system physiology,brain
