z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,452,372.65,15.16138186314163,8.30787071632221e-08,1.2129343888367101
2,1.5,211,192.9,12.420547491958638,0.07252194579604715,1.0938310005184033
2,2.0,79,75.71,8.262318076665894,0.3452438388121315,1.043455289922071
3,1.0,287,264.1,13.960300856356927,0.05046456652485931,1.0867095797046573
3,1.5,196,181.28,11.534366042396956,0.10094483399769516,1.0812003530450132
3,2.0,79,77.14,8.100641949870393,0.4091968612909187,1.0241120041483018
4,1.0,183,178.1,11.073843054694246,0.32906944970161595,1.0275126333520495
4,1.5,155,142.54,12.130474022065256,0.15217135584130237,1.0874140592114494
4,2.0,79,75.25,7.3829194767381825,0.3057515161919534,1.0498338870431894
5,1.0,123,123.38,9.648606116947672,0.5157078528612372,0.99692008429243
5,1.5,105,103.49,10.977700123432047,0.4452974124893124,1.0145907817180404
5,2.0,70,68.22,8.55871485679947,0.4176241855474227,1.026092055115802
9,1.0,52,43.95,5.545042831214201,0.07328596511208675,1.1831626848691694
9,1.5,44,35.39,5.989816357785938,0.07529654348827461,1.2432890647075445
9,2.0,29,28.11,4.900806056150356,0.427947233826279,1.031661330487371
12,1.0,37,27.19,4.568796340394262,0.01588972210787809,1.360794409709452
12,1.5,29,22.65,4.3159587579123135,0.07060719759768368,1.2803532008830023
12,2.0,17,17.24,4.032666611561139,0.5237286306509891,0.986078886310905
