,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0003871,2.4289545384949778e-05,1.8150736100818001,0.9723291061610004,2.6578181140026,76,abnormal myelin sheath morphology,brain
MP:0001900,2.733150721740239e-05,1.9866938705016848,1.05840063119062,2.9149871098127496,54,impaired synaptic plasticity,brain
MP:0021010,3.8335507930156165e-05,1.946580462830494,1.0199446315736531,2.8732162940873347,56,impaired synaptic physiology,brain
MP:0009435,5.290798197016976e-05,1.908006097264157,0.9829052274447324,2.8331069670835816,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0002945,5.308039321331717e-05,1.7325108892157814,0.8923407314481565,2.5726810469834063,82,abnormal inhibitory postsynaptic currents,brain
MP:0000921,8.54744060615263e-05,1.6810011211830531,0.8423363112221002,2.519665931144006,86,demyelination,brain
MP:0003691,0.00014611725507171475,1.7835750599845674,0.8630558279830727,2.7040942919860624,65,abnormal microglial cell physiology,brain
MP:0009939,0.0002374307225972434,1.4483184710529677,0.6759906763041451,2.2206462658017903,125,abnormal hippocampus neuron morphology,brain
MP:0009808,0.00024235426542777366,2.2704115901337367,1.0579663185137962,3.4828568617536773,25,decreased oligodendrocyte number,brain
MP:0000136,0.0003596645175842865,1.51897494658653,0.6845846487804942,2.353365244392566,100,abnormal microglial cell morphology,brain
MP:0014378,0.0004415498571101259,2.7556414293519165,1.2186224493146132,4.29266040938922,11,increased excitatory postsynaptic current frequency,brain
MP:0010050,0.0004415498571101259,2.7556414293519165,1.2186224493146132,4.29266040938922,11,hypermyelination,brain
MP:0002885,0.0004861983079762036,2.1424163408412245,0.9386430405563633,3.3461896411260854,28,abnormal AMPA-mediated synaptic currents,brain
MP:0004753,0.0005107477807312576,1.3664303262962836,0.5957507580784639,2.1371098945141034,135,abnormal miniature excitatory postsynaptic currents,brain
MP:0003202,0.0005395890506459583,1.1388546422085675,0.4937894850637605,1.7839197993533744,241,abnormal neuron apoptosis,brain
MP:0000939,0.0005438128520971942,1.6146448450639799,0.6995292675485869,2.529760422579373,76,decreased motor neuron number,brain
MP:0004792,0.0005943511199862604,1.8014775076510219,0.7733334230772619,2.8296215922247816,51,abnormal synaptic vesicle number,brain
MP:0014382,0.0006485689028909917,2.6502269951649735,1.1271562547273073,4.17329773560264,12,increased miniature inhibitory postsynaptic current frequency,brain
MP:0003203,0.0009118870885175633,1.2178104445737112,0.4980925820714809,1.9375283070759415,178,increased neuron apoptosis,brain
MP:0020551,0.0010745466966750744,1.9937804579089544,0.7988428245270469,3.1887180912908617,32,abnormal postsynaptic density morphology,brain
MP:0010170,0.0012799463868092477,2.4677975925903812,0.9658920732455201,3.9697031119352424,14,abnormal glial cell apoptosis,brain
MP:0002917,0.0017299307140528093,2.387700957664695,0.8940157618553508,3.881386153474039,15,decreased synaptic depression,brain
MP:0014325,0.0017299307140528093,2.387700957664695,0.8940157618553508,3.881386153474039,15,abnormal oligodendrocyte progenitor morphology,brain
MP:0004769,0.0018165342526928615,1.6257870504356298,0.6040509435296963,2.6475231573415634,60,abnormal synaptic vesicle morphology,brain
MP:0003240,0.002286804816043173,2.3135390553505175,0.8269360287305942,3.800142081970441,16,loss of hippocampal neurons,brain
MP:0011270,0.002448478171415213,1.8344458504594696,0.6476872442800419,3.0212044566388974,37,decreased excitatory postsynaptic current amplitude,brain
MP:0014381,0.002448478171415213,1.8344458504594696,0.6476872442800419,3.0212044566388974,37,abnormal miniature inhibitory postsynaptic current frequency,brain
MP:0014385,0.0037724961742405918,2.1798997936789135,0.7048778136277265,3.6549217737301003,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0011731,0.004725988632892833,2.1192212329752254,0.6489944333146154,3.5894480326358353,19,decreased myelin sheath thickness,brain
MP:0003224,0.004778477037944116,0.814685881737617,0.24878174454845214,1.380590018926782,429,neuron degeneration,brain
MP:0014377,0.00856454518373127,1.956540469357071,0.4978864147272217,3.41519452398692,22,abnormal excitatory postsynaptic current frequency,brain
MP:0000811,0.0163133284877353,1.7740030929874422,0.32636379434259877,3.221642391632286,26,hippocampal neuron degeneration,brain
MP:0014380,0.0163133284877353,1.7740030929874422,0.32636379434259877,3.221642391632286,26,abnormal miniature inhibitory postsynaptic current amplitude,brain
MP:0011267,0.019885367622894938,1.3894881278750102,0.2199187736007835,2.559057482149237,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0000937,0.021737412333303664,0.9647751199304722,0.1408160199282067,1.7887342199327376,169,abnormal motor neuron morphology,brain
MP:0011448,0.027461570214417363,1.6196365469963663,0.17991651955403531,3.0593565744386972,30,decreased dopaminergic neuron number,brain
MP:0009937,0.028311521582417568,0.7168241605572838,0.07615550053838605,1.3574928205761816,360,abnormal neuron differentiation,brain
MP:0014374,0.03081029673543334,1.584491253362387,0.14641513994113842,3.0225673667836355,31,abnormal miniature excitatory postsynaptic current frequency,brain
MP:0008235,0.03438773405206902,1.5505357249506666,0.113995628303182,2.987075821598151,32,increased susceptibility to neuronal excitotoxicity,brain
MP:0014062,0.040700078579789196,1.2161047160387604,0.051464098314992324,2.3807453337625284,66,nervous system inclusion bodies,brain
MP:0003861,0.04637525608786901,0.4086198374923278,0.006563839457758902,0.8106758355268966,1333,abnormal nervous system development,brain
MP:0002913,0.05098939370369282,1.425156645912903,-0.006130519425118219,2.8564438112509243,36,abnormal PNS synaptic transmission,brain
MP:0011975,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,neuronal cytoplasmic inclusions,brain
MP:0011452,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,decreased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0003247,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,abnormal glutaminergic neuron morphology,brain
MP:0000954,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,decreased oligodendrocyte progenitor number,brain
MP:0014372,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,decreased miniature excitatory postsynaptic current amplitude,brain
MP:0010160,0.06301093804102442,1.95327028618836,-0.10595727322800741,4.012497845604727,11,increased oligodendrocyte number,brain
MP:0014375,0.07578664222315845,1.8579061849475567,-0.19282436773692746,3.908636737632041,12,increased miniature excitatory postsynaptic current frequency,brain
MP:0011003,0.08944193568856493,1.7708408836137668,-0.27278184333979283,3.8144636105673264,13,reduced AMPA-mediated synaptic currents,brain
MP:0011451,0.08944193568856493,1.7708408836137668,-0.27278184333979283,3.8144636105673264,13,increased susceptibility to dopaminergic neuron neurotoxicity,brain
MP:0014345,0.11900490512093323,1.6165823463739049,-0.41582071892541306,3.6489854116732228,15,abnormal neuron mitochondrial morphology,brain
MP:0002916,0.11900490512093323,1.6165823463739049,-0.41582071892541306,3.6489854116732228,15,increased synaptic depression,brain
MP:0004494,0.11900490512093323,1.6165823463739049,-0.41582071892541306,3.6489854116732228,15,abnormal synaptic glutamate release,brain
MP:0004297,0.13473350146304025,1.5475355418178793,-0.480362278576699,3.5754333622124577,16,abnormal proprioceptive neuron morphology,brain
MP:0011827,0.15098456834053195,1.4829430847023009,-0.5410044202287616,3.5068905896333633,17,impaired neuron differentiation,brain
MP:0003243,0.15129007876557984,1.0386299541796777,-0.3799708432359552,2.4572307515953105,52,abnormal dopaminergic neuron morphology,brain
MP:0000968,0.16740352073817055,0.8142669436255083,-0.3417084728997182,1.9702423601507348,97,abnormal sensory neuron innervation pattern,brain
MP:0021101,0.18476554485199803,1.3650521683618493,-0.6522942886714129,3.3823986253951115,19,abnormal ventral interneuron morphology,brain
MP:0014376,0.18476554485199803,1.3650521683618493,-0.6522942886714129,3.3823986253951115,19,decreased miniature excitatory postsynaptic current frequency,brain
MP:0008946,0.2019396186062412,0.39704208707168753,-0.21280176804945394,1.0068859421928291,538,abnormal neuron number,brain
MP:0004858,0.21983129179352834,1.2595837603804565,-0.7524662668730029,3.271633787633916,21,abnormal nervous system regeneration,brain
MP:0014371,0.21983129179352834,1.2595837603804565,-0.7524662668730029,3.271633787633916,21,abnormal miniature excitatory postsynaptic current amplitude,brain
MP:0014489,0.23770931698930586,1.2107396456836437,-0.7990362106810318,3.220515502048319,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0020394,0.23770931698930586,1.2107396456836437,-0.7990362106810318,3.220515502048319,22,decreased neuronal precursor proliferation,brain
MP:0004980,0.25575471790285276,1.1641656766105566,-0.8435405165552932,3.1718718697764063,23,increased neuronal precursor cell number,brain
MP:0004770,0.25575471790285276,1.1641656766105566,-0.8435405165552932,3.1718718697764063,23,abnormal synaptic vesicle recycling,brain
MP:0002888,0.25575471790285276,1.1641656766105566,-0.8435405165552932,3.1718718697764063,23,abnormal NMDA-mediated synaptic currents,brain
MP:0002752,0.2591119139891983,0.27115671029266686,-0.19978776640838003,0.7421011869937137,1055,abnormal somatic nervous system morphology,brain
MP:0014383,0.27392612106515524,1.1196599576903967,-0.8861546781643046,3.125474593545098,24,decreased miniature inhibitory postsynaptic current frequency,brain
MP:0008948,0.2873368889901151,0.3644664507484787,-0.3069181865566424,1.0358510880535998,453,decreased neuron number,brain
MP:0003204,0.31060418061127326,0.730172123576958,-0.6812425176943901,2.1415867648483062,70,decreased neuron apoptosis,brain
MP:0006092,0.36549246756714904,0.9226798380197536,-1.0756863492695268,2.921046025309034,29,abnormal olfactory sensory neuron morphology,brain
MP:0003245,0.3837568642954914,0.8875345443857743,-1.1096476128235553,2.884716701595104,30,abnormal GABAergic neuron morphology,brain
MP:0009452,0.3837568642954914,0.8875345443857743,-1.1096476128235553,2.884716701595104,30,abnormal synaptonemal complex,brain
MP:0009967,0.38382856051602976,0.511585584718862,-0.6397877953147366,1.6629589647524605,130,abnormal neuron proliferation,brain
MP:0008236,0.4019541531455265,0.853579015974054,-1.1424974130132013,2.849655444961309,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0006009,0.413362336044665,0.48035827520180163,-0.6706139709398915,1.6313305213434948,134,abnormal neuronal migration,brain
MP:0014373,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,increased miniature excitatory postsynaptic current amplitude,brain
MP:0020874,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal nervous system dopamine level,brain
MP:0021105,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal ventral interneuron 3 morphology,brain
MP:0003407,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal central nervous system regeneration,brain
MP:0004562,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal inner hair cell synaptic ribbon morphology,brain
MP:0004793,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal synaptic vesicle clustering,brain
MP:0006277,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,abnormal parasympathetic nervous system physiology,brain
MP:0005192,0.42246945529884605,1.16096393341906,-1.675741778050872,3.997669644888992,11,increased motor neuron number,brain
MP:0002110,0.4297818325085412,-0.4605484018841093,-1.6037832670330952,0.6826864632648766,335,abnormal digit morphology,neg_ctrl
MP:0003246,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,loss of GABAergic neurons,brain
MP:0001025,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,abnormal sympathetic neuron morphology,brain
MP:0020393,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,increased neuronal precursor proliferation,brain
MP:0020387,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,abnormal radial glial cell number,brain
MP:0004191,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,neuronal intranuclear inclusions,brain
MP:0012205,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,abnormal neuronal stem cell self-renewal,brain
MP:0012203,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,abnormal neuronal stem cell morphology,brain
MP:0001045,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,abnormal enteric ganglia morphology,brain
MP:0014379,0.45727965247784363,1.073898632085271,-1.7576729004552067,3.905470164625749,12,decreased excitatory postsynaptic current frequency,brain
MP:0010762,0.4737560414420914,0.7281999369362886,-1.264099390660821,2.720499264533398,35,abnormal microglial cell activation,brain
MP:0002751,0.4907213721858431,-0.9781717684637741,-3.760074479405006,1.8037309424774577,93,abnormal autonomic nervous system morphology,brain
MP:0004100,0.4913955942440409,0.6991584087556237,-1.2923306083584396,2.6906474258696873,36,abnormal spinal cord interneuron morphology,brain
MP:0008947,0.5209848027213737,-0.9111554724849338,-3.6935701281056477,1.87125918313578,87,increased neuron number,brain
MP:0009823,0.5232251211981451,0.9196400948454073,-1.903844580801087,3.7431247704919017,14,abnormal sphingomyelin level,brain
MP:0010149,0.5232251211981451,0.9196400948454073,-1.903844580801087,3.7431247704919017,14,abnormal synaptic dopamine release,brain
MP:0010387,0.5232251211981451,0.9196400948454073,-1.903844580801087,3.7431247704919017,14,abnormal Bergmann glial cell morphology,brain
MP:0002948,0.5544329142179858,0.8505932902893818,-1.9696501502195418,3.6708367307983054,15,abnormal neuron specification,brain
MP:0001038,0.5544329142179858,0.8505932902893818,-1.9696501502195418,3.6708367307983054,15,abnormal cholinergic neuron morphology,brain
MP:0000940,0.5772730465741843,0.5653570158594601,-1.4226844991764627,2.553398530895383,41,abnormal motor neuron innervation pattern,brain
MP:0012204,0.5845218368524485,0.7860008331738033,-2.0314034680384307,3.6034051343860374,16,abnormal neuronal stem cell physiology,brain
MP:0020338,0.6135382143270909,0.725322272470116,-2.089574527999726,3.540219072939958,17,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0000966,0.6179372082672197,-0.355802914234463,-1.7539474119152623,1.0423415834463363,202,decreased sensory neuron number,brain
MP:0010055,0.6186658183365007,-0.7070612893768438,-3.491263417546347,2.0771408387926593,71,abnormal sensory neuron physiology,brain
MP:0004948,0.6225635946637409,0.352881807971551,-1.0522524245663354,1.7580160405094374,101,abnormal neuronal precursor proliferation,brain
MP:0003244,0.6415288063731164,0.6681099168333517,-2.14455611763949,3.4807759513061933,18,loss of dopaminergic neurons,brain
MP:0003241,0.6415288063731164,0.6681099168333517,-2.14455611763949,3.4807759513061933,18,loss of cortex neurons,brain
MP:0000938,0.6428571755024585,0.4698307833374322,-1.5160137529005198,2.455675319575384,45,motor neuron degeneration,brain
MP:0001081,0.702682968864702,0.223592338576184,-0.9245121665559282,1.3716968437082961,172,abnormal cranial ganglia morphology,brain
MP:0000965,0.7083719558060257,0.13537584929014201,-0.5739849382223906,0.8447366368026746,501,abnormal sensory neuron morphology,brain
MP:0020448,0.7198016687474427,0.5137973941551479,-2.2934436867994052,3.321038475109701,21,increased microglial cell activation,brain
MP:0011269,0.7198016687474427,0.5137973941551479,-2.2934436867994052,3.321038475109701,21,increased excitatory postsynaptic current amplitude,brain
MP:0014551,0.7198016687474427,0.5137973941551479,-2.2934436867994052,3.321038475109701,21,impaired neuronal migration,brain
MP:0006006,0.7711405858449077,-0.4137000371766657,-3.2012000980973676,2.373800023744036,53,increased sensory neuron number,brain
MP:0003424,0.7904182390960026,0.380104132482332,-2.423061344944216,3.18326960990888,24,premature neuronal precursor differentiation,brain
MP:0004981,0.792001529698713,-0.3751256716103306,-3.1631355234690566,2.4128841802483953,51,decreased neuronal precursor cell number,brain
MP:0003648,0.8076760674487509,0.24609284624936656,-1.7353504330365088,2.227536125535242,56,abnormal radial glial cell morphology,brain
MP:0020337,0.8124365505179667,0.3392281757895468,-2.4627950706618793,3.141251422240973,25,abnormal pyramidal neuron dendrite morphology,brain
MP:0001046,0.8124365505179667,0.3392281757895468,-2.4627950706618793,3.141251422240973,25,abnormal enteric neuron morphology,brain
MP:0004183,0.8543989491673755,0.2621592015718246,-2.5378322619545126,3.062150665098162,27,abnormal sympathetic nervous system physiology,brain
MP:0006276,0.87324669885868,-0.22711146819106354,-3.0172695310754327,2.5630465946933056,44,abnormal autonomic nervous system physiology,brain
MP:0006069,0.8851164335273818,0.05576300842378856,-0.700664759835739,0.8121907766833161,473,abnormal retina neuronal layer morphology,brain
MP:0005423,0.887641285236216,-0.1424294410338014,-2.118207382236279,1.833348500168676,82,abnormal somatic nervous system physiology,brain
MP:0001105,0.9263952666764329,-0.13158523566903568,-2.9233073850382834,2.660136913700212,40,abnormal PNS glial cell morphology,brain
MP:0004979,0.9591473450667959,-0.05166656093394906,-2.0285794528783727,1.9252463310104746,75,abnormal neuronal precursor cell number,brain
MP:0010281,0.9620037148924819,0.04808458806162186,-1.930199543259711,2.0263687193829547,68,increased nervous system tumor incidence,brain
MP:0011723,0.9620037148924819,0.04808458806162186,-1.930199543259711,2.0263687193829547,68,ectopic neuron,brain
MP:0001044,0.982510946030383,0.03125768540779106,-2.7634981365767377,2.82601350739232,34,abnormal enteric nervous system morphology,brain
