category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,22/124,173/7783,0.12716763005780346,7.9818198769345505,11.815981015924491,2.225959568366066e-14,4.763553476303382e-12,4.100451836463806e-12,8892/3665/684/8717/4615/57506/3109/6672/5371/972/4939/10379/3127/6892/3134/3119/567/3105/3117/7098/148022/3107,22,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,15/124,78/7783,0.19230769230769232,12.070409429280398,12.502448781048829,8.594069888359074e-13,9.19565478054421e-11,7.915590686646517e-11,3306/3310/3305/3109/3303/972/10437/3127/6892/3134/3119/567/3105/3117/3107,15,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,19/124,165/7783,0.11515151515151516,7.2276148582600195,10.287590178057675,9.453982017611271e-12,6.74384050589604e-10,5.805076677480606e-10,103/3665/8717/4615/4599/57506/3109/91543/5371/4939/10379/3127/51284/4600/7706/3119/3117/7098/148022,19,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,16/124,196/7783,0.08163265306122448,5.123765635286372,7.439733688449037,7.079245332645855e-8,3.7873962529655323e-6,3.260178771613223e-6,9636/3665/8717/4615/57506/3109/4939/10379/3127/6892/3134/3119/567/3105/3117/3107,16,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05162,Measles,13/124,132/7783,0.09848484848484848,6.181512707722385,7.639322654456397,1.4692167977777471e-07,6.288247894488757e-6,5.412903991812753e-6,103/3665/3310/8717/4615/3305/4599/57506/3303/4939/10379/51284/4600,13,CD_2_leukodys_FTLD
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,8/124,43/7783,0.18604651162790697,11.67741935483871,8.93306447279413,3.008251988361452e-7,1.0729432091822512e-5,9.235861367776389e-6,5798/3109/3127/3134/3119/3105/3117/3107,8,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,13/124,151/7783,0.08609271523178808,5.40370647297586,6.9527734324644985,7.07740232323092e-7,2.163662995959167e-5,1.8624742955870843e-5,5522/3665/8717/5010/4599/57506/91543/4939/10379/4600/3434/7098/148022,13,CD_2_leukodys_FTLD
Human Diseases,Immune disease,hsa05330,Allograft rejection,7/124,37/7783,0.1891891891891892,11.874673060156931,8.436236492884845,1.5221633311499497e-6,4.071786910826115e-5,3.5049813546215945e-5,3109/3127/3134/3119/3105/3117/3107,7,CD_2_leukodys_FTLD
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,7/124,43/7783,0.16279069767441862,10.21774193548387,7.711852486709738,4.4013212118769405e-6,1.0465363770462947e-4,9.008552188052218e-5,3109/3127/3134/3119/3105/3117/3107,7,CD_2_leukodys_FTLD
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,8/124,66/7783,0.12121212121212122,7.608015640273704,6.859448517626829,8.772746667121268e-6,1.8773677867639513e-4,1.616032280785497e-4,3109/3127/3134/3119/1837/3105/3117/3107,8,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,8/124,68/7783,0.11764705882352941,7.384250474383301,6.727703289805666,1.0994228940446562e-5,2.1388772665959673e-4,1.8411388177781327e-4,103/55593/9636/3665/8717/79132/57506/7706,8,CD_2_leukodys_FTLD
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,7/124,50/7783,0.14,8.78725806451613,7.028553991134101,1.2438925425357536e-5,2.2182750341887605e-4,1.9094841661733062e-4,3109/3127/3134/3119/3105/3117/3107,7,CD_2_leukodys_FTLD
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,11/124,152/7783,0.07236842105263158,4.5422856536502545,5.6115788342214215,2.789895508073338e-5,4.592597220982263e-4,3.9532932300634344e-4,6900/23114/5010/3109/29126/3127/3134/3119/3105/3117/3107,11,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,6/124,47/7783,0.1276595744680851,8.012697323266986,6.135447073670143,9.11547918091583e-5,0.0013933661033685627,0.0011994051553836618,3109/3127/3601/3119/3117/3600,6,CD_2_leukodys_FTLD
Human Diseases,Immune disease,hsa05310,Asthma,5/124,31/7783,0.16129032258064516,10.1235691987513,6.476034538537327,1.1542413628874727e-4,0.001646717677719461,0.0014174893930197032,5553/3109/3127/3119/3117,5,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,8/124,109/7783,0.07339449541284404,4.606688369340042,4.824823068802233,3.278927608160775e-4,0.004385565675915037,0.003775081127816682,3310/4615/3305/3109/3303/3127/3119/3117,8,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,10/124,198/7783,0.050505050505050504,3.1700065167807105,3.9353762625373796,0.0011898092694400848,0.014977599038834008,0.012892670102291942,25939/684/8717/4615/85363/6892/3134/567/3105/3107,10,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,7/124,105/7783,0.06666666666666667,4.184408602150538,4.1799376639217245,0.001375945489012001,0.016358463036031567,0.01408131348404095,3665/4615/10379/51284/3663/7098/148022,7,CD_2_leukodys_FTLD
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,5/124,53/7783,0.09433962264150944,5.921332927571516,4.574054710191748,0.0014742588290232706,0.016604809968998942,0.014293368148425065,3109/6737/3127/3119/3117,5,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,6/124,80/7783,0.075,4.707459677419355,4.240937790541363,0.0016638625103816357,0.0178033288610835,0.015325049437725594,103/25939/11277/79792/3665/57506,6,CD_2_leukodys_FTLD
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,9/124,177/7783,0.05084745762711865,3.1914980863860034,3.7524938527172647,0.002000084471672888,0.020381813187523714,0.017544600628709543,79792/3665/4615/57506/114769/4939/10379/2634/148022,9,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,10/124,215/7783,0.046511627906976744,2.9193548387096775,3.6312350456946656,0.002201207657711597,0.02074256113186518,0.017855131323543563,3109/3127/3601/3134/3119/567/3105/3117/3600/3107,10,CD_2_leukodys_FTLD
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,8/124,146/7783,0.0547945205479452,3.4392399469730446,3.785645801742766,0.002229340682396725,0.02074256113186518,0.017855131323543563,347733/3109/3127/3134/3119/3105/3117/3107,8,CD_2_leukodys_FTLD
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,10/124,220/7783,0.045454545454545456,2.8530058651026398,3.547410974147218,0.0026040636300486714,0.023219567367933985,0.019987330493794628,103/9636/4615/4599/57506/4939/10379/51284/4600/7098,10,CD_2_leukodys_FTLD
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,5/124,61/7783,0.08196721311475409,5.14476467477525,4.134950527169119,0.002762363607409465,0.023645832479425023,0.02035425815985922,25939/684/85363/4599/4600,5,CD_2_leukodys_FTLD
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,8/124,159/7783,0.050314465408805034,3.1580442280381416,3.4981455898349845,0.0037771725484295328,0.031089035590919998,0.026761343966606004,9093/3665/8717/6672/10379/3134/3105/3107,8,CD_2_leukodys_FTLD
