category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Cellular Processes,Transport and catabolism,hsa04137,Mitophagy - animal,7/81,99/7783,0.0707070707070707,6.793989275470757,5.949602784479142,7.013405146936243e-5,0.007434209455752417,0.006348977290910705,7415/8878/387990/54543/9804/84134/65018,7,CD_1F_perox_ALS
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,12/81,336/7783,0.03571428571428571,3.431657848324515,4.672698868353692,1.6571871437644897e-4,0.008783091861951796,0.007500952334934008,7415/8878/29978/25978/84134/9896/4698/7386/374291/65018/515/51164,12,CD_1F_perox_ALS
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,4/81,32/7783,0.125,12.010802469135802,6.400316605419298,3.136821767680523e-4,0.011083436912471182,0.009465497263878072,55907/8790/6675/80146,4,CD_1F_perox_ALS
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,4/81,40/7783,0.1,9.608641975308643,5.59752933012827,7.484344617921401e-4,0.01983351323749171,0.016938253608980013,1781/79659/4905/51164,4,CD_1F_perox_ALS
