category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Organismal Systems,Digestive system,hsa04978,Mineral absorption,15/117,58/7783,0.25862068965517243,17.203801945181254,15.301563737921125,3.1360192119961042e-15,7.056043226991234e-13,5.74386676723497e-13,538/4489/540/1317/30061/4495/4501/4891/4502/4493/4499/4490/645745/3162/2495,15,CD_1E_mineral_abs_DLB
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,10/117,36/7783,0.2777777777777778,18.47815764482431,12.984769995843736,7.312869195692e-11,8.2269778451535e-9,6.697048631844252e-9,30061/4891/55240/6520/7037/3162/1356/5621/2495/2729,10,CD_1E_mineral_abs_DLB
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,7/117,30/7783,0.23333333333333334,15.521652421652421,9.844550919709244,2.2154147489081675e-7,1.6615610616811257e-5,1.3525690045965655e-5,10257/1244/9429/4363/3569/3553/7124,7,CD_1E_mineral_abs_DLB
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,7/117,43/7783,0.16279069767441862,10.82905982905983,7.984171604400458,2.983812160704643e-6,1.676068809616069e-4,1.3643788204593965e-4,10257/1244/9429/5243/4363/1080/5244,7,CD_1E_mineral_abs_DLB
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,9/117,83/7783,0.10843373493975904,7.213160333642261,7.030081845560713,3.7245973547023756e-6,1.676068809616069e-4,1.3643788204593965e-4,7448/1191/2152/5627/3426/7035/3075/5340/5265,9,CD_1E_mineral_abs_DLB
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,6/117,35/7783,0.17142857142857143,11.403663003663004,7.620432645474513,1.1538829067844926e-5,4.195433144731057e-4,3.4152297879915964e-4,3039/3043/3569/3553/3586/7124,6,CD_1E_mineral_abs_DLB
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,13/117,208/7783,0.0625,4.15758547008547,5.7022939408813444,1.305245867249662e-5,4.195433144731057e-4,3.4152297879915964e-4,7184/836/581/3304/3308/3439/3569/3329/3309/338/3553/3320/7124,13,CD_1E_mineral_abs_DLB
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,6/117,46/7783,0.13043478260869565,8.67670011148272,6.450915147073235,5.819772210018182e-5,0.0016368109340676137,0.0013324215322936363,3039/3043/3569/3553/3586/7124,6,CD_1E_mineral_abs_DLB
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,7/117,72/7783,0.09722222222222222,6.467355175688509,5.757611023423246,9.522225199608453e-5,0.002380556299902113,0.0019378563564115448,538/540/1317/836/581/1244/27113,7,CD_1E_mineral_abs_DLB
Organismal Systems,Immune system,hsa04612,Antigen processing and presentation,7/117,78/7783,0.08974358974358974,5.969866316020163,5.449539731811925,1.5855974995134352e-4,0.003567594373905229,0.002904146999108818,821/3304/3308/567/3309/3320/7124,7,CD_1E_mineral_abs_DLB
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,6/117,56/7783,0.10714285714285714,7.127289377289377,5.684746272043719,1.785272587699496e-4,0.0036516939293853327,0.002972606988131218,836/3304/3569/3329/3553/7124,6,CD_1E_mineral_abs_DLB
Human Diseases,Infectious disease: viral,hsa05162,Measles,8/117,132/7783,0.06060606060606061,4.0315980315980315,4.339639141514438,8.016366753927686e-4,0.01503068766361441,0.012235507150731732,836/581/7161/3304/3439/3569/27113/3553,8,CD_1E_mineral_abs_DLB
NA,NA,hsa04981,Folate transport and metabolism,4/117,30/7783,0.13333333333333333,8.86951566951567,5.3349195719960125,9.828551673909786e-4,0.017010954820228474,0.013847514099273707,10257/1244/9429/4363,4,CD_1E_mineral_abs_DLB
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,8/117,145/7783,0.05517241379310345,3.670144414972001,4.009433932835042,0.0014748817884043983,0.02370345731364212,0.0192954459535613,836/581/3953/3569/3553/3952/7124/3630,8,CD_1E_mineral_abs_DLB
Organismal Systems,Digestive system,hsa04976,Bile secretion,6/117,85/7783,0.07058823529411765,4.695625942684766,4.23216560411871,0.0016894490342313328,0.025341735513469993,0.020629061891666797,10257/1244/9429/5243/1080/5244,6,CD_1E_mineral_abs_DLB
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,6/117,92/7783,0.06521739130434782,4.33835005574136,3.9791335828341152,0.002530285513055702,0.035582140027345804,0.028965110478400793,7184/836/3569/3553/3320/7124,6,CD_1E_mineral_abs_DLB
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,6/117,96/7783,0.0625,4.15758547008547,3.8456205295959935,0.003133971970930411,0.04081716036406748,0.03322660071741634,836/581/2152/3569/3553/7124,6,CD_1E_mineral_abs_DLB
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,8/117,165/7783,0.048484848484848485,3.2252784252784252,3.56911040112033,0.0033149244054049665,0.04081716036406748,0.03322660071741634,7184/581/9709/1650/821/3304/3309/3320,8,CD_1E_mineral_abs_DLB
Organismal Systems,Endocrine system,hsa04918,Thyroid hormone synthesis,5/117,68/7783,0.07352941176470588,4.891277023629964,3.9813721805390947,0.0034557963650268006,0.04081716036406748,0.03322660071741634,7184/821/3309/6906/7276,5,CD_1E_mineral_abs_DLB
Metabolism,Metabolism of cofactors and vitamins,hsa00860,Porphyrin metabolism,4/117,43/7783,0.09302325581395349,6.188034188034188,4.214254055540068,0.003809601633979632,0.04081716036406748,0.03322660071741634,2395/3162/1356/2495,4,CD_1E_mineral_abs_DLB
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,4/117,43/7783,0.09302325581395349,6.188034188034188,4.214254055540068,0.003809601633979632,0.04081716036406748,0.03322660071741634,3329/3553/7124/3630,4,CD_1E_mineral_abs_DLB
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,7/117,135/7783,0.05185185185185185,3.449256093700538,3.5463474137735513,0.004118043564553225,0.042116354637476164,0.03428419044173499,7184/1728/3162/3553/445/3320/7124,7,CD_1E_mineral_abs_DLB
