category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,19/110,43/7783,0.4418604651162791,31.263636363636362,23.8256201818005,8.594221048433127e-25,2.0196419463817847e-22,1.0855858166441843e-22,10349/10257/10350/340273/10057/23461/85320/64241/9619/9429/64240/5243/1244/4363/5826/10058/1080/5244/23460,19,CD_1E_mineral_abs_AD
Human Diseases,Drug resistance: antineoplastic,hsa01523,Antifolate resistance,9/110,30/7783,0.3,21.226363636363637,13.289324400802213,1.8053760246086174e-10,2.1213168289151253e-8,1.1402374892264952e-8,10257/10057/9429/1244/4363/3553/3569/4790/7124,9,CD_1E_mineral_abs_AD
Human Diseases,Cardiovascular disease,hsa05417,Lipid and atherosclerosis,17/110,208/7783,0.08173076923076923,5.782823426573427,8.37112936394306,4.063499678104434e-9,3.1830747478484733e-7,1.7109472328860777e-7,5295/9619/840/9451/841/836/3553/7189/6347/3569/8743/7132/4067/4790/335/6774/7124,17,CD_1E_mineral_abs_AD
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,12/110,96/7783,0.125,8.844318181818181,9.259163093205714,8.019398296061211e-9,4.711396498935961e-7,2.5324415671772246e-7,5295/836/7422/3553/595/6347/3569/2152/4790/6774/7124/2335,12,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,10/110,83/7783,0.12048192771084337,8.524644030668126,8.251615820327165,2.1617853244111855e-7,9.04545108247769e-6,4.862056572888344e-6,1191/7448/1604/5627/3426/719/5265/2152/7035/5329,10,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,15/110,211/7783,0.07109004739336493,5.029943989659629,7.105494241831573,2.3094768721219635e-7,9.04545108247769e-6,4.862056572888344e-6,5295/3709/841/836/7422/567/6655/3553/595/6347/3569/7132/4790/6774/7124,15,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,10/110,92/7783,0.10869565217391304,7.690711462450593,7.7291932512917265,5.764245631649612e-7,1.935139604910941e-5,1.0401646252600805e-5,841/836/3553/7189/6347/3569/3458/338324/4790/7124,10,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,13/110,173/7783,0.07514450867052024,5.316815554387809,6.874697177319834,8.377167350596246e-7,2.4607929092376473e-5,1.3227106343046704e-5,5295/9451/841/836/567/3553/7189/6347/3569/3458/7132/4790/7124,13,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,12/110,151/7783,0.07947019867549669,5.622877784467189,6.868170401537254,1.2590681029718753e-6,2.9595821144867028e-5,1.5908168140578023e-5,5295/9451/841/836/6655/595/7189/3458/7132/4790/6774/7124,12,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,10/110,100/7783,0.1,7.075454545454546,7.321038927324368,1.2593966444624267e-6,2.9595821144867028e-5,1.5908168140578023e-5,5295/841/3553/7189/6347/3569/3458/7132/4790/7124,10,CD_1E_mineral_abs_AD
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,13/110,187/7783,0.06951871657754011,4.918765192027225,6.494368444327862,2.0245016898435694e-6,4.116319638404777e-5,2.2125794248984245e-5,5295/3709/836/7448/7422/6655/3688/595/3479/5329/6774/7124/2335,13,CD_1E_mineral_abs_AD
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,18/110,356/7783,0.05056179775280899,3.5774770173646577,5.960359365008401,2.1019504536535034e-6,4.116319638404777e-5,2.2125794248984245e-5,5663/348/201266/5295/840/9451/3709/841/836/23621/102/3553/3643/3569/5289/7132/4790/7124,18,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,10/110,109/7783,0.09174311926605505,6.491242702251877,6.912455482065133,2.7899295554315933e-6,5.043334196357111e-5,2.710862725925435e-5,841/836/3655/3688/7189/3458/7132/4790/6774/7124,10,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,12/110,165/7783,0.07272727272727272,5.145785123966942,6.444476339107127,3.2170970018531626e-6,5.4001271102535224e-5,2.9026439114464625e-5,5295/841/836/3553/6347/3569/8743/3458/7132/4790/7124/64499,12,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04668,TNF signaling pathway,10/110,114/7783,0.08771929824561403,6.206539074960127,6.704888276552201,4.199043887619643e-6,6.578502090604108e-5,3.536036957995489e-5,5295/840/841/836/3553/6347/3569/7132/4790/7124,10,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,17/110,341/7783,0.04985337243401759,3.527352705945081,5.7142280365438225,5.0543419245436826e-6,7.423564701673534e-5,3.990269940429223e-5,5295/7448/3655/2322/627/7422/6655/3688/595/6794/3643/3569/3479/2261/5527/4790/2335,17,CD_1E_mineral_abs_AD
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,11/110,145/7783,0.07586206896551724,5.367586206896552,6.35616286393721,5.643799599794423e-6,7.801722976186408e-5,4.193535306348797e-5,5295/840/9451/841/836/3553/3643/3569/7132/4790/7124,11,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,16/110,314/7783,0.050955414012738856,3.6053271569195138,5.642287575352718,7.4972905798979015e-6,9.788129368200038e-5,5.261256547296773e-5,5663/5295/841/836/7448/3655/7422/6655/3688/595/7132/5527/4851/4790/7124/2335,16,CD_1E_mineral_abs_AD
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,8/110,74/7783,0.10810810810810811,7.649140049140049,6.880843404800563,8.565487300777489e-6,1.0594155345698473e-4,5.694506792760658e-5,5295/7422/6655/3569/3479/2261/558/6774,8,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,8/110,75/7783,0.10666666666666667,7.547151515151516,6.821368744926654,9.476743388637577e-6,1.1135173481649153e-4,5.985311613876365e-5,840/836/3553/3688/7189/3569/4790/7124,8,CD_1E_mineral_abs_AD
Human Diseases,Cancer: overview,hsa05206,MicroRNAs in cancer,11/110,155/7783,0.07096774193548387,5.021290322580645,6.054597710503399,1.0718757983824703e-5,1.1826138255769139e-4,6.356714851925182e-5,5295/836/5243/4363/7422/6655/595/2261/4851/4790/6774,11,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,10/110,127/7783,0.07874015748031496,5.571224051539012,6.218602010034961,1.1071278367103024e-5,1.1826138255769139e-4,6.356714851925182e-5,5295/9455/6655/595/6794/3643/3569/8743/3479/6774,10,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,12/110,187/7783,0.06417112299465241,4.540398638794361,5.86732097317447,1.1710085217352199e-5,1.1936589172683395e-4,6.41608376583206e-5,5295/3709/841/836/7422/595/3569/5289/7132/4067/4790/6774,12,CD_1E_mineral_abs_AD
