z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,463,295.41,16.972386396732784,2.691053897081914e-23,1.567313225686334
2,1.5,231,150.98,10.380732151442883,6.364649762428951e-15,1.5300039740362963
2,2.0,94,62.56,7.193497063320454,6.194878351102678e-06,1.5025575447570332
3,1.0,332,216.47,13.290940523529551,1.774512191293475e-18,1.5336998198364669
3,1.5,212,140.28,10.940822638174883,2.7771435579352715e-11,1.5112631879098946
3,2.0,94,64.85,8.346705937074818,0.00023935424594341366,1.4494988434849654
4,1.0,226,151.8,11.176761606118294,1.581509229915371e-11,1.4888010540184453
4,1.5,166,116.3,10.16316879718132,5.036497608716139e-07,1.4273430782459158
4,2.0,94,64.08,7.09743615681043,1.2455374253041977e-05,1.466916354556804
5,1.0,162,108.68,9.407316301687747,7.226695418877933e-09,1.4906146485093852
5,1.5,132,90.91,9.39584482630487,6.121650025910133e-06,1.4519854801451986
5,2.0,86,58.06,5.57820759742769,2.7388444843361994e-07,1.48122631760248
9,1.0,45,32.69,5.63505989320433,0.014461385150322926,1.3765677577240747
9,1.5,41,31.52,4.982930864461196,0.02855324977843354,1.3007614213197969
9,2.0,34,27.41,4.634857063599697,0.07753714063065925,1.2404232032105071
12,1.0,23,17.04,4.527515875179235,0.09402072248035692,1.3497652582159625
12,1.5,20,14.75,3.453621287865825,0.06423745517164836,1.3559322033898304
12,2.0,16,13.58,3.308111243595052,0.2322261395097182,1.1782032400589102
