,z
UBE2Q1,-0.8143467836124517
RNF14,0.6076380197798086
UBE2Q2,-0.8553839367493379
TMCO1,-0.6033553628394146
UBAC1,-0.22086549066667827
RAB4A,0.2119882083045384
ZNF706,-1.0785145599676869
MIB2,1.5066541146193082
RNF114,-0.49582432848313807
RNF115,-0.43857014196927213
RNF111,0.13227249871650312
EEF1AKNMT,-1.623315589792374
UNKL,-0.5643758433359698
MMAB,-0.07310677057139275
UBE4A,0.2217219036558148
DDX41,0.505685739864375
ATMIN,0.839157689321481
TSG101,0.21620775921954194
FBXW11,0.009235999807168386
UBE2D4,0.013352773081429221
RPS27A,0.633378362970619
UBE2D2,-0.3238882410866725
ATP6V1H,1.0236853862519248
UBE2D1,0.44517561754666407
MFSD11,-0.3752246988623816
CCT3,-1.3761745681209254
LNX1,-0.5247593472463961
MRFAP1L1,-0.7954029508965508
GTF2B,0.15210582310870874
FBXL13,-0.39347592047844016
FBXL12,0.6858451278135436
FBXL15,-0.6579846136995317
FBXL14,-0.42968098276010835
FBXL16,2.69267331195526
FBXL19,-0.587264946445035
FBXL18,-0.568874298954715
CCDC51,-1.040143559634176
PPP1R11,-0.5467869021325009
AKTIP,-0.8160913270443192
RNF41,0.8415598351756512
ANAPC1,-1.2288152193548507
ANAPC2,-1.1890457252464521
ANAPC5,-0.5371887051345732
ANAPC4,-1.1779685605728587
ANAPC7,-0.43860006943794116
ZNRF1,-0.4250814747131496
LRR1,-1.504640570317998
ZNRF2,-0.4052414037787921
FBXO30,-0.5576747590803515
FBXO5,-1.5772895932035456
FBXO32,1.6695998923458921
EMC7,-0.3552263016519555
KLHL25,-0.5131890176783505
KLHL21,-0.49583501372790384
KLHL20,-0.8578072286004053
KLHL22,-0.6245270373610305
MKRN1,0.9740632589729631
SPSB2,-0.4782493946867207
SPSB1,-0.5049823626856093
TRIM50,1.9290948151270149
SPSB4,-0.4145460547425837
ARF1,1.2568942303805575
CDC34,-0.948220868417667
AREL1,-0.5440830692051153
LONRF1,-0.6290417767560014
CIAO2B,-1.308925438380735
RNF25,-0.4692207483043036
UBE2V1,0.22426822812893663
UBE2V2,-1.338863279697649
RNF26,-0.28985189995034727
PSMD8,-1.3305474014209495
LMO7,-0.5942722045195755
MGRN1,-0.649298730870969
DHX8,0.8871241247298487
SPCS1,-0.7158737753093395
ITCH,0.22970298241722267
PSMD4,-0.6649022920347581
FLAD1,-1.5030856844416853
CBLL2,-1.0879196735521601
ARIH2,0.5051454882711797
TRIP12,0.5295534791897702
MEX3C,-1.3985030445986009
E2F6,-1.7522449440812646
SNW1,-0.5768770312178558
PRCC,-0.23345158465596438
C3AR1,0.6248920959458764
BTRC,0.09284338432088601
TRIM11,-0.5151797781068923
HUWE1,-0.7402226691535024
UFC1,-1.2408095103081596
LRRC41,-0.6411395927766966
USP25,0.3594933452906381
MOAP1,0.3272153411448379
ASB2,-0.5907348895059467
ASB1,-0.701235222782305
ASB6,-0.7791826601246223
ASB7,0.23963301348252822
ASB4,-0.741867508417389
ASB5,-0.5688625644285368
ASB8,-0.677525980423335
ASB9,0.44142945346171514
PIP4K2C,-0.31638474572793374
ZMPSTE24,-0.0775633274909734
MRPL34,-1.1182147230393
UBE2R2,0.4513793516527327
IMPA1,0.08762108297764248
RNF19B,1.6227713954502943
RNF19A,3.726276831671891
RFX5,1.8061662626496944
TRAIP,-0.07370305930485431
UBA52,0.41022731733088996
KAT7,-0.3635127997500723
EXOSC7,-1.3888436821051295
ADAR,1.7860074024487556
STK24,-0.08805767497141134
GPR161,-0.17325471217126526
UBE2E1,-0.038838086808237415
UBE2E3,-0.5883005337089906
UBE2E2,0.2854906348976697
DLGAP3,-1.2303071690923981
JTB,-1.22563088571908
TRIM9,1.9820765363953143
FBXL20,-0.416422638482063
TRIM4,1.457533974450211
FBXW12,-0.6069510751411805
PI4KB,0.4564358667539233
RNPEP,1.0321629472485945
ELOB,-1.8234740151487554
FBXW8,-0.5115056316445892
SKP2,-1.9874567198959494
ZBTB16,-0.8571796757944639
SKP1,-0.13037375558449082
DEDD,-0.37712209061379964
WDR26,-0.24897900748883728
