Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C211,TECPR2 SKAP2 ALS2 GRB14 DEFA1A3 PARP8 AP5Z1 ASPN HERC6 SOS2 INPP1 CTSA IRF2 TIMM29 PLIN2 PRNP LAMC1 MMS19 RBMXL3 OLFML2B CFD PAPSS2 TNS3 UNC13C SDCBP HLA-DRB4 SERPINI1 SAR1B APBB1IP CNTNAP1 WIPI1 MYCN RIN2 TMEM175 PCSK1 RTN1 HLA-DRB5 DYNC1H1 STX1B HM13 TMEM176A AL136295.1 NAMPT NXPE3 ATRN SLC46A3 CASP7 EDEM2 TMEM151A TLR7 LGMN FTH1 GAS6 MAN2B1 ISLR RHOQ MAN2B2 ARAF FAM129A TOR4A RESF1 ACP5 SLAMF8 CEP112 DMXL2 LRP10 FAM173A UNC13D ITGAX RAPGEF2 CTSL CYBB PINK1 CD63 AIF1 PCSK2 KIAA0930 ZDHHC24 DRAM1 GTF2A1 NPC2 CTSZ LRRN4CL STX3 GLG1 AP1G1 CTSH SYT11 OSR2 AC068234.1 SERINC3 MICOS13 BID AOAH CTSB PLXNC1 ARHGEF3 IFI27 BNC2 NAGLU TMLHE NPL EEF2 MCOLN1 PILRA OLFM2 CTNS SCHIP1 SNCAIP RAB31 GPR137B NINJ1 ASPH LYZL6 HLA-DQA2 IL10RB TRHDE SLC10A7 EPB41L3 MTMR14 ACP2 ANO10 NUCB1 ABHD14B ATG16L1 CD14 OSBPL11 CPEB4 SAMHD1 IGFBP5 GNPTG TCN2 SCPEP1 BRAF PSEN1 MAP1LC3B2 WDR81 IFIT3 TNFAIP2 ATG7 C19orf66 CHFR C5orf15 ATG5 MFSD1 TXNDC11 GFER PPP3CB PEPD ECM2 IL32 UAP1L1 ZEB2 RB1CC1 APOE SYT3 MICU1 ATG3 SND1 CTSV STX1A AZGP1 DGKQ TREM2 TBC1D15 RGS18 RNASEH1P1 HS1BP3 WDFY4 STUB1 GYPC SYN1 PHYHIP NELL2 SRPK1 CTSK CTSF AP2A2 GRN GSAP OGN CLPB TMEM176B UBAP1 ULK1 TMEM129 STX2 MAP1LC3B PHPT1 MAP1LC3C RIPK1 LMBRD1 FUCA1 OLFML3 TAPBPL HLA-DMA,Lysosome,3.9617424916137204e-16,0.16030534351145037,21.0,4,4,4,0.02040816326530612,0.02040816326530612,0.0,0.9591836734693877
C259,MICOS13 GNPTG SRPK1 PHPT1,C259,,,,0,1,1,0.0,0.25,0.0,0.75
C212,TECPR2 SKAP2 GRB14 FAM129A ATG3 RESF1 PARP8 LYZL6 DMXL2 SOS2 UNC13D CTSA RAPGEF2 STX1A CYBB TRHDE MTMR14 TBC1D15 RGS18 UNC13C GTF2A1 ATG16L1 STX3 OSBPL11 CPEB4 AP1G1 SAR1B APBB1IP SYT11 SYN1 PHYHIP BRAF PSEN1 PLXNC1 STX1B ARHGEF3 HM13 AL136295.1 MAP1LC3B2 NAMPT GSAP CLPB TMLHE ATG7 UBAP1 ULK1 TMEM151A STX2 MAP1LC3B ATG5 MFSD1 TXNDC11 MAP1LC3C PPP3CB RIPK1 SCHIP1 ZEB2 SYT3 RB1CC1,autophagosome membrane,2.1972007022249075e-07,0.10344827586206896,6.0,0,1,1,0.0,0.01694915254237288,0.0,0.9830508474576272
C214,TMEM176B TNFAIP2 RIN2 ALS2 TREM2 PILRA AIF1 AOAH ACP5 SLAMF8 TMEM176A ITGAX WDFY4 TCN2,C214,,,,0,1,1,0.0,0.07142857142857142,0.0,0.9285714285714286
C216,C19orf66 TLR7 AP5Z1 LYZL6 GTF2A1 HERC6 IFI27 UAP1L1 IRF2 SCHIP1 TRHDE IFIT3 SAMHD1,Interferon alpha/beta signaling,4.343540947047076e-06,0.05263157894736842,4.0,1,0,0,0.07692307692307693,0.0,0.0,0.9230769230769231
C220,TMEM129 TOR4A GRN ZDHHC24 KIAA0930 HS1BP3 SERPINI1 WDR81 NXPE3 ATRN,C220,,,,1,0,0,0.1,0.0,0.0,0.9
C221,CTSV CTSF LGMN HLA-DRB5 HLA-DQA2 DYNC1H1 CTSZ AP2A2 AZGP1 HLA-DRB4,antigen processing and presentation of peptide antigen,2.5453397675597244e-09,0.07352941176470588,5.0,1,0,0,0.1,0.0,0.0,0.9
C224,TMEM176B WIPI1 RIN2 TMEM151A GRB14 ALS2 TNS3 DRAM1 TMEM176A,C224,,,,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C215,ATG7 UBAP1 TECPR2 ULK1 ATG3 TBC1D15 MAP1LC3B ATG5 MAP1LC3C ATG16L1 MAP1LC3B2 AL136295.1 RB1CC1,autophagosome membrane,8.26771742549504e-12,0.10344827586206896,6.0,0,1,1,0.0,0.07692307692307693,0.0,0.9230769230769231
C223,C19orf66 TLR7 AP5Z1 HERC6 UAP1L1 IFI27 IRF2 SAMHD1 IFIT3,Interferon alpha/beta signaling,1.3099195260202683e-06,0.05263157894736842,4.0,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
