query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,comparison
query_1,TRUE,1.8352122368615065e-12,316,134,25,0.1865671641791045,0.07911392405063292,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,12733,2180,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ASS1,PAH,ACMSD,HOGA1,ASPA,ALDH4A1,IYD,ALDH6A1,DMGDH,BHMT2,HAAO,AASS,AGXT2,BHMT,FOLH1,PRODH,TYRP1,KMO,HIBADH,HGD,TDO2,KYNU,PSMA2,DDC,PCBD1",CD_1C_aminoacids_PD
query_1,TRUE,4.811504818126364e-8,37,134,9,0.06716417910447761,0.24324324324324326,KEGG_TRYPTOPHAN_METABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_TRYPTOPHAN_METABOLISM,12733,484,,"X,X,X,X,X,X,X,X,X","ACMSD,OGDHL,EHHADH,HAAO,KMO,TDO2,AOC1,KYNU,DDC",CD_1C_aminoacids_PD
query_1,TRUE,2.84087926201652e-7,32,134,8,0.05970149253731343,0.25,WP_TRYPTOPHAN_METABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TRYPTOPHAN_METABOLISM,12733,3977,,"X,X,X,X,X,X,X,X","ACMSD,ALDH8A1,HAAO,KMO,TDO2,AOC1,KYNU,DDC",CD_1C_aminoacids_PD
query_1,TRUE,1.343950999167238e-6,8,134,5,0.03731343283582089,0.625,WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_NAD_BIOSYNTHESIS_II_FROM_TRYPTOPHAN,12733,3697,,"X,X,X,X,X","HAAO,KMO,TDO2,KYNU,QPRT",CD_1C_aminoacids_PD
query_1,TRUE,1.22491710197634e-5,22,134,6,0.04477611940298507,0.2727272727272727,WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE,12733,3585,,"X,X,X,X,X,X","ACMSD,HAAO,KMO,TDO2,KYNU,QPRT",CD_1C_aminoacids_PD
query_1,TRUE,1.22491710197634e-5,12,134,5,0.03731343283582089,0.4166666666666667,KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_MEDICUS_REFERENCE_NAD_BIOSYNTHESIS,12733,865,,"X,X,X,X,X","HAAO,KMO,TDO2,KYNU,QPRT",CD_1C_aminoacids_PD
query_1,TRUE,1.2316950440701516e-5,719,134,25,0.1865671641791045,0.03477051460361613,REACTOME_METABOLISM_OF_LIPIDS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_METABOLISM_OF_LIPIDS,12733,2187,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","PCCA,ACBD4,ACBD7,ACSM3,HMGCLL1,DECR1,EHHADH,SPTLC3,SPTSSA,SPTLC1,HACL1,HAO2,KDSR,FA2H,ACSF3,CRLS1,DHRS7B,DDHD1,HPGD,GPX1,OSBPL1A,PTGDS,RAB4A,HSD11B2,PLAAT3",CD_1C_aminoacids_PD
query_1,TRUE,2.0428831796813226e-5,14,134,5,0.03731343283582089,0.35714285714285715,REACTOME_TRYPTOPHAN_CATABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRYPTOPHAN_CATABOLISM,12733,3088,,"X,X,X,X,X","ACMSD,HAAO,KMO,TDO2,KYNU",CD_1C_aminoacids_PD
query_1,TRUE,2.0428831796813226e-5,170,134,12,0.08955223880597014,0.07058823529411765,REACTOME_FATTY_ACID_METABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_FATTY_ACID_METABOLISM,12733,1839,,"X,X,X,X,X,X,X,X,X,X,X,X","PCCA,ACBD4,ACBD7,ACSM3,DECR1,EHHADH,HACL1,HAO2,ACSF3,HPGD,GPX1,PTGDS",CD_1C_aminoacids_PD
query_1,TRUE,3.918351254041998e-5,16,134,5,0.03731343283582089,0.3125,WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION,12733,3976,,"X,X,X,X,X","HAAO,KMO,TDO2,KYNU,QPRT",CD_1C_aminoacids_PD
