query,significant,p_value,term_size,query_size,intersection_size,precision,recall,term_id,source,term_name,effective_domain_size,source_order,parents,evidence_codes,intersection,comparison
query_1,TRUE,2.0953009724094057e-10,37,144,11,0.0763888888888889,0.2972972972972973,KEGG_SPHINGOLIPID_METABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_SPHINGOLIPID_METABOLISM,12733,470,,"X,X,X,X,X,X,X,X,X,X,X","ASAH2,ACER2,SPHK2,SGPP2,DEGS2,UGT8,SMPD4,DEGS1,PLPP1,PLPP2,SPHK1",CD_3_NBIA_DLB
query_1,TRUE,1.1560130192411143e-7,26,144,8,0.05555555555555555,0.3076923076923077,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,12733,3909,,"X,X,X,X,X,X,X,X","SPHK2,SGPP2,DEGS2,UGT8,DEGS1,PLPP1,PLPP2,SPHK1",CD_3_NBIA_DLB
query_1,TRUE,1.1560130192411143e-7,26,144,8,0.05555555555555555,0.3076923076923077,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SPHINGOLIPID_METABOLISM_OVERVIEW,12733,3911,,"X,X,X,X,X,X,X,X","SPHK2,SGPP2,DEGS2,UGT8,DEGS1,PLPP1,PLPP2,SPHK1",CD_3_NBIA_DLB
query_1,TRUE,3.7032548627200207e-7,100,144,12,0.08333333333333333,0.12,REACTOME_SPHINGOLIPID_METABOLISM,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_SPHINGOLIPID_METABOLISM,12733,2883,,"X,X,X,X,X,X,X,X,X,X,X,X","ASAH2,ACER2,SPHK2,SGPP2,DEGS2,UGT8,SMPD4,DEGS1,PLPP1,PLPP2,SPHK1,VAPB",CD_3_NBIA_DLB
query_1,TRUE,3.8397578063394394e-07,719,144,29,0.2013888888888889,0.04033379694019471,REACTOME_METABOLISM_OF_LIPIDS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_METABOLISM_OF_LIPIDS,12733,2187,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","ASAH2,ACER2,SPHK2,SGPP2,FADS2,DEGS2,UGT8,SMPD4,DEGS1,PLEKHA6,DHCR24,PLPP1,FAAH2,DHCR7,PLD2,ACSBG1,FADS1,PLPP2,PIP5K1C,PLD3,SPHK1,ALOX5,LDLRAP1,GPD2,PNPLA6,VAPB,ELOVL6,CHKB,RAB5A",CD_3_NBIA_DLB
query_1,TRUE,1.4313332643825458e-6,142,144,13,0.09027777777777778,0.09154929577464789,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,12733,1597,,"X,X,X,X,X,X,X,X,X,X,X,X,X","SYT11,GAK,HIP1R,PIP5K1C,TOR1A,AP2A2,TFRC,LDLRAP1,CLTB,AAK1,VAMP2,RAB5A,ADRB2",CD_3_NBIA_DLB
query_1,TRUE,9.898814231071173e-5,28,144,6,0.041666666666666664,0.21428571428571427,WP_SPHINGOLIPID_PATHWAY,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_SPHINGOLIPID_PATHWAY,12733,3912,,"X,X,X,X,X,X","ASAH2,SPHK2,SGPP2,UGT8,PLPP1,SPHK1",CD_3_NBIA_DLB
query_1,TRUE,2.447260169390767e-4,343,144,16,0.1111111111111111,0.04664723032069971,WP_ADHD_AND_AUTISM_ASD_PATHWAYS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ADHD_AND_AUTISM_ASD_PATHWAYS,12733,3177,,"X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X","PDXK,FAAH2,ATG2A,WIPI2,APP,GLUL,COMT,SLC25A12,GCH1,DDC,VAMP2,DGUOK,CCT6A,QPRT,NRXN1,ADRB2",CD_3_NBIA_DLB
query_1,TRUE,3.19195969757986e-4,103,144,9,0.0625,0.08737864077669903,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS,12733,1536,,"X,X,X,X,X,X,X,X,X","SYT11,TOR1A,AP2A2,TFRC,LDLRAP1,CLTB,AAK1,VAMP2,ADRB2",CD_3_NBIA_DLB
query_1,TRUE,6.678704922844222e-4,114,144,9,0.0625,0.07894736842105263,KEGG_LYSOSOME,c2.cp.v2025.1.Hs.symbols,https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/KEGG_LYSOSOME,12733,407,,"X,X,X,X,X,X,X,X,X","LAMP1,GAA,HGSNAT,CTSD,GUSB,CTNS,CLTB,ATP6V0C,ACP2",CD_3_NBIA_DLB
