,d1_seeds,d2_seeds,d1_name,d2_name,z_d1,z_d2,z_both,sum_seeds
ACE,0,1,CD_1G_mito,AD,2.1108843607194667,13.599652567551319,28.70729391606242,1
ABCA7,0,1,CD_1G_mito,AD,2.6918631118441865,10.515712640575122,28.306858951917796,1
APOE,0,1,CD_1G_mito,AD,2.06970688562134,12.895518174551139,26.689942759523625,1
NDUFAF6,0,1,CD_1G_mito,AD,2.6682760107509713,9.86807015815743,26.33073487541901,1
CBWD5,0,0,CD_1G_mito,AD,7.32206211083023,2.3852351660033513,17.464840034412994,0
APP,0,1,CD_1G_mito,AD,2.515335233724184,6.396731418321118,16.08992391717358,1
SERTM1,0,0,CD_1G_mito,AD,2.515335233724153,5.354436699748534,13.468203287623162,0
VCY1B,0,0,CD_1G_mito,AD,2.515335233724153,5.354436699748533,13.468203287623156,0
LOC403312,0,0,CD_1G_mito,AD,2.5153352337241546,5.354436699748526,13.468203287623151,0
TARP,0,0,CD_1G_mito,AD,2.5153352337241537,5.354436699748526,13.468203287623146,0
C19orf18,0,0,CD_1G_mito,AD,2.5153352337241524,5.354436699748527,13.46820328762314,0
FAM53A,0,0,CD_1G_mito,AD,2.5153352337241524,5.354436699748526,13.468203287623139,0
CCDC144NL,0,0,CD_1G_mito,AD,2.5153352337241524,5.354436699748526,13.468203287623139,0
ATP5F1B,0,0,CD_1G_mito,AD,3.1887120172973424,4.128766363539042,13.165446920029991,0
FBH1,0,0,CD_1G_mito,AD,3.8912781532443814,3.318121314439481,12.911732980692884,0
PDK4,0,0,CD_1G_mito,AD,3.6805413157373446,3.4749718930478912,12.789777623388776,0
KIR2DS4,0,0,CD_1G_mito,AD,2.582986947933929,4.934531561786676,12.74583061826301,0
MT-ND2,0,0,CD_1G_mito,AD,4.357826376686144,2.9120139776333693,12.690051321009431,0
MT-CO1,0,0,CD_1G_mito,AD,3.443114540828291,3.6704179722809127,12.637669491277903,0
SURF2,0,0,CD_1G_mito,AD,5.114920242723011,2.427821090132285,12.418111239627473,0
PGGHG,0,0,CD_1G_mito,AD,3.9130352245722038,3.1508218359018945,12.329276830235372,0
AC005520.1,0,0,CD_1G_mito,AD,3.5184007516806606,3.48053827733631,12.245928491233384,0
NCSTN,0,0,CD_1G_mito,AD,3.37004505622044,3.593839324786784,12.111400449348306,0
MT-ND6,0,0,CD_1G_mito,AD,3.610216869822735,3.2309364178018987,11.66438116087305,0
MT-ND5,0,0,CD_1G_mito,AD,3.6949403903191365,3.0792311256076728,11.377575457135649,0
MT-ND3,0,0,CD_1G_mito,AD,3.726668870261735,3.0123131005207475,11.225893459192278,0
CCNB3,0,0,CD_1G_mito,AD,6.646857200792954,1.602648752277671,10.652577399418679,0
ATP6V0A2,0,0,CD_1G_mito,AD,4.267847732586166,2.4906901984130743,10.629886515871826,0
MT-ND4,0,0,CD_1G_mito,AD,3.620390093194944,2.921734806139319,10.577819747089642,0
ZNF385B,0,0,CD_1G_mito,AD,2.484634051737824,4.008636318902881,9.959994298979062,0
VPS13A,0,0,CD_1G_mito,AD,3.0804634929561496,2.9960142194349633,9.22911242734692,0
EGFR,0,0,CD_1G_mito,AD,5.082144942376767,1.7652095741066915,8.97105090928137,0
NINJ1,0,0,CD_1G_mito,AD,2.2711298828222235,3.8200785352775,8.67589451619648,0
