z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,302,213.91,14.172575630420887,2.557664271046262e-10,1.4118087045953907
2,1.5,168,108.32,9.4719374997938,1.4813571259088752e-10,1.55096011816839
2,2.0,90,48.13,6.920484087114138,7.235336042691673e-10,1.8699355911074174
3,1.0,231,156.48,11.762210676569264,1.18252867432291e-10,1.4762269938650308
3,1.5,158,104.4,10.031948963187563,4.572807099579835e-08,1.5134099616858236
3,2.0,90,49.41,6.286644574015617,5.3560371850569766e-11,1.8214936247723135
4,1.0,166,112.37,10.073385726755427,5.0774512017850365e-08,1.4772626145768444
4,1.5,138,84.8,8.997777503361593,1.684041031944342e-09,1.6273584905660379
4,2.0,90,48.89,6.754102457025655,5.764123712960811e-10,1.840867253016977
5,1.0,132,82.15,8.128191680810684,4.3125232167727566e-10,1.6068167985392574
5,1.5,116,68.9,7.174259543674176,2.5992444019706396e-11,1.683599419448476
5,2.0,88,45.17,5.735948047184528,4.10394938399557e-14,1.9481957051140137
9,1.0,45,26.34,5.002439404930358,9.567146752601387e-05,1.7084282460136675
9,1.5,41,25.42,4.722668737059587,0.00048518035698633506,1.6129032258064515
9,2.0,39,21.66,4.548010554077464,6.87406832865731e-05,1.8005540166204985
12,1.0,27,12.91,3.8395181989411116,0.00012140279131421127,2.09140201394268
12,1.5,26,12.66,2.950322016322964,3.0695629269074838e-06,2.0537124802527646
12,2.0,26,11.58,3.4005293705539437,1.1150315234212377e-05,2.245250431778929
