z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,831,286.34,15.42609477476396,2.236432961719925e-273,2.9021443039742967
2,1.5,512,147.47,11.49648207061621,6.034094736006841e-221,3.471892588323049
2,2.0,272,62.07,7.380047425321872,2.760545398598197e-178,4.382149186402449
3,1.0,604,205.24,13.580220911310684,8.083715244972226e-190,2.9428961216137206
3,1.5,478,136.94,9.038606087223847,0.0,3.4905798159778008
3,2.0,272,63.22,7.406186603104191,3.883383142958408e-175,4.302435937994305
4,1.0,440,143.08,10.573249264062586,8.082946426554868e-174,3.075202683813251
4,1.5,387,110.44,9.094305910843334,2.0111648086797532e-203,3.5041651575516117
4,2.0,272,62.71,7.669804430361964,2.9822185473243815e-164,4.337426247807367
5,1.0,340,98.59,9.080853484117007,5.127556983007206e-156,3.4486256212597626
5,1.5,314,85.2,8.829496021857647,2.3676802313870817e-148,3.685446009389671
5,2.0,256,58.15,7.596545267422554,7.717258709916599e-150,4.402407566638005
9,1.0,128,31.62,5.601392683967086,1.188080696170496e-66,4.0480708412397215
9,1.5,123,28.35,5.204565303654092,3.3340720706624296e-74,4.338624338624339
9,2.0,118,22.55,4.546152219184923,3.5840349839783465e-98,5.232815964523281
12,1.0,72,13.81,3.3096676570314427,1.6973356483167364e-69,5.213613323678493
12,1.5,70,13.35,3.5281014724636255,2.56177315925684e-58,5.2434456928838955
12,2.0,68,12.94,3.8905526599700457,9.046248631395583e-46,5.255023183925812
