z_comb,z_12,observed_overlap,expected_overlap_mean,expected_overlap_std,empirical_p,obs_exp
2,1.0,442,330.34,14.776481313222034,2.068664729772265e-14,1.338015378095296
2,1.5,200,166.61,9.56336237941447,0.00024020333538228626,1.2004081387671808
2,2.0,66,63.31,7.242506472209742,0.35516297000549335,1.0424893381772231
3,1.0,261,229.84,13.184627412255532,0.009055072883806688,1.1355725722241559
3,1.5,179,153.11,11.643792337550511,0.013090971467711392,1.169094115341911
3,2.0,66,64.44,7.36249957555177,0.41609854733039187,1.0242085661080076
4,1.0,180,151.96,9.983907050849382,0.002488491581961278,1.184522242695446
4,1.5,142,120.49,9.417531523706197,0.011184648468885693,1.178521039090381
4,2.0,66,64.88,6.845845455456908,0.4350218905440624,1.0172626387176327
5,1.0,124,104.32,9.27672355953329,0.01694245238034406,1.1886503067484664
5,1.5,105,88.41,8.404873586199853,0.024199128275572048,1.187648456057007
5,2.0,62,58.05,6.550381668269415,0.2732482585345486,1.0680447889750215
9,1.0,38,30.49,5.341338783488649,0.07985990341560562,1.2463102656608724
9,1.5,35,27.02,5.253532145138164,0.06438401088945021,1.2953367875647668
9,2.0,29,22.84,4.192183202103649,0.07086196958857409,1.2697022767075306
12,1.0,22,15.79,3.3802218862080635,0.0330933236379484,1.3932868904369855
12,1.5,20,14.44,3.1853414259699067,0.040449303655038245,1.3850415512465375
12,2.0,15,11.43,3.305313903398586,0.14005351033745045,1.3123359580052494
