,z
UBE2Q1,-1.1094031484216682
RNF14,1.0184473164796743
UBE2Q2,-1.0016918872053207
TMCO1,-0.34523122734755085
UBAC1,-0.48663939429303593
RAB4A,0.26118275491126797
ZNF706,-1.1488079387000423
MIB2,0.9860711967531696
RNF114,-0.1653585551213141
RNF115,-0.8286079181173357
RNF111,0.24329086666005242
EEF1AKNMT,-1.66729936737705
UNKL,-0.8888590333367211
MMAB,-0.10758211584871395
UBE4A,1.6053034582509909
DDX41,1.6360452369868488
ATMIN,0.9255661547734672
TSG101,0.9780595513416674
FBXW11,0.5026036507634896
UBE2D4,-1.0699446813866207
RPS27A,0.12193178552268952
UBE2D2,-0.527435583022551
ATP6V1H,0.9453976834208091
UBE2D1,-0.5853284411214044
MFSD11,-0.7400389929292831
CCT3,-0.5085110048127731
LNX1,-1.1277844256394116
MRFAP1L1,-0.29452871770553846
GTF2B,-1.189215605634676
FBXL13,-0.8370323406109995
FBXL12,-0.3426658528567798
FBXL15,0.8015607863822344
FBXL14,-0.39966894647042595
FBXL16,-0.6233957793102058
FBXL19,-1.024713244077656
FBXL18,-0.5886799163295433
CCDC51,-1.2143679202080473
PPP1R11,0.6626083690653806
AKTIP,0.1145142192477501
RNF41,0.03956666334524999
ANAPC1,-1.8316377519953404
ANAPC2,-0.8965525672816286
ANAPC5,-1.1812819704748418
ANAPC4,-0.6222885256589313
ANAPC7,-1.009693569162346
ZNRF1,-0.7812373963732068
LRR1,-2.1027312619390055
ZNRF2,-0.6486053422008632
FBXO30,-1.102485601068458
FBXO5,-2.2156243011190906
FBXO32,0.9374651617289136
EMC7,-0.052049358386326655
KLHL25,-0.9109451002655254
KLHL21,-0.9213483036579254
KLHL20,-0.9312866446265926
KLHL22,-0.961930685697959
MKRN1,1.9605987168564556
SPSB2,-0.9128329770941304
SPSB1,-0.9533416091788882
TRIM50,1.173090954073022
SPSB4,-0.866988665179431
ARF1,1.8274330969469788
CDC34,-0.5944376535924027
AREL1,2.4400902105112032
LONRF1,-1.0463370024950451
CIAO2B,-0.932772955204418
RNF25,-0.7875220441937788
UBE2V1,0.059179221207685824
UBE2V2,-1.1797505020927046
RNF26,-0.602111001979787
PSMD8,-0.8533100134449406
LMO7,-1.1849576464338085
MGRN1,0.16763296551219642
DHX8,1.166068006750794
SPCS1,0.08121473283127464
ITCH,-0.818380888959485
PSMD4,-0.0038753730059634325
FLAD1,-1.7905602569565526
CBLL2,-0.9358910389883425
ARIH2,0.08435609480474038
TRIP12,0.8712127606636492
MEX3C,-0.3401452474341334
E2F6,-2.013915590788271
SNW1,0.5072337029507138
PRCC,0.7735994447229543
C3AR1,1.5573059783056393
BTRC,-0.49765791126072506
TRIM11,-0.8346204705621579
HUWE1,-1.110706933464679
UFC1,-0.09838241186106386
LRRC41,-1.085964174412986
USP25,-0.3808431184913973
MOAP1,0.03786006363691491
ASB2,0.032736714425841446
ASB1,-0.43547814811810903
ASB6,-1.195841342201995
ASB7,-0.4544253202534857
ASB4,-0.7685184295044266
ASB5,-1.0489287877327431
ASB8,-0.9736185936371116
ASB9,-1.159090940606619
PIP4K2C,0.015184372865091418
ZMPSTE24,-0.2426645198640971
MRPL34,-0.7194376793102302
UBE2R2,-0.21663988370397902
IMPA1,0.39851592302172173
RNF19B,2.6506597847434126
RNF19A,3.3897944029407387
RFX5,1.1226740355813551
TRAIP,-0.6695879288326743
UBA52,1.1323944655938274
KAT7,-0.8524852642036477
EXOSC7,-1.2045172175470493
ADAR,1.3755840456738604
STK24,1.2181774652790684
GPR161,-0.5359880631080588
UBE2E1,-0.30805233362769935
UBE2E3,-0.9377069067588453
UBE2E2,-1.3102282041466369
DLGAP3,-0.23635504113538125
JTB,0.032145218051042014
TRIM9,0.42706059474367486
FBXL20,-0.9314584102750852
TRIM4,1.6987659617743207
FBXW12,-0.7843823863198263
PI4KB,0.49054510683012753
RNPEP,1.8222070389023448
ELOB,-0.5501673143184831
FBXW8,-0.8487204118894356
SKP2,-2.2231444406274434
ZBTB16,-1.4337329578252243
SKP1,-0.2774352039852959
DEDD,-0.39125995001945585
WDR26,-0.40359530457671755
FBXW9,-0.8870125609897059
FBXO21,-0.7945840699530571
FBXO27,-0.7990329770918104
HNRNPAB,-0.25931419279348433
DDX19B,-1.3006935312506354
FBXO28,0.612786148118687
FBXW4,0.058604165817879694
FBXW5,0.48417528264529597
FBXW7,-1.323469934157263
KLHL11,0.13651444588934375
KLHL12,-1.1488611404964173
LRSAM1,-0.6585846228163772
SH3RF1,-0.9026097291325025
CSTB,1.073854904227839
GNB1,-0.5426618964646159
UBE2D3,-0.34189698012289943
TRIM69,-0.868190133127761
JOSD1,-0.9200666160199824
TRIM63,0.20578269159137333
PIP5K1A,-1.2029706455509022
KEAP1,0.013089656352972217
ATP6V0C,0.3141595549007094
ERCC3,-1.4553769746285505
RNF34,-0.739489547434213
TOR1A,0.8189891451678583
TOR1B,0.5561192655560745
RLIM,-0.1932401472909133
TMEM248,-0.6906849322871801
MFSD5,0.9847115838955496
PSME3,-1.0649964798262825
KBTBD13,-0.7999542028273064
DDX23,0.7085219801638613
ERP44,1.2511622799360753
ILF2,-0.5926252011108727
ASB10,-1.014395830387463
UBE2J1,-0.21841923699421317
UBE2J2,-0.3812821156115303
WWP1,-0.5573875051589803
BTBD1,0.2698276125135457
FBXO10,-0.26227063687752267
FBXO17,-0.43381817571637354
FBXO15,-0.7779649116291611
ASB13,-1.093394513148596
CAPRIN1,-0.8716542143408915
PPP1R7,0.2199289603033024
CERS2,1.6575025403407864
ASB17,-1.149513169778685
EIF4ENIF1,0.5300530708479967
CUL5,1.9967847751712813
CUL7,1.102792146647692
